Date,Track ID,ID,Speed,Edge time,Edge X,Edge Y,Y,L-NAME,sec,Ymm,y_axis,mm/sec,Condition
0816_01_,123,0816_01_123,0.181190572,169.5,6.660188402,216.1808514,25.3352434,0 mM,5.65,54.48439441,5.448439441,1.168971432,dark
0816_01_,123,0816_01_123,0.35951307,170.5,6.454259328,216.1625001,25.3535947,0 mM,5.683333333,54.52385957,5.452385957,2.319439161,dark
0816_01_,123,0816_01_123,0.533174858,171.5,6.507826053,216.3746624,25.1414324,0 mM,5.716666667,54.06759656,5.406759656,3.439837794,dark
0816_01_,123,0816_01_123,0.141801702,172.5,6.702551768,216.5885212,24.9275736,0 mM,5.75,53.60768516,5.360768516,0.91484969,dark
0816_01_,123,0816_01_123,0.3925111,173.5,6.557222543,216.4976875,25.0184073,0 mM,5.783333333,53.80302645,5.380302645,2.532329677,dark
0816_01_,123,0816_01_123,0.526455575,174.5,6.431663238,216.6043649,24.9117299,0 mM,5.816666667,53.57361269,5.357361269,3.396487581,dark
0816_01_,123,0816_01_123,0.195893796,175.5,6.517153752,216.8354847,24.6806101,0 mM,5.85,53.07658086,5.307658086,1.263830942,dark
0816_01_,123,0816_01_123,0.11593866,176.5,6.562221907,216.7702417,24.7458531,0 mM,5.883333333,53.21688839,5.321688839,0.747991355,dark
0816_01_,123,0816_01_123,0.053469331,177.5,6.540856242,216.7426476,24.7734472,0 mM,5.916666667,53.27623054,5.327623054,0.344963426,dark
0816_01_,123,0816_01_123,0.482683288,178.5,6.343167665,216.8385572,24.6775376,0 mM,5.95,53.06997333,5.306997333,3.114085729,dark
0816_01_,123,0816_01_123,0.810803693,179.5,6.515061873,217.016916,24.4991788,0 mM,5.983333333,52.68640602,5.268640602,5.230991568,dark
0804_04_,110,0804_04_110,0.424420551,930.5,37.19832174,346.4807003,-64.9488213,0 mM,31.01666667,-139.6748845,-13.96748845,3.302291446,sideUV
0804_04_,110,0804_04_110,0.242184263,931.5,37.20236016,346.2384222,-64.7065432,0 mM,31.05,-139.1538563,-13.91538563,2.212650954,sideUV
0804_04_,110,0804_04_110,0.139527369,932.5,37.15852551,346.211653,-64.679774,0 mM,31.08333333,-139.0962882,-13.90962882,1.392534937,sideUV
0804_04_,110,0804_04_110,0.716537415,933.5,37.57762137,346.2286648,-64.6967858,0 mM,31.11666667,-139.1328727,-13.91328727,5.137543701,sideUV
0804_04_,110,0804_04_110,0.176979649,934.5,37.96470494,346.2957334,-64.7638544,0 mM,31.15,-139.2771062,-13.92771062,1.762251255,sideUV
0804_04_,110,0804_04_110,0.094939267,935.5,38.02463972,346.343098,-64.811219,0 mM,31.18333333,-139.3789656,-13.93789656,1.13790654,sideUV
0804_04_,110,0804_04_110,0.1251926,936.5,38.06895766,346.2458208,-64.7139418,0 mM,31.21666667,-139.1697673,-13.91697673,1.45011133,sideUV
0804_04_,110,0804_04_110,0.184388577,937.5,38.16988271,346.2142111,-64.6823321,0 mM,31.25,-139.1017895,-13.91017895,1.583387974,sideUV
0804_04_,110,0804_04_110,0.287568321,938.5,38.28670511,346.1029768,-64.5710978,0 mM,31.28333333,-138.8625759,-13.88625759,2.124604375,sideUV
0804_04_,110,0804_04_110,0.129083756,939.5,38.25777279,345.9347804,-64.4029014,0 mM,31.31666667,-138.5008632,-13.85008632,1.113185862,sideUV
0804_04_,110,0804_04_110,0.581408226,940.5,38.45336506,345.7659162,-64.2340372,0 mM,31.35,-138.1377144,-13.81377144,4.115938141,sideUV
0804_04_,110,0804_04_110,0.253798321,941.5,38.82902892,345.6605864,-64.1287074,0 mM,31.38333333,-137.9111987,-13.79111987,2.214726223,sideUV
0804_04_,110,0804_04_110,0.533334048,942.5,38.72047695,345.5620769,-64.0301979,0 mM,31.41666667,-137.6993503,-13.76993503,4.096504846,sideUV
0804_04_,110,0804_04_110,0.540026937,943.5,38.6619487,345.2190995,-63.6872205,0 mM,31.45,-136.9617645,-13.69617645,4.132272293,sideUV
0804_04_,110,0804_04_110,0.285871142,944.5,38.95128885,344.9295291,-63.3976501,0 mM,31.48333333,-136.3390325,-13.63390325,2.340834585,sideUV
0804_04_,110,0804_04_110,0.184545059,945.5,39.14343726,344.9028039,-63.3709249,0 mM,31.51666667,-136.2815589,-13.62815589,1.588664683,sideUV
0804_04_,110,0804_04_110,0.531448724,946.5,39.04742159,344.7534492,-63.2215702,0 mM,31.55,-135.960366,-13.5960366,3.690024935,sideUV
0804_04_,110,0804_04_110,0.300055709,947.5,39.01032859,344.4810373,-62.9491583,0 mM,31.58333333,-135.374534,-13.5374534,2.44877026,sideUV
0804_04_,110,0804_04_110,0.101528225,948.5,39.16154562,344.3648841,-62.8330051,0 mM,31.61666667,-135.1247422,-13.51247422,1.218068023,sideUV
0804_04_,110,0804_04_110,0.208339498,949.5,39.0812015,344.3522653,-62.8203863,0 mM,31.65,-135.0976049,-13.50976049,1.936909936,sideUV
0804_04_,110,0804_04_110,0.306527691,950.5,39.10819568,344.298696,-62.766817,0 mM,31.68333333,-134.9824022,-13.49824022,2.520622253,sideUV
0804_04_,110,0804_04_110,0.155506869,951.5,39.26609013,344.1396879,-62.6078089,0 mM,31.71666667,-134.6404492,-13.46404492,1.456750385,sideUV
0804_04_,110,0804_04_110,0.156488015,952.5,39.25730611,344.0028678,-62.4709888,0 mM,31.75,-134.3462125,-13.43462125,1.422880259,sideUV
0804_04_,110,0804_04_110,0.494523804,953.5,39.39472325,343.7659417,-62.2340627,0 mM,31.78333333,-133.836694,-13.3836694,3.455705913,sideUV
0804_04_,110,0804_04_110,0.381771061,954.5,39.3946554,343.6615489,-62.1296699,0 mM,31.81666667,-133.6121933,-13.36121933,2.804187574,sideUV
0804_04_,110,0804_04_110,0.53404127,955.5,39.22203147,343.4608337,-61.9289547,0 mM,31.85,-133.1805477,-13.31805477,3.72871703,sideUV
0804_04_,110,0804_04_110,0.283172438,956.5,39.34126446,343.2794253,-61.7475463,0 mM,31.88333333,-132.7904222,-13.27904222,2.317174537,sideUV
0804_04_,110,0804_04_110,0.29071727,957.5,39.36044076,343.2537927,-61.7219137,0 mM,31.91666667,-132.7352983,-13.27352983,2.383010868,sideUV
0804_04_,110,0804_04_110,0.134976815,958.5,39.2227691,343.1937812,-61.6619022,0 mM,31.95,-132.6062413,-13.26062413,1.163470106,sideUV
0804_04_,110,0804_04_110,0.382814258,959.5,39.37014626,343.246974,-61.715095,0 mM,31.98333333,-132.7206344,-13.27206344,3.049299479,sideUV
0804_04_,110,0804_04_110,0.087351076,960.5,39.52458945,343.2257288,-61.6938498,0 mM,32.01666667,-132.6749458,-13.26749458,1.111789237,sideUV
0804_04_,110,0804_04_110,0.404047949,961.5,39.56210454,343.0146492,-61.4827702,0 mM,32.05,-132.2210112,-13.22210112,2.997101181,sideUV
0804_04_,110,0804_04_110,0.592944061,962.5,39.88527873,342.9882232,-61.4563442,0 mM,32.08333333,-132.1641811,-13.21641811,4.145701371,sideUV
0804_04_,110,0804_04_110,0.881563164,963.5,40.05124728,342.7166487,-61.1847697,0 mM,32.11666667,-131.5801499,-13.15801499,6.033214294,sideUV
0804_04_,110,0804_04_110,0.311945816,964.5,39.99775052,342.4369093,-60.9050303,0 mM,32.15,-130.9785598,-13.09785598,2.240573559,sideUV
0804_04_,110,0804_04_110,0.118080048,965.5,40.08416594,342.5753937,-61.0435147,0 mM,32.18333333,-131.2763757,-13.12763757,1.439100172,sideUV
0804_04_,110,0804_04_110,0.509088415,966.5,40.02650623,342.3335014,-60.8016224,0 mM,32.21666667,-130.7561772,-13.07561772,3.574729953,sideUV
0804_04_,110,0804_04_110,0.438506299,967.5,40.12141519,342.1702044,-60.6383254,0 mM,32.25,-130.4050009,-13.04050009,3.421035767,sideUV
0804_04_,110,0804_04_110,0.289723783,968.5,40.18660747,342.224593,-60.692714,0 mM,32.28333333,-130.5219656,-13.05219656,2.406608892,sideUV
0804_04_,110,0804_04_110,0.214166222,969.5,40.13557285,342.2672772,-60.7353982,0 mM,32.31666667,-130.6137596,-13.06137596,1.638872791,sideUV
0804_04_,110,0804_04_110,0.47727041,970.5,40.25100541,342.0818181,-60.5499391,0 mM,32.35,-130.2149228,-13.02149228,3.35722485,sideUV
0804_04_,110,0804_04_110,0.16736173,971.5,40.25076842,341.7634961,-60.2316171,0 mM,32.38333333,-129.5303594,-12.95303594,1.572023587,sideUV
0804_04_,110,0804_04_110,0.432120434,972.5,40.02078591,341.6237336,-60.0918546,0 mM,32.41666667,-129.2297948,-12.92297948,3.336200873,sideUV
0804_04_,110,0804_04_110,0.633271293,973.5,40.12308432,341.6285322,-60.0966532,0 mM,32.45,-129.2401144,-12.92401144,4.465618216,sideUV
0804_04_,110,0804_04_110,0.195938901,974.5,40.44119892,341.5947546,-60.0628756,0 mM,32.48333333,-129.1674744,-12.91674744,1.5371964,sideUV
0804_04_,110,0804_04_110,0.422853165,975.5,40.42869145,341.2866803,-59.7548013,0 mM,32.51666667,-128.504949,-12.8504949,3.291671766,sideUV
0804_04_,110,0804_04_110,0.113586056,976.5,40.35348393,341.0914776,-59.5595986,0 mM,32.55,-128.0851583,-12.80851583,1.019524498,sideUV
0804_04_,110,0804_04_110,0.029937284,977.5,40.28383041,341.1057836,-59.5739046,0 mM,32.58333333,-128.1159239,-12.81159239,0.801809442,sideUV
0804_04_,110,0804_04_110,0.256211333,978.5,40.3847818,341.1594525,-59.6275735,0 mM,32.61666667,-128.2313409,-12.82313409,2.272423391,sideUV
0804_04_,110,0804_04_110,0.321105881,979.5,40.62769553,341.1158469,-59.5839679,0 mM,32.65,-128.1375654,-12.81375654,2.733398506,sideUV
0804_04_,110,0804_04_110,0.076965303,980.5,40.79308553,341.02062,-59.488741,0 mM,32.68333333,-127.9327763,-12.79327763,0.939720108,sideUV
0804_04_,110,0804_04_110,0.326855088,981.5,40.9178848,340.8848882,-59.3530092,0 mM,32.71666667,-127.64088,-12.764088,2.659264107,sideUV
0804_04_,110,0804_04_110,0.032818006,982.5,41.01936977,340.7396561,-59.2077771,0 mM,32.75,-127.3285529,-12.73285529,0.625988359,sideUV
0804_04_,110,0804_04_110,0.133494802,983.5,41.06760547,340.6752107,-59.1433317,0 mM,32.78333333,-127.1899606,-12.71899606,1.081784251,sideUV
0804_04_,110,0804_04_110,0.286696177,984.5,41.18095711,340.4984615,-58.9665825,0 mM,32.81666667,-126.8098548,-12.68098548,2.32704554,sideUV
0804_04_,110,0804_04_110,0.225035476,985.5,41.22812069,340.2720596,-58.7401806,0 mM,32.85,-126.322969,-12.6322969,1.668791424,sideUV
0804_04_,110,0804_04_110,0.217640171,986.5,41.25598329,340.2546961,-58.7228171,0 mM,32.88333333,-126.2856282,-12.62856282,1.714887038,sideUV
0804_04_,110,0804_04_110,0.054016217,987.5,41.34174477,340.334423,-58.802544,0 mM,32.91666667,-126.4570839,-12.64570839,0.693281167,sideUV
0804_04_,110,0804_04_110,0.437333543,988.5,41.23325828,340.1506679,-58.6187889,0 mM,32.95,-126.0619116,-12.60619116,3.521120456,sideUV
0804_04_,110,0804_04_110,0.290415451,989.5,41.24366971,339.9976258,-58.4657468,0 mM,32.98333333,-125.7327888,-12.57327888,2.492203452,sideUV
0804_04_,110,0804_04_110,0.330692639,990.5,41.24018497,339.9426993,-58.4108203,0 mM,33.01666667,-125.6146673,-12.56146673,2.5766925,sideUV
0804_04_,110,0804_04_110,0.460563559,991.5,41.31643673,339.8121731,-58.2802941,0 mM,33.05,-125.3339658,-12.53339658,3.202684508,sideUV
0804_04_,110,0804_04_110,0.262122429,992.5,41.51818336,339.6275701,-58.0956911,0 mM,33.08333333,-124.9369701,-12.49369701,1.944584434,sideUV
0804_04_,110,0804_04_110,0.458057339,993.5,41.67667646,339.3570675,-57.8251885,0 mM,33.11666667,-124.3552441,-12.43552441,3.202197669,sideUV
0804_04_,110,0804_04_110,0.261629018,994.5,41.72847058,339.1911989,-57.6593199,0 mM,33.15,-123.9985374,-12.39985374,2.081478813,sideUV
0804_04_,110,0804_04_110,0.094383499,995.5,41.61072659,339.1206398,-57.5887608,0 mM,33.18333333,-123.8467974,-12.38467974,1.25475261,sideUV
0804_04_,110,0804_04_110,0.423798713,996.5,41.83313185,339.0648186,-57.5329396,0 mM,33.21666667,-123.7267518,-12.37267518,3.305557037,sideUV
0804_04_,110,0804_04_110,0.179715063,997.5,41.96319926,339.0925747,-57.5606957,0 mM,33.25,-123.7864424,-12.37864424,1.498419033,sideUV
0804_04_,110,0804_04_110,0.462232326,998.5,42.08912319,339.0284741,-57.4965951,0 mM,33.28333333,-123.6485916,-12.36485916,3.349113229,sideUV
0804_04_,110,0804_04_110,0.361361294,999.5,42.17087138,338.797038,-57.265159,0 mM,33.31666667,-123.1508796,-12.31508796,2.664390029,sideUV
0804_04_,110,0804_04_110,0.499064131,1000.5,42.29430522,338.6546848,-57.1228058,0 mM,33.35,-122.8447437,-12.28447437,3.501622308,sideUV
0804_04_,110,0804_04_110,0.377100169,1001.5,42.35546534,338.6283429,-57.0964639,0 mM,33.38333333,-122.7880944,-12.27880944,3.032230413,sideUV
0804_04_,110,0804_04_110,0.366145569,1002.5,42.18630952,338.4325463,-56.9006673,0 mM,33.41666667,-122.3670265,-12.23670265,2.71096399,sideUV
0804_04_,110,0804_04_110,0.280225919,1003.5,42.28185903,338.3677366,-56.8358576,0 mM,33.45,-122.2276508,-12.22276508,2.011023559,sideUV
0804_04_,110,0804_04_110,0.569800174,1004.5,42.31292482,338.2037929,-56.6719139,0 mM,33.48333333,-121.8750837,-12.18750837,3.911027495,sideUV
0804_04_,110,0804_04_110,0.114379125,1005.5,42.25795409,337.9789784,-56.4470994,0 mM,33.51666667,-121.3916116,-12.13916116,1.435914992,sideUV
0804_04_,110,0804_04_110,0.490070428,1006.5,42.24516274,337.7903815,-56.2585025,0 mM,33.55,-120.9860269,-12.09860269,3.456622088,sideUV
0804_04_,110,0804_04_110,0.114590156,1007.5,42.2462255,337.4882497,-55.9563707,0 mM,33.58333333,-120.3362811,-12.03362811,1.088685551,sideUV
0804_04_,110,0804_04_110,0.709351777,1008.5,42.57858581,337.2959117,-55.7640327,0 mM,33.61666667,-119.922651,-11.9922651,5.186896186,sideUV
0804_04_,110,0804_04_110,0.647818227,1009.5,42.5884722,337.222269,-55.69039,0 mM,33.65,-119.7642796,-11.97642796,4.618637566,sideUV
0804_04_,110,0804_04_110,0.728311269,1010.5,42.55125184,337.0519588,-55.5200798,0 mM,33.68333333,-119.3980211,-11.93980211,5.147742446,sideUV
0804_04_,110,0804_04_110,0.172621652,1011.5,42.78716015,336.7463453,-55.2144663,0 mM,33.71666667,-118.7407877,-11.87407877,1.78781213,sideUV
0804_04_,110,0804_04_110,0.285808137,1012.5,42.72294553,336.5310276,-54.9991486,0 mM,33.75,-118.2777389,-11.82777389,2.329929586,sideUV
0804_04_,110,0804_04_110,0.177463316,1013.5,42.7887033,336.3643075,-54.8324285,0 mM,33.78333333,-117.9192011,-11.79192011,1.603509208,sideUV
0804_04_,110,0804_04_110,0.367855498,1014.5,42.97257273,336.1840196,-54.6521406,0 mM,33.81666667,-117.5314852,-11.75314852,2.935255756,sideUV
0804_04_,110,0804_04_110,0.281337833,1015.5,43.0868552,336.1686736,-54.6367946,0 mM,33.85,-117.498483,-11.7498483,2.41409892,sideUV
0804_04_,110,0804_04_110,0.277088928,1016.5,43.12840706,336.1724095,-54.6405305,0 mM,33.88333333,-117.5065172,-11.75065172,2.056164019,sideUV
0804_04_,110,0804_04_110,0.10128865,1017.5,43.15410945,336.0869774,-54.5550984,0 mM,33.91666667,-117.3227923,-11.73227923,0.992069297,sideUV
0804_04_,110,0804_04_110,0.217758688,1018.5,43.11084202,336.0375618,-54.5056828,0 mM,33.95,-117.2165222,-11.72165222,1.912256131,sideUV
0804_04_,110,0804_04_110,0.491093852,1019.5,43.2867078,335.8260492,-54.2941702,0 mM,33.98333333,-116.7616563,-11.67616563,3.431766498,sideUV
0804_04_,110,0804_04_110,0.163530079,1020.5,43.46349736,335.6444452,-54.1125662,0 mM,34.01666667,-116.3711101,-11.63711101,1.664426428,sideUV
0804_04_,110,0804_04_110,0.357769881,1021.5,43.24308177,335.5612675,-54.0293885,0 mM,34.05,-116.1922333,-11.61922333,2.660797499,sideUV
0804_04_,110,0804_04_110,0.475667948,1022.5,43.24530678,335.3935273,-53.8616483,0 mM,34.08333333,-115.8315017,-11.58315017,3.544127907,sideUV
0804_04_,110,0804_04_110,0.069147911,1023.5,43.39244561,335.2473802,-53.7155012,0 mM,34.11666667,-115.5172069,-11.55172069,0.865094835,sideUV
0804_04_,110,0804_04_110,0.522147498,1024.5,43.58511982,335.1255368,-53.5936578,0 mM,34.15,-115.2551781,-11.52551781,3.617914253,sideUV
0804_04_,110,0804_04_110,0.247743808,1025.5,43.89301543,335.0882151,-53.5563361,0 mM,34.18333333,-115.1749163,-11.51749163,1.802921861,sideUV
0804_04_,110,0804_04_110,0.333759209,1026.5,44.08271704,335.0540627,-53.5221837,0 mM,34.21666667,-115.1014703,-11.51014703,2.782593027,sideUV
0804_04_,110,0804_04_110,0.211015346,1027.5,44.1313533,334.8395842,-53.3077052,0 mM,34.25,-114.6402262,-11.46402262,1.908515889,sideUV
0804_04_,110,0804_04_110,0.144804595,1028.5,44.14256077,334.7360622,-53.2041832,0 mM,34.28333333,-114.4175983,-11.44175983,1.42262373,sideUV
0804_04_,110,0804_04_110,0.371373742,1029.5,44.13168805,334.5528949,-53.0210159,0 mM,34.31666667,-114.0236901,-11.40236901,2.610277517,sideUV
0804_04_,110,0804_04_110,0.159217817,1030.5,44.10628561,334.4425755,-52.9106965,0 mM,34.35,-113.7864441,-11.37864441,1.628230396,sideUV
0804_04_,110,0804_04_110,0.319767319,1031.5,44.13028607,334.3424953,-52.8106163,0 mM,34.38333333,-113.5712178,-11.35712178,2.755820535,sideUV
0804_04_,110,0804_04_110,0.350105554,1032.5,44.27155152,334.2106804,-52.6788014,0 mM,34.41666667,-113.2877449,-11.32877449,2.915648284,sideUV
0804_04_,110,0804_04_110,0.116272965,1033.5,44.38758493,334.2253935,-52.6935145,0 mM,34.45,-113.319386,-11.3319386,1.260195563,sideUV
0804_04_,110,0804_04_110,0.237502106,1034.5,44.44785921,334.1982473,-52.6663683,0 mM,34.48333333,-113.2610071,-11.32610071,2.183558597,sideUV
0804_04_,110,0804_04_110,0.550778347,1035.5,44.33943517,334.0237798,-52.4919008,0 mM,34.51666667,-112.8858082,-11.28858082,4.067873812,sideUV
0804_04_,110,0804_04_110,0.388078802,1036.5,44.3064455,333.8458848,-52.3140058,0 mM,34.55,-112.5032383,-11.25032383,2.902427954,sideUV
0804_04_,110,0804_04_110,0.390252839,1037.5,44.38101386,333.6703211,-52.1384421,0 mM,34.58333333,-112.1256819,-11.21256819,2.969116074,sideUV
0804_04_,110,0804_04_110,0.64350118,1038.5,44.57982618,333.5691243,-52.0372453,0 mM,34.61666667,-111.9080544,-11.19080544,4.746700988,sideUV
0804_04_,110,0804_04_110,0.236889599,1039.5,45.01494957,333.6119115,-52.0800325,0 mM,34.65,-112.0000699,-11.20000699,1.918255285,sideUV
0804_04_,110,0804_04_110,0.722561651,1040.5,44.8974433,333.3267489,-51.7948699,0 mM,34.68333333,-111.386817,-11.1386817,5.133054313,sideUV
0804_04_,110,0804_04_110,0.740764884,1041.5,45.03143689,333.0793761,-51.5474971,0 mM,34.71666667,-110.8548325,-11.08548325,5.217419759,sideUV
0804_04_,110,0804_04_110,0.221844619,1042.5,45.32928383,333.190783,-51.658904,0 mM,34.75,-111.0944172,-11.10944172,1.829208699,sideUV
0804_04_,110,0804_04_110,0.480058751,1043.5,45.18598549,333.0464603,-51.5145813,0 mM,34.78333333,-110.7840458,-11.07840458,3.525963272,sideUV
0804_04_,110,0804_04_110,0.141827935,1044.5,45.18351866,332.8326365,-51.3007575,0 mM,34.81666667,-110.3242097,-11.03242097,1.181893022,sideUV
0804_04_,110,0804_04_110,0.229840725,1045.5,45.1918863,332.7504119,-51.2185329,0 mM,34.85,-110.1473826,-11.01473826,1.978910355,sideUV
0804_04_,110,0804_04_110,0.527028773,1046.5,45.27754375,332.433942,-50.902063,0 mM,34.88333333,-109.4668022,-10.94668022,3.62465125,sideUV
0804_04_,110,0804_04_110,0.189329444,1047.5,45.35192376,332.1536711,-50.6217921,0 mM,34.91666667,-108.864069,-10.8864069,1.653494271,sideUV
0804_04_,110,0804_04_110,0.17489349,1048.5,45.33643263,332.0258126,-50.4939336,0 mM,34.95,-108.5891045,-10.85891045,1.654528928,sideUV
0804_04_,110,0804_04_110,0.286841703,1049.5,45.34772871,331.8231662,-50.2912872,0 mM,34.98333333,-108.1533058,-10.81533058,2.093832225,sideUV
0804_04_,110,0804_04_110,0.336915454,1050.5,45.4434462,331.5950838,-50.0632048,0 mM,35.01666667,-107.662806,-10.7662806,2.722465056,sideUV
0804_04_,110,0804_04_110,0.372654568,1051.5,45.64774974,331.3277743,-49.7958953,0 mM,35.05,-107.0879469,-10.70879469,2.847619164,sideUV
0804_04_,110,0804_04_110,0.380046885,1052.5,45.87425537,331.2496661,-49.7177871,0 mM,35.08333333,-106.9199723,-10.69199723,2.671860239,sideUV
0804_04_,110,0804_04_110,0.204098472,1053.5,46.02234646,331.2459275,-49.7140485,0 mM,35.11666667,-106.9119323,-10.69119323,1.668708165,sideUV
0804_04_,110,0804_04_110,0.50272669,1054.5,45.97260721,330.8960377,-49.3641587,0 mM,35.15,-106.1594811,-10.61594811,3.768070954,sideUV
0804_04_,110,0804_04_110,0.190234487,1055.5,45.98956514,330.7270336,-49.1951546,0 mM,35.18333333,-105.7960314,-10.57960314,1.542500018,sideUV
0804_04_,110,0804_04_110,0.293265621,1056.5,45.95179297,330.6906756,-49.1587966,0 mM,35.21666667,-105.7178422,-10.57178422,2.257504296,sideUV
0804_04_,110,0804_04_110,0.408003647,1057.5,46.03324275,330.4626519,-48.9307729,0 mM,35.25,-105.2274686,-10.52274686,2.887923596,sideUV
0804_04_,110,0804_04_110,0.05034623,1058.5,46.22354924,330.3351605,-48.8032815,0 mM,35.28333333,-104.9532935,-10.49532935,0.534672251,sideUV
0804_04_,110,0804_04_110,0.161613849,1059.5,46.23220787,330.2392954,-48.7074164,0 mM,35.31666667,-104.747132,-10.4747132,1.289517247,sideUV
0804_04_,110,0804_04_110,0.066298431,1060.5,46.18813039,330.1584699,-48.6265909,0 mM,35.35,-104.5733138,-10.45733138,0.682473606,sideUV
0804_04_,110,0804_04_110,0.405631112,1061.5,46.3075853,330.0241083,-48.4922293,0 mM,35.38333333,-104.2843641,-10.42843641,3.263011545,sideUV
0804_04_,110,0804_04_110,0.08044609,1062.5,46.43652154,329.9230379,-48.3911589,0 mM,35.41666667,-104.0670084,-10.40670084,0.896364352,sideUV
0804_04_,110,0804_04_110,0.339069807,1063.5,46.55129058,330.0534431,-48.5215641,0 mM,35.45,-104.3474497,-10.43474497,2.682196551,sideUV
0804_04_,110,0804_04_110,0.56385248,1064.5,46.43192193,330.0371999,-48.5053209,0 mM,35.48333333,-104.3125181,-10.43125181,4.267953518,sideUV
0804_04_,110,0804_04_110,0.483318413,1065.5,46.40754135,329.9856588,-48.4537798,0 mM,35.51666667,-104.201677,-10.4201677,3.797135972,sideUV
0804_04_,110,0804_04_110,0.282372729,1066.5,46.77616093,330.0075719,-48.4756929,0 mM,35.55,-104.2488019,-10.42488019,2.039740506,sideUV
0804_04_,110,0804_04_110,0.056114624,1067.5,46.93474761,329.9824127,-48.4505337,0 mM,35.58333333,-104.1946961,-10.41946961,0.568761169,sideUV
0804_04_,110,0804_04_110,0.421949889,1068.5,47.13742561,329.8867257,-48.3548467,0 mM,35.61666667,-103.9889176,-10.39889176,3.092064792,sideUV
0804_04_,110,0804_04_110,0.239882137,1069.5,47.19719206,329.7655896,-48.2337106,0 mM,35.65,-103.7284099,-10.37284099,2.015716715,sideUV
0804_04_,110,0804_04_110,0.115663401,1070.5,47.11610158,329.712437,-48.180558,0 mM,35.68333333,-103.6141032,-10.36141032,1.366442357,sideUV
0804_04_,110,0804_04_110,0.430671048,1071.5,47.30394454,329.5141552,-47.9822762,0 mM,35.71666667,-103.1876908,-10.31876908,3.202148897,sideUV
0804_04_,110,0804_04_110,0.047385879,1072.5,47.44106286,329.3388247,-47.8069457,0 mM,35.75,-102.8106359,-10.28106359,0.838364659,sideUV
0804_04_,110,0804_04_110,0.175469481,1073.5,47.44948385,329.2333108,-47.7014318,0 mM,35.78333333,-102.5837243,-10.25837243,1.532068931,sideUV
0804_04_,110,0804_04_110,0.321365901,1074.5,47.5093833,329.3038851,-47.7720061,0 mM,35.81666667,-102.735497,-10.2735497,2.45423481,sideUV
0804_04_,110,0804_04_110,0.432870239,1075.5,47.73156228,329.3441308,-47.8122518,0 mM,35.85,-102.8220469,-10.28220469,3.090337827,sideUV
0804_04_,110,0804_04_110,0.033579556,1076.5,47.90055509,329.2378225,-47.7059435,0 mM,35.88333333,-102.5934269,-10.25934269,0.749337649,sideUV
0804_04_,110,0804_04_110,0.09909087,1077.5,47.85908848,329.2058671,-47.6739881,0 mM,35.91666667,-102.5247056,-10.25247056,1.317220495,sideUV
0804_04_,110,0804_04_110,0.028508255,1078.5,47.84005161,329.1531452,-47.6212662,0 mM,35.95,-102.4113252,-10.24113252,0.769853238,sideUV
0804_04_,110,0804_04_110,0.135703719,1079.5,47.91239275,329.1644561,-47.6325771,0 mM,35.98333333,-102.4356497,-10.24356497,1.382416533,sideUV
0804_04_,21,0804_04_21,0.353722278,930.5,93.14350581,127.5808173,-83.82142985,0 mM,31.01666667,-180.2611395,-18.02611395,2.746366617,sideUV
0804_04_,21,0804_04_21,0.286951361,931.5,92.97946895,127.855444,-84.09605655,0 mM,31.05,-180.8517345,-18.08517345,2.076854709,sideUV
0804_04_,21,0804_04_21,0.425493976,932.5,92.72547051,128.0827056,-84.32331815,0 mM,31.08333333,-181.3404691,-18.13404691,2.998923469,sideUV
0804_04_,21,0804_04_21,0.483339592,933.5,92.37647146,128.362727,-84.60333955,0 mM,31.11666667,-181.9426657,-18.19426657,3.794257071,sideUV
0804_04_,21,0804_04_21,0.394907347,934.5,92.16247201,128.7330396,-84.97365215,0 mM,31.15,-182.7390369,-18.27390369,3.234461948,sideUV
0804_04_,21,0804_04_21,0.325746504,935.5,91.98121164,129.0234253,-85.26403785,0 mM,31.18333333,-183.3635223,-18.33635223,2.420532401,sideUV
0804_04_,21,0804_04_21,0.458878137,936.5,91.6849797,129.2800609,-85.52067345,0 mM,31.21666667,-183.9154268,-18.39154268,3.327314342,sideUV
0804_04_,21,0804_04_21,0.540164816,937.5,91.32144939,129.6226423,-85.86325485,0 mM,31.25,-184.652161,-18.4652161,4.134138807,sideUV
0804_04_,21,0804_04_21,0.365044085,938.5,91.04145203,129.9706321,-86.21124465,0 mM,31.28333333,-185.4005261,-18.54005261,2.900547783,sideUV
0804_04_,21,0804_04_21,0.24785246,939.5,90.85056942,130.1956707,-86.43628325,0 mM,31.31666667,-185.8844801,-18.58844801,2.234951028,sideUV
0804_04_,21,0804_04_21,0.754470183,940.5,90.45398586,130.5001255,-86.74073805,0 mM,31.35,-186.5392216,-18.65392216,5.406494983,sideUV
0804_04_,21,0804_04_21,0.425695423,941.5,90.08779079,130.9401816,-87.18079415,0 mM,31.38333333,-187.4855788,-18.74855788,3.432236653,sideUV
0804_04_,21,0804_04_21,0.282743205,942.5,89.87259102,131.1650136,-87.40562615,0 mM,31.41666667,-187.9690885,-18.79690885,2.507036762,sideUV
0804_04_,21,0804_04_21,0.683672125,943.5,89.47964415,131.4198899,-87.66050245,0 mM,31.45,-188.5172096,-18.85172096,4.992613059,sideUV
