Date,Track ID,ID,Speed,Edge time,Edge X,Edge Y,Y,L-NAME,sec,Ymm,y_axis,mm/sec,Condition
0807_03_,256,0807_03_256,0.030439791,124.5,14.48748336,351.3317152,6.1575658,1 mM,4.15,13.24207699,1.324207699,0.196385748,dark
0807_03_,256,0807_03_256,0.402030914,125.5,14.65583387,351.2522006,6.2370804,1 mM,4.183333333,13.41307613,1.341307613,2.593747832,dark
0807_03_,256,0807_03_256,0.207870721,126.5,14.93247588,351.2151854,6.2740956,1 mM,4.216666667,13.49267871,1.349267871,1.341101426,dark
0807_03_,256,0807_03_256,0.216746902,127.5,14.96772716,351.3522527,6.1370283,1 mM,4.25,13.19791032,1.319791032,1.39836711,dark
0807_03_,256,0807_03_256,0.333360015,128.5,15.03987511,351.3397536,6.1495274,1 mM,4.283333333,13.22479011,1.322479011,2.150709774,dark
0807_03_,256,0807_03_256,0.217973177,129.5,15.24030135,351.1523774,6.3369036,1 mM,4.316666667,13.62774968,1.362774968,1.406278561,dark
0807_03_,256,0807_03_256,0.390420962,130.5,15.50526617,351.0811681,6.4081129,1 mM,4.35,13.78088796,1.378088796,2.518844916,dark
0807_03_,256,0807_03_256,0.144081588,131.5,15.63524585,351.1247564,6.3645246,1 mM,4.383333333,13.68714968,1.368714968,0.929558632,dark
0807_03_,256,0807_03_256,0.42846956,132.5,15.78390114,351.1738162,6.3154648,1 mM,4.416666667,13.58164473,1.358164473,2.764319742,dark
0807_03_,256,0807_03_256,0.213610656,133.5,15.93495681,351.2781451,6.2111359,1 mM,4.45,13.35728151,1.335728151,1.378133265,dark
0807_03_,256,0807_03_256,0.007042832,134.5,15.87535006,351.3627114,6.1265696,1 mM,4.483333333,13.17541849,1.317541849,0.045437626,dark
0807_03_,256,0807_03_256,0.311556329,135.5,16.02565686,351.3104238,6.1788572,1 mM,4.516666667,13.28786495,1.328786495,2.010040832,dark
0807_03_,256,0807_03_256,0.065580179,136.5,16.15908436,351.2898496,6.1994314,1 mM,4.55,13.33211054,1.333211054,0.423097929,dark
0807_03_,256,0807_03_256,0.345927224,137.5,16.13534704,351.1467913,6.3424897,1 mM,4.583333333,13.6397628,1.36397628,2.231788542,dark
0807_03_,256,0807_03_256,0.807922024,138.5,16.52707854,351.019241,6.47004,1 mM,4.616666667,13.91406452,1.391406452,5.212400155,dark
0807_03_,256,0807_03_256,0.185549308,139.5,16.85464741,351.1205206,6.3687604,1 mM,4.65,13.69625892,1.369625892,1.19709231,dark
0807_03_,256,0807_03_256,0.205014503,140.5,16.802973,351.0765819,6.4126991,1 mM,4.683333333,13.79075075,1.379075075,1.322674213,dark
0807_03_,256,0807_03_256,0.058099136,141.5,16.84324436,350.9537703,6.5355107,1 mM,4.716666667,14.05486172,1.405486172,0.374833135,dark
0807_03_,256,0807_03_256,0.147391886,142.5,16.89127493,350.8636987,6.6255823,1 mM,4.75,14.24856409,1.424856409,0.950915394,dark
0807_03_,256,0807_03_256,0.240295576,143.5,17.01244496,350.8745527,6.6147283,1 mM,4.783333333,14.22522215,1.422522215,1.550294039,dark
0807_03_,256,0807_03_256,0.108267663,144.5,17.1478834,350.9215109,6.5677701,1 mM,4.816666667,14.12423677,1.412423677,0.698501052,dark
0807_03_,256,0807_03_256,0.20781068,145.5,17.229336,350.7932746,6.6960064,1 mM,4.85,14.40001376,1.440001376,1.340714065,dark
0807_03_,256,0807_03_256,0.235473453,146.5,17.24566145,350.5804063,6.9088747,1 mM,4.883333333,14.85779505,1.485779505,1.519183568,dark
0807_03_,256,0807_03_256,0.206274483,147.5,17.16370409,350.5476725,6.9416085,1 mM,4.916666667,14.92819032,1.492819032,1.330803116,dark
0807_03_,256,0807_03_256,0.244730705,148.5,17.11040224,350.5086832,6.9805978,1 mM,4.95,15.01203828,1.501203828,1.578907774,dark
0807_03_,256,0807_03_256,0.047871554,149.5,17.11449544,350.4102189,7.0790621,1 mM,4.983333333,15.22378946,1.522378946,0.308848735,dark
0807_03_,256,0807_03_256,0.07573218,150.5,17.1342305,350.4040928,7.0851882,1 mM,5.016666667,15.23696387,1.523696387,0.48859471,dark
0807_03_,256,0807_03_256,0.360546879,151.5,16.98481913,350.4256896,7.0635914,1 mM,5.05,15.19051914,1.519051914,2.326108897,dark
0807_03_,256,0807_03_256,0.543370554,152.5,17.06685599,350.3828733,7.1064077,1 mM,5.083333333,15.2825972,1.52825972,3.505616477,dark
0807_03_,256,0807_03_256,0.317265369,153.5,17.17957384,350.2181986,7.2710824,1 mM,5.116666667,15.63673634,1.563673634,2.046873348,dark
0807_03_,256,0807_03_256,0.624617677,154.5,16.72696377,350.1141011,7.3751799,1 mM,5.15,15.86060194,1.586060194,4.029791465,dark
0807_03_,256,0807_03_256,0.29428524,155.5,16.34296682,350.2079522,7.2813288,1 mM,5.183333333,15.65877161,1.565877161,1.898614452,dark
0807_03_,256,0807_03_256,0.432935351,156.5,16.48376024,350.3048365,7.1844445,1 mM,5.216666667,15.45041828,1.545041828,2.793131297,dark
0807_03_,256,0807_03_256,0.463881793,157.5,16.46612104,350.2758567,7.2134243,1 mM,5.25,15.51274043,1.551274043,2.992785761,dark
0807_03_,256,0807_03_256,0.312978134,158.5,16.14792941,350.4080322,7.0812488,1 mM,5.283333333,15.22849204,1.522849204,2.019213768,dark
0807_03_,256,0807_03_256,0.26013938,159.5,16.07216727,350.4089571,7.0803239,1 mM,5.316666667,15.22650301,1.522650301,1.678318581,dark
0807_03_,256,0807_03_256,0.224071433,160.5,15.97211289,350.2975056,7.1917754,1 mM,5.35,15.46618366,1.546618366,1.445622148,dark
0807_03_,256,0807_03_256,0.167288162,161.5,15.84683902,350.3980374,7.0912436,1 mM,5.383333333,15.24998624,1.524998624,1.079278465,dark
0807_03_,256,0807_03_256,0.295205873,162.5,15.68451341,350.4794882,7.0097928,1 mM,5.416666667,15.07482323,1.507482323,1.904554019,dark
0807_03_,256,0807_03_256,0.806657981,163.5,15.29731631,350.1541515,7.3351295,1 mM,5.45,15.77447204,1.577447204,5.204245039,dark
0807_03_,256,0807_03_256,0.352982854,164.5,15.04046487,350.0053477,7.4839333,1 mM,5.483333333,16.09448022,1.609448022,2.277308735,dark
0807_03_,256,0807_03_256,0.472275079,165.5,14.7917666,350.227842,7.261439,1 mM,5.516666667,15.61599785,1.561599785,3.046935994,dark
0807_03_,256,0807_03_256,0.20189449,166.5,14.51806006,350.183016,7.306265,1 mM,5.55,15.71239785,1.571239785,1.302545097,dark
0807_03_,256,0807_03_256,0.821399367,167.5,14.22293357,350.4149683,7.0743127,1 mM,5.583333333,15.2135757,1.52135757,5.299350755,dark
0807_03_,256,0807_03_256,0.347349899,168.5,13.8237188,350.6450838,6.8441972,1 mM,5.616666667,14.71870366,1.471870366,2.24096709,dark
0807_03_,256,0807_03_256,0.403983325,169.5,13.52041982,350.4244192,7.0648618,1 mM,5.65,15.19325118,1.519325118,2.606344032,dark
0807_03_,256,0807_03_256,0.365289339,170.5,13.18092337,350.3031887,7.1860923,1 mM,5.683333333,15.45396194,1.545396194,2.356705413,dark
0807_03_,256,0807_03_256,0.668265398,171.5,13.12644106,350.6177274,6.8715536,1 mM,5.716666667,14.77753462,1.477753462,4.311389665,dark
0807_03_,256,0807_03_256,1.01277925,172.5,12.75279917,350.8576457,6.6316353,1 mM,5.75,14.26158129,1.426158129,6.534059677,dark
0807_03_,256,0807_03_256,0.396404751,173.5,12.2645108,350.9866958,6.5025852,1 mM,5.783333333,13.98405419,1.398405419,2.557450006,dark
0807_03_,256,0807_03_256,0.440721867,174.5,12.0607275,351.1472715,6.3420095,1 mM,5.816666667,13.63873011,1.363873011,2.843366884,dark
0807_03_,256,0807_03_256,0.438055537,175.5,11.64795268,351.2087145,6.2805665,1 mM,5.85,13.50659462,1.350659462,2.826164755,dark
0807_03_,256,0807_03_256,0.406098652,176.5,11.27413015,351.2100891,6.2791919,1 mM,5.883333333,13.50363849,1.350363849,2.619991303,dark
0807_03_,256,0807_03_256,0.075360282,177.5,11.06026648,351.1251582,6.3641228,1 mM,5.916666667,13.68628559,1.368628559,0.486195368,dark
0807_03_,256,0807_03_256,0.141503731,178.5,11.0905493,351.1632279,6.3260531,1 mM,5.95,13.60441527,1.360441527,0.912927297,dark
0807_03_,256,0807_03_256,0.534307319,179.5,10.89806776,351.2569022,6.2323788,1 mM,5.983333333,13.40296516,1.340296516,3.447143994,dark
0815_03_,263,0815_03_263,0.55421135,30.5,115.4767976,195.4865304,6.6561622,1 mM,1.016666667,14.31432731,1.431432731,3.575557097,dark
0815_03_,263,0815_03_263,0.234287189,31.5,115.2821722,195.1611241,6.9815685,1 mM,1.05,15.01412581,1.501412581,1.511530252,dark
0815_03_,263,0815_03_263,0.379252739,32.5,115.3457299,194.8710035,7.2716891,1 mM,1.083333333,15.63804108,1.563804108,2.446791865,dark
0815_03_,263,0815_03_263,0.272391741,33.5,115.551314,194.7397752,7.4029174,1 mM,1.116666667,15.92025247,1.592025247,1.757366071,dark
0815_03_,263,0815_03_263,0.538927476,34.5,115.7538312,194.5228452,7.6198474,1 mM,1.15,16.3867686,1.63867686,3.476951458,dark
0815_03_,263,0815_03_263,0.201216278,35.5,115.9267576,194.250977,7.8917156,1 mM,1.183333333,16.9714314,1.69714314,1.298169535,dark
0815_03_,263,0815_03_263,0.625796864,36.5,116.2967367,194.0805962,8.0620964,1 mM,1.216666667,17.33784172,1.733784172,4.037399123,dark
0815_03_,263,0815_03_263,0.70268283,37.5,116.7484283,193.6219187,8.5207739,1 mM,1.25,18.32424495,1.832424495,4.533437613,dark
0815_03_,263,0815_03_263,0.448348536,38.5,117.1397901,193.2421898,8.9005028,1 mM,1.283333333,19.14086624,1.914086624,2.8925712,dark
0815_03_,263,0815_03_263,0.743476305,39.5,117.7069763,193.0608947,9.0817979,1 mM,1.316666667,19.53074817,1.953074817,4.796621323,dark
0815_03_,263,0815_03_263,0.712330058,40.5,118.3012813,192.6926043,9.4500883,1 mM,1.35,20.32277054,2.032277054,4.595677794,dark
0815_03_,263,0815_03_263,0.600516619,41.5,118.8318709,192.3640336,9.778659,1 mM,1.383333333,21.02937419,2.102937419,3.874300768,dark
0815_03_,263,0815_03_263,0.40252214,42.5,119.3079594,192.2164,9.9262926,1 mM,1.416666667,21.34686581,2.134686581,2.596917032,dark
0815_03_,263,0815_03_263,0.617769089,43.5,119.7975118,192.0983831,10.0443095,1 mM,1.45,21.60066559,2.160066559,3.985607026,dark
0815_03_,263,0815_03_263,0.343870806,44.5,120.2371401,191.9557965,10.1868961,1 mM,1.483333333,21.90730344,2.190730344,2.218521329,dark
0815_03_,263,0815_03_263,0.686305252,45.5,120.7115237,191.8165822,10.3261104,1 mM,1.516666667,22.20668903,2.220668903,4.427775819,dark
0815_03_,263,0815_03_263,0.399211934,46.5,121.1222623,191.5995706,10.543122,1 mM,1.55,22.67338065,2.267338065,2.575560865,dark
0815_03_,263,0815_03_263,0.406541618,47.5,121.1684324,191.210223,10.9324696,1 mM,1.583333333,23.51068731,2.351068731,2.622849148,dark
0815_03_,263,0815_03_263,0.640207516,48.5,121.3827493,190.7930745,11.3496181,1 mM,1.616666667,24.40778086,2.440778086,4.130371071,dark
0815_03_,263,0815_03_263,0.470934259,49.5,121.56999,190.3477796,11.794913,1 mM,1.65,25.3654043,2.53654043,3.038285542,dark
0815_03_,263,0815_03_263,0.453077314,50.5,121.6990256,189.9785444,12.1641482,1 mM,1.683333333,26.15945849,2.615945849,2.923079445,dark
0815_03_,263,0815_03_263,0.798576784,51.5,121.7130206,189.4757705,12.6669221,1 mM,1.716666667,27.24069269,2.724069269,5.152108284,dark
0815_03_,263,0815_03_263,0.732444856,52.5,121.4787465,188.7525104,13.3901822,1 mM,1.75,28.79609075,2.879609075,4.725450684,dark
0815_03_,263,0815_03_263,0.435253666,53.5,121.5193406,188.2051841,13.9375085,1 mM,1.783333333,29.97313656,2.997313656,2.808088168,dark
0815_03_,263,0815_03_263,0.116206029,54.5,121.5762306,187.9939837,14.1487089,1 mM,1.816666667,30.42733097,3.042733097,0.749716316,dark
0815_03_,263,0815_03_263,0.264913629,55.5,121.4653745,187.8513027,14.2913899,1 mM,1.85,30.73417183,3.073417183,1.709120187,dark
0815_03_,263,0815_03_263,0.177240606,56.5,121.4882098,187.6950803,14.4476123,1 mM,1.883333333,31.07013398,3.107013398,1.143487781,dark
0815_03_,263,0815_03_263,0.405332545,57.5,121.7167781,187.5196748,14.6230178,1 mM,1.916666667,31.44735011,3.144735011,2.615048677,dark
0815_03_,263,0815_03_263,0.584948904,58.5,122.1218329,187.2416775,14.9010151,1 mM,1.95,32.04519376,3.204519376,3.773863897,dark
0815_03_,263,0815_03_263,0.503041114,59.5,122.6196634,187.0294888,15.1132038,1 mM,1.983333333,32.50151355,3.250151355,3.245426542,dark
0815_03_,263,0815_03_263,0.538550824,60.5,122.8762526,186.6880703,15.4546223,1 mM,2.016666667,33.23574688,3.323574688,3.474521445,dark
0815_03_,263,0815_03_263,0.817767118,61.5,123.1873848,186.1365024,16.0061902,1 mM,2.05,34.42191441,3.442191441,5.27591689,dark
0815_03_,263,0815_03_263,0.612889144,62.5,123.7805873,185.9258303,16.2168623,1 mM,2.083333333,34.87497269,3.487497269,3.95412351,dark
0815_03_,263,0815_03_263,0.759479182,63.5,124.221675,185.6462259,16.4964667,1 mM,2.116666667,35.47627247,3.547627247,4.89986569,dark
0815_03_,263,0815_03_263,0.764044906,64.5,124.7149037,185.141404,17.0012886,1 mM,2.15,36.56191097,3.656191097,4.929321974,dark
0815_03_,263,0815_03_263,0.489604181,65.5,125.3006044,185.0543538,17.0883388,1 mM,2.183333333,36.7491157,3.67491157,3.158736652,dark
0815_03_,263,0815_03_263,0.584297698,66.5,125.7697556,184.9447742,17.1979184,1 mM,2.216666667,36.98477075,3.698477075,3.769662568,dark
0815_03_,263,0815_03_263,0.348475509,67.5,126.0126295,184.5951282,17.5475644,1 mM,2.25,37.73669763,3.773669763,2.24822909,dark
0815_03_,263,0815_03_263,0.838883703,68.5,126.30251,184.1092446,18.033448,1 mM,2.283333333,38.7816086,3.87816086,5.412152923,dark
0815_03_,263,0815_03_263,0.496115176,69.5,126.6451897,183.5572195,18.5854731,1 mM,2.316666667,39.96875935,3.996875935,3.200743071,dark
0815_03_,263,0815_03_263,0.419955824,70.5,126.8587067,183.1714779,18.9712147,1 mM,2.35,40.79831118,4.079831118,2.709392413,dark
0815_03_,263,0815_03_263,0.332084248,71.5,127.0391854,182.8624049,19.2802877,1 mM,2.383333333,41.4629843,4.14629843,2.142479019,dark
0815_03_,263,0815_03_263,0.402707731,72.5,127.0620439,182.4976959,19.6449967,1 mM,2.416666667,42.24730473,4.224730473,2.598114394,dark
0815_03_,263,0815_03_263,0.428965068,73.5,126.9545913,182.1072891,20.0354035,1 mM,2.45,43.08688925,4.308688925,2.767516568,dark
0815_03_,263,0815_03_263,0.537158996,74.5,126.7639714,181.66491,20.4777826,1 mM,2.483333333,44.03824215,4.403824215,3.46554191,dark
0815_03_,263,0815_03_263,0.498121257,75.5,126.5943952,181.1758448,20.9668478,1 mM,2.516666667,45.08999527,4.508999527,3.213685529,dark
0815_03_,263,0815_03_263,0.436995171,76.5,126.4097663,180.7481501,21.3945425,1 mM,2.55,46.00976882,4.600976882,2.819323684,dark
0815_03_,263,0815_03_263,0.489082814,77.5,126.2638017,180.3152837,21.8274089,1 mM,2.583333333,46.9406643,4.69406643,3.155372994,dark
0815_03_,263,0815_03_263,0.501791029,78.5,126.4298907,179.9332258,22.2094668,1 mM,2.616666667,47.76229419,4.776229419,3.237361477,dark
0815_03_,263,0815_03_263,0.744837922,79.5,126.718991,179.4288101,22.7138825,1 mM,2.65,48.84705914,4.884705914,4.805405948,dark
0815_03_,263,0815_03_263,0.115656809,80.5,126.7571463,179.0272815,23.1154111,1 mM,2.683333333,49.71056151,4.971056151,0.746172961,dark
0815_03_,263,0815_03_263,0.72255062,81.5,126.9776608,178.7424582,23.4002344,1 mM,2.716666667,50.32308473,5.032308473,4.661616903,dark
0815_03_,263,0815_03_263,0.545669923,82.5,127.2634363,178.2238336,23.918859,1 mM,2.75,51.43840645,5.143840645,3.520451116,dark
0815_03_,263,0815_03_263,0.157508532,83.5,127.2865127,177.8731277,24.2695649,1 mM,2.783333333,52.19261269,5.219261269,1.016184077,dark
0815_03_,263,0815_03_263,0.771642305,84.5,127.6174686,177.5939786,24.548714,1 mM,2.816666667,52.79293333,5.279293333,4.978337452,dark
0815_03_,263,0815_03_263,0.487895372,85.5,128.1163331,177.2178164,24.9248762,1 mM,2.85,53.6018843,5.36018843,3.147712077,dark
0815_03_,263,0815_03_263,0.569700005,86.5,128.5130717,176.8707294,25.2719632,1 mM,2.883333333,54.34830796,5.434830796,3.675483903,dark
0815_03_,263,0815_03_263,0.39948664,87.5,128.8998846,176.5788287,25.5638639,1 mM,2.916666667,54.9760514,5.49760514,2.577333161,dark
0815_03_,263,0815_03_263,0.392744059,88.5,129.1909535,176.3127059,25.8299867,1 mM,2.95,55.54835849,5.554835849,2.533832639,dark
0815_03_,263,0815_03_263,0.493581223,89.5,129.5587362,176.0948528,26.0478398,1 mM,2.983333333,56.01685978,5.601685978,3.184394987,dark
0815_03_,263,0815_03_263,0.57555014,90.5,129.8911694,175.7514282,26.3912644,1 mM,3.016666667,56.75540731,5.675540731,3.71322671,dark
0815_03_,263,0815_03_263,0.501274923,91.5,130.0504544,175.2376662,26.9050264,1 mM,3.05,57.86027183,5.786027183,3.234031761,dark
0815_03_,263,0815_03_263,0.435083901,92.5,130.1063505,174.7775956,27.365097,1 mM,3.083333333,58.84967097,5.884967097,2.80699291,dark
0815_03_,263,0815_03_263,0.639515949,93.5,130.1294671,174.2418193,27.9008733,1 mM,3.116666667,60.00187806,6.000187806,4.125909348,dark
0815_03_,263,0815_03_263,0.650909964,94.5,130.1914472,173.5995917,28.5431009,1 mM,3.15,61.38301269,6.138301269,4.199419123,dark
0815_03_,263,0815_03_263,0.508383233,95.5,130.3116668,173.0373366,29.105356,1 mM,3.183333333,62.59216344,6.259216344,3.279891826,dark
0815_03_,263,0815_03_263,0.612986353,96.5,130.2140682,172.5552652,29.5874274,1 mM,3.216666667,63.62887613,6.362887613,3.954750665,dark
0815_03_,263,0815_03_263,0.263840502,97.5,129.9555566,172.2014451,29.9412475,1 mM,3.25,64.38977957,6.438977957,1.702196787,dark
0815_03_,263,0815_03_263,0.440978261,98.5,129.7456866,171.9187467,30.2239459,1 mM,3.283333333,64.99773312,6.499773312,2.845021039,dark
0815_03_,263,0815_03_263,0.065787622,99.5,129.6254238,171.7743484,30.3683442,1 mM,3.316666667,65.3082671,6.53082671,0.424436271,dark
0815_03_,263,0815_03_263,0.879669402,100.5,129.6213824,171.3631953,30.7794973,1 mM,3.35,66.19246731,6.619246731,5.675286465,dark
0815_03_,263,0815_03_263,0.276258155,101.5,129.4622581,170.9218775,31.2208151,1 mM,3.383333333,67.14153785,6.714153785,1.782310677,dark
0815_03_,263,0815_03_263,0.528632231,102.5,129.4838978,170.7093182,31.4333744,1 mM,3.416666667,67.59865462,6.759865462,3.410530523,dark
0815_03_,263,0815_03_263,0.529826519,103.5,129.7873979,170.2762215,31.8664711,1 mM,3.45,68.53004538,6.853004538,3.418235606,dark
0815_03_,263,0815_03_263,0.474631628,104.5,129.9728786,169.8200819,32.3226107,1 mM,3.483333333,69.51099075,6.951099075,3.062139535,dark
0815_03_,263,0815_03_263,0.346643568,105.5,130.0483397,169.4164559,32.7262367,1 mM,3.516666667,70.37900366,7.037900366,2.236410116,dark
0815_03_,263,0815_03_263,0.584885823,106.5,130.2228621,168.9901285,33.1525641,1 mM,3.55,71.29583677,7.129583677,3.773456923,dark
0815_03_,263,0815_03_263,0.452393389,107.5,130.587736,168.7029197,33.4397729,1 mM,3.583333333,71.91349011,7.191349011,2.918667026,dark
0815_03_,263,0815_03_263,0.444473558,108.5,130.8793088,168.4602901,33.6824025,1 mM,3.616666667,72.43527419,7.243527419,2.867571342,dark
0815_03_,263,0815_03_263,0.392023153,109.5,131.1140359,168.1463057,33.9963869,1 mM,3.65,73.11050946,7.311050946,2.529181632,dark
0815_03_,263,0815_03_263,0.472423278,110.5,131.2390962,167.8116441,34.3310485,1 mM,3.683333333,73.83021183,7.383021183,3.047892116,dark
0815_03_,263,0815_03_263,0.770272889,111.5,131.5169016,167.3648802,34.7778124,1 mM,3.716666667,74.79099441,7.479099441,4.96950251,dark
0815_03_,263,0815_03_263,0.410013422,112.5,132.02048,167.0593281,35.0833645,1 mM,3.75,75.4480957,7.54480957,2.645247884,dark
0815_03_,263,0815_03_263,0.55790348,113.5,132.3012415,166.706639,35.4360536,1 mM,3.783333333,76.20656688,7.620656688,3.59937729,dark
0815_03_,263,0815_03_263,0.722579438,114.5,132.660542,166.1965331,35.9461595,1 mM,3.816666667,77.30356882,7.730356882,4.661802826,dark
0815_03_,263,0815_03_263,0.581451012,115.5,132.9360477,165.6574931,36.4851995,1 mM,3.85,78.46279462,7.846279462,3.751296852,dark
0815_03_,263,0815_03_263,0.524497973,116.5,132.994732,165.1087715,37.0339211,1 mM,3.883333333,79.64284108,7.964284108,3.38385789,dark
0815_03_,263,0815_03_263,0.770728603,117.5,132.9604295,164.4734187,37.6692739,1 mM,3.916666667,81.00919118,8.100919118,4.9724426,dark
0815_03_,263,0815_03_263,0.402393786,118.5,132.7972177,163.9133591,38.2293335,1 mM,3.95,82.21362043,8.221362043,2.596088942,dark
0815_03_,263,0815_03_263,0.324354574,119.5,132.6192925,163.5984303,38.5442623,1 mM,3.983333333,82.89088667,8.289088667,2.092610155,dark
0815_03_,263,0815_03_263,0.432090661,120.5,132.3339627,163.3655347,38.7771579,1 mM,4.016666667,83.39173742,8.339173742,2.787681684,dark
0815_03_,263,0815_03_263,0.25712143,121.5,132.0527359,163.1729816,38.969711,1 mM,4.05,83.80583011,8.380583011,1.658847935,dark
0815_03_,263,0815_03_263,0.236651143,122.5,131.9933286,162.9671658,39.1755268,1 mM,4.083333333,84.24844473,8.424844473,1.526781568,dark
0815_03_,263,0815_03_263,0.343198234,123.5,132.0669906,162.6867596,39.455933,1 mM,4.116666667,84.85146882,8.485146882,2.214182155,dark
0815_03_,263,0815_03_263,0.25913636,124.5,132.1140948,162.3910955,39.7515971,1 mM,4.15,85.48730559,8.548730559,1.671847484,dark
0815_03_,263,0815_03_263,0.054432253,125.5,132.1248402,162.2351638,39.9075288,1 mM,4.183333333,85.82264258,8.582264258,0.351175826,dark
0815_03_,263,0815_03_263,0.208002968,126.5,132.1991757,162.1299153,40.0127773,1 mM,4.216666667,86.04898344,8.604898344,1.341954632,dark
0815_03_,263,0815_03_263,0.352376459,127.5,132.2525735,161.8755066,40.267186,1 mM,4.25,86.59609892,8.659609892,2.27339651,dark
0815_03_,263,0815_03_263,0.300993546,128.5,132.3702522,161.6278787,40.5148139,1 mM,4.283333333,87.12863204,8.712863204,1.941893845,dark
0815_03_,263,0815_03_263,0.370837148,129.5,132.4579554,161.3758291,40.7668635,1 mM,4.316666667,87.67067419,8.767067419,2.392497729,dark
0815_03_,263,0815_03_263,0.302603751,130.5,132.5645316,161.2051922,40.9375004,1 mM,4.35,88.03763527,8.803763527,1.952282265,dark
0815_03_,263,0815_03_263,0.225589042,131.5,132.752656,161.108057,41.0346356,1 mM,4.383333333,88.24652817,8.824652817,1.455413174,dark
0815_03_,263,0815_03_263,0.510958223,132.5,132.9980039,160.8535297,41.2891629,1 mM,4.416666667,88.79389871,8.879389871,3.296504665,dark
0815_03_,263,0815_03_263,0.521675402,133.5,133.260439,160.4503719,41.6923207,1 mM,4.45,89.66090473,8.966090473,3.365647755,dark
0815_03_,263,0815_03_263,0.521675402,134.5,133.260439,160.4503719,41.6923207,1 mM,4.483333333,89.66090473,8.966090473,3.365647755,dark
0815_03_,263,0815_03_263,0.759578065,135.5,135.114763,159.5906216,42.552071,1 mM,4.516666667,91.50983011,9.150983011,4.900503645,dark
0815_03_,263,0815_03_263,0.759578065,136.5,135.114763,159.5906216,42.552071,1 mM,4.55,91.50983011,9.150983011,4.900503645,dark
0815_03_,263,0815_03_263,0.759578065,137.5,135.114763,159.5906216,42.552071,1 mM,4.583333333,91.50983011,9.150983011,4.900503645,dark
0815_03_,263,0815_03_263,0.966360172,138.5,136.6964348,158.5550377,43.5876549,1 mM,4.616666667,93.73689226,9.373689226,6.234581755,dark
0815_03_,263,0815_03_263,0.966360172,139.5,136.6964348,158.5550377,43.5876549,1 mM,4.65,93.73689226,9.373689226,6.234581755,dark
0815_03_,263,0815_03_263,0.467685614,140.5,136.6876626,158.2275826,43.91511,1 mM,4.683333333,94.44109677,9.444109677,3.017326542,dark
0815_03_,263,0815_03_263,0.867089107,141.5,136.9046183,157.8976218,44.2450708,1 mM,4.716666667,95.15068989,9.515068989,5.594123271,dark
0815_03_,263,0815_03_263,0.496074972,142.5,136.9766169,157.224694,44.9179986,1 mM,4.75,96.59784645,9.659784645,3.20048369,dark
0815_03_,263,0815_03_263,0.695944458,143.5,136.9510239,156.6492024,45.4934902,1 mM,4.783333333,97.8354628,9.78354628,4.489964245,dark
0815_03_,263,0815_03_263,0.655624873,144.5,136.7483794,156.0051889,46.1375037,1 mM,4.816666667,99.22043806,9.922043806,4.22983789,dark
0815_03_,263,0815_03_263,0.344091685,145.5,136.7006345,155.537759,46.6049336,1 mM,4.85,100.2256637,10.02256637,2.219946355,dark
0815_03_,263,0815_03_263,1.24269198,146.5,136.4733638,154.8297594,47.3129332,1 mM,4.883333333,101.7482434,10.17482434,8.017367613,dark
0815_03_,263,0815_03_263,1.572261846,147.5,135.7198352,153.6449381,48.4977545,1 mM,4.916666667,104.2962462,10.42962462,10.14362481,dark
0815_03_,263,0815_03_263,0.508776675,148.5,135.4354834,153.1910543,48.9516383,1 mM,4.95,105.2723404,10.52723404,3.282430161,dark
0815_03_,263,0815_03_263,0.141108141,149.5,135.6726512,153.3360884,48.8066042,1 mM,4.983333333,104.9604391,10.49604391,0.910375103,dark
0815_03_,263,0815_03_263,0.383568346,150.5,135.733547,153.1069395,49.0357531,1 mM,5.016666667,105.4532325,10.54532325,2.47463449,dark
0815_03_,263,0815_03_263,0.200636082,151.5,135.8208514,152.8639346,49.278758,1 mM,5.05,105.9758237,10.59758237,1.294426335,dark
0815_03_,263,0815_03_263,0.380232329,152.5,135.8684718,152.6265617,49.5161309,1 mM,5.083333333,106.486303,10.6486303,2.4531118,dark
0815_03_,263,0815_03_263,0.210483855,153.5,135.8978975,152.3601397,49.7825529,1 mM,5.116666667,107.0592535,10.70592535,1.357960355,dark
0815_03_,263,0815_03_263,0.228013637,154.5,136.0716152,152.2370419,49.9056507,1 mM,5.15,107.32398,10.732398,1.471055723,dark
0815_03_,263,0815_03_263,0.326377495,155.5,136.2985215,152.0849953,50.0576973,1 mM,5.183333333,107.6509619,10.76509619,2.105661258,dark
0815_03_,263,0815_03_263,1.024025168,156.5,136.9314481,151.9942783,50.1484143,1 mM,5.216666667,107.8460523,10.78460523,6.606613987,dark
0815_03_,263,0815_03_263,0.46284966,157.5,137.3154682,151.8197522,50.3229404,1 mM,5.25,108.2213772,10.82213772,2.986126839,dark
0815_03_,263,0815_03_263,0.288057587,158.5,137.3072179,151.546185,50.5965076,1 mM,5.283333333,108.8096938,10.88096938,1.858436045,dark
0815_03_,263,0815_03_263,0.340521561,159.5,137.4720639,151.3015631,50.8411295,1 mM,5.316666667,109.3357624,10.93357624,2.196913297,dark
0815_03_,263,0815_03_263,0.763633301,160.5,137.1435963,151.060158,51.0825346,1 mM,5.35,109.8549131,10.98549131,4.926666458,dark
0815_03_,263,0815_03_263,0.09749275,161.5,136.8112225,150.9573182,51.1853744,1 mM,5.383333333,110.076074,11.0076074,0.628985484,dark
