WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS
1.648002647,1.687769334,1.808445072,1.605031587,1.879338843,1.96084232,1.093472392,1.580308461,2.483269897,2.252194362,1.48972236,1.425012309,1.198885252,1.257472863,1.346484901,1.41261448,1.994701149,2.057473401,1.101246857,1.261314679,1.288208599,1.044375781,0.974737963,1.118772902,1.307381381,1.498648252,1.202865274,1.241518812,1.466451673,1.585933552,0.949253328,1.186995855,1.083688905,0.949064249,1.009691594,1.009773328,1.751850055,0.954874064,0.875375314,0.601565082,1.273400661,0.911720983,1.095261487,1.184778639,1.029956723,1.959907217,1.243120278,1.078279993,0.893811009,0.966428606,0.889870836,0.872163674,1.094868798,1.064898261,2.286967419,1.138588541,1.043051042,1.391870549,1.126742478,0.921799131,1.093767969,0.99183447,1.044944851,0.648388734,0.855079158,0.579242672,1.154834124,0.632169366,0.836800811,0.699494225,0.858418902,0.700443078,0.755517529,0.6475407,0.535535064,0.804889246,0.9304596,0.770722217,0.809571424,0.738543768,0.535718196,1.141678097,0.937655225,1.029551851,1.123763571,0.560643902,1.269049044,1.081947878,0.969690679,1.144176789,1.245989305,0.849892753,0.969396974,1.195714723,1.222908544,0.984642954,1.165474154,1.218657329,1.014738958,0.92269133,1.017281534,1.103882151
1.650410454,1.683251587,1.786763762,1.587397325,1.870736818,1.949829223,1.11369018,1.597376569,2.503749361,2.266522655,1.492969772,1.428990645,1.199459098,1.252737883,1.344685741,1.417265857,1.962951656,2.020466478,1.111137888,1.276693637,1.31429346,1.069286814,0.98786564,1.128065941,1.309346782,1.508973649,1.188416678,1.248747955,1.46027272,1.5686428,0.960443273,1.225473506,1.098453409,0.95086006,1.020296532,1.018027581,1.734138057,0.91964033,0.889524123,0.585358527,1.262423398,0.908610635,1.107805126,1.157025326,1.011709163,1.955211496,1.211341201,1.077827687,0.934084734,0.958241864,0.871661649,0.880385157,1.091086795,1.058385552,2.288119288,1.150522679,1.025451266,1.338505445,1.119939253,0.920975665,1.11703304,0.981508641,1.025179394,0.647580778,0.858457414,0.571362279,1.153710101,0.63370874,0.836580054,0.704234921,0.860749072,0.694375699,0.760453688,0.660035948,0.538731946,0.789854241,0.921621888,0.7513334,0.813674447,0.733251238,0.536539304,1.143782812,0.925014328,0.999653605,1.100160836,0.557964763,1.270431428,1.019324548,0.981246973,1.21424926,1.207684913,0.821587253,0.951629903,1.169778594,1.210038048,0.96288903,1.211388782,1.238059184,1.016844523,0.920290878,1.030805363,1.117825423
1.649417761,1.680944336,1.748601354,1.588261955,1.862379234,1.960277546,1.130657738,1.6074048,2.516673294,2.269612535,1.496763086,1.429771869,1.19861427,1.255664742,1.341182532,1.408802845,1.941374648,1.987629513,1.131957251,1.307676719,1.328319846,1.064189189,0.9846314,1.130022371,1.315570554,1.528622846,1.176840341,1.244910029,1.45872375,1.559328584,0.96736266,1.222790677,1.102591679,0.945710088,1.039547793,1.035451193,1.717419325,0.919112918,0.903892294,0.58953408,1.225052977,0.909662664,1.078402133,1.121968509,1.01768552,1.964442642,1.207990956,1.056709714,0.930985207,0.950917893,0.858114014,0.861024338,1.071114416,1.044779272,2.342155895,1.117457042,1.00055971,1.310326674,1.124495314,0.919868245,1.111813879,0.950927541,1.01545266,0.636698389,0.846936927,0.580643256,1.159181447,0.644369343,0.838608633,0.715694119,0.868159011,0.691681303,0.765718924,0.660001383,0.544043101,0.809227591,0.923806712,0.762302506,0.817467159,0.740875626,0.534732866,1.142198364,0.963526078,1.016562026,1.083353438,0.551153392,1.252728661,0.989884098,0.974211704,1.265540472,1.199393138,0.828060365,0.947677482,1.146066728,1.202029217,0.97420833,1.202191896,1.204839422,1.011006365,0.929539678,1.031059791,1.087121574
1.645355468,1.676508459,1.74605169,1.572761376,1.876673263,1.971209962,1.145966246,1.618036449,2.526543771,2.257745208,1.49193396,1.425484983,1.192471998,1.252332719,1.34063565,1.412994988,1.951503522,1.969230591,1.148595977,1.335725115,1.342456676,1.06664182,0.997846489,1.145818132,1.31138635,1.532417511,1.17226568,1.249200956,1.484421421,1.560151009,0.962983985,1.215535452,1.117215903,0.940040665,1.052943505,1.04659718,1.722393243,0.940080784,0.887604711,0.587431284,1.207861629,0.898959405,1.091033491,1.119992267,1.024898364,1.941331774,1.203813489,1.037510138,0.884291034,0.944475866,0.875060697,0.858655728,1.066801232,1.022530451,2.305992253,1.091450192,0.997279187,1.306170513,1.118297095,0.921174433,1.093878544,0.945556524,1.019930628,0.632329703,0.83286237,0.590135165,1.153247268,0.650801093,0.83946183,0.715784706,0.864943377,0.698427271,0.769865298,0.659863123,0.542578394,0.80158384,0.907961815,0.760692362,0.814019239,0.741897451,0.541110138,1.147022655,0.943705025,1.011344447,1.076035384,0.55571701,1.258402624,0.985892173,0.959864369,1.174628288,1.23892928,0.820246668,0.943536852,1.130109173,1.173657758,0.972643136,1.183675962,1.206700738,1.022634828,0.936846936,1.04333105,1.07387069
1.635625678,1.662679835,1.727800503,1.560921528,1.885636131,1.997055106,1.168227682,1.632834556,2.548017383,2.277487627,1.491842976,1.41834236,1.188221292,1.239325129,1.342997543,1.4120634,1.947436708,1.973296009,1.168053227,1.353640963,1.353250065,1.075250072,1.003536208,1.1498673,1.307634781,1.523166998,1.176534781,1.243639109,1.484853102,1.586686616,0.975863234,1.215107625,1.128181149,0.944878968,1.056627325,1.045251974,1.714136237,0.949149708,0.897832435,0.58995464,1.180399381,0.887684391,1.083542394,1.107254097,1.067782003,1.922200011,1.198588209,1.010169069,0.863801952,0.942999569,0.8606633,0.901719817,1.055030277,1.011054003,2.339358497,1.074640705,0.980674451,1.315923637,1.104826462,0.920776898,1.092573754,0.957487712,1.012956744,0.644956706,0.853602869,0.58968799,1.145230342,0.658666053,0.844091763,0.716177248,0.880912805,0.698626856,0.768636743,0.665549065,0.545456861,0.808171697,0.924436571,0.766294321,0.818294659,0.744124505,0.533446464,1.13051601,0.934089028,1.020697121,1.066184158,0.557760421,1.259661213,0.958016739,0.964938989,1.213177503,1.251006429,0.825723916,0.944176767,1.10986634,1.154986143,0.971713093,1.175089875,1.228121648,1.010671388,0.925338887,1.047382327,1.068092828
1.617933229,1.657648539,1.705559734,1.551068933,1.883191712,2.013178065,1.167729967,1.627410978,2.548514458,2.290257308,1.481218899,1.406525521,1.18058596,1.24065552,1.338923674,1.409439211,1.944950828,1.981322306,1.169939229,1.36001321,1.368240326,1.084988458,1.005991688,1.144190447,1.320131768,1.527148953,1.162383014,1.241462187,1.460687472,1.568355446,0.97029529,1.23362895,1.138538513,0.958993158,1.05490212,1.05456775,1.707304683,0.913825928,0.902151113,0.593048755,1.157175312,0.876935392,1.089033526,1.124567697,1.077992394,1.927659494,1.14943749,1.006113919,0.84464124,0.934726549,0.855249102,0.906405547,1.069414639,0.994772231,2.331244779,1.113628546,0.976165674,1.277354465,1.104949933,0.917113894,1.118824362,0.958736325,1.001211254,0.637534946,0.836131942,0.599525826,1.150057028,0.662602957,0.86355419,0.716131954,0.894800615,0.691960722,0.776885613,0.660900073,0.54162315,0.815700677,0.920795197,0.765321526,0.814226115,0.74999345,0.530490475,1.106536442,0.960628542,1.029075557,1.04362686,0.549813823,1.249613139,0.939145819,0.96122529,1.218502263,1.266087845,0.805959859,0.951479334,1.0996633,1.171309127,0.978246076,1.18763743,1.208278125,1.019907164,0.918596442,1.051472747,1.053504918
1.610378913,1.645583846,1.695030908,1.535742675,1.921382843,2.106648199,1.18904122,1.63365348,2.541583821,2.262161275,1.482184725,1.405475135,1.185952477,1.245837995,1.335888088,1.410173984,1.925761574,1.961355294,1.183707041,1.371812,1.381252636,1.076368183,1.002813074,1.144286665,1.312529744,1.512214586,1.162321903,1.241650937,1.440246142,1.555285818,0.99209406,1.258291368,1.156167074,0.969901601,1.064877866,1.072622784,1.704226313,0.919756104,0.89064835,0.574108564,1.140671236,0.884139508,1.069823336,1.116813095,1.08039043,1.922313161,1.172006838,1.016906856,0.858951394,0.926290562,0.851364475,0.928083485,1.068585998,0.991779906,2.280018227,1.106674443,0.996424074,1.327477765,1.08846662,0.91345089,1.108784113,0.961847947,1.003945751,0.640809673,0.838568272,0.588886451,1.145544407,0.663390337,0.845583366,0.711738507,0.875009709,0.700882165,0.78272125,0.670267187,0.55265303,0.827659819,0.920342486,0.76283922,0.814743302,0.746141955,0.527753449,1.088847373,0.923868051,1.006235116,1.034981906,0.555262919,1.236098789,0.884619746,0.974995963,1.184478242,1.281079132,0.807645166,0.943198073,1.09513315,1.129433041,0.972620452,1.155858434,1.191841757,1.027946595,0.911500988,1.056757021,1.040230159
1.604978949,1.636630222,1.672074766,1.523602996,1.902549179,2.106244789,1.191756029,1.643322534,2.53689712,2.265647644,1.489743356,1.407076974,1.183614588,1.244114535,1.322636126,1.400963078,1.909199939,1.941980672,1.187101844,1.37935512,1.380610052,1.084098778,1.006007581,1.141223731,1.307022911,1.497426794,1.169742632,1.255769473,1.491404484,1.596892619,1.003594837,1.265341593,1.168570193,0.985054691,1.069566365,1.078351346,1.691427575,0.906866655,0.871125187,0.558788188,1.125493977,0.875974843,1.089524745,1.103989002,1.079659779,1.89217757,1.1351955,1.005458856,0.849974842,0.917969611,0.8445421,0.914283753,1.077594816,0.976695064,2.253651806,1.098793127,0.956886768,1.307832978,1.079033473,0.907913792,1.104117829,0.972173775,1.002752849,0.647201825,0.84428323,0.589249253,1.141891333,0.661037042,0.843554787,0.709458745,0.867988132,0.69527383,0.790158396,0.668262417,0.552016201,0.828371399,0.917941148,0.770621583,0.815743199,0.743521891,0.53514342,1.083171735,0.927545692,1.031586924,1.02247688,0.554400145,1.220418016,0.866928259,0.982769359,1.180480419,1.284113441,0.808909147,0.938869231,1.098092031,1.177744375,0.973391707,1.178597606,1.193387595,1.015743887,0.917396216,1.052020746,1.034762678
1.598670778,1.62486324,1.629161546,1.502545079,1.879816087,2.072560041,1.204244152,1.644708959,2.535704141,2.245002871,1.496791081,1.407333005,1.181908992,1.248674145,1.335682016,1.3874485,1.879009573,1.917820471,1.190601425,1.369072459,1.394325187,1.087164567,1.000746974,1.137824034,1.302888151,1.496408912,1.155093239,1.257631811,1.482347663,1.593275929,1.004973309,1.297954454,1.172065511,0.983214355,1.084271202,1.08020901,1.694286061,0.911613368,0.886795816,0.572050828,1.094538096,0.87995426,1.073630287,1.092926342,1.080652716,1.917966319,1.136960238,1.001029384,0.834940123,0.907721804,0.838375255,0.911125605,1.06956337,0.9880483,2.274917091,1.087816113,0.957166623,1.291596243,1.0726377,0.909106397,1.083152727,0.966128904,0.991612986,0.644091549,0.845714234,0.591215133,1.14728003,0.66095742,0.839754184,0.71003246,0.877231137,0.703915855,0.785222237,0.677318447,0.550857172,0.822586939,0.92258636,0.767602563,0.811571217,0.747504389,0.530709437,1.077803528,0.955231484,1.00891968,1.020426216,0.559622196,1.199207708,0.86125791,0.993333795,1.130873397,1.274139278,0.810594454,0.941918241,1.093092542,1.175630607,0.972393612,1.164828453,1.170736324,1.034167584,0.950861339,1.044407476,1.020652278
1.59336938,1.626374117,1.622814902,1.487679027,1.864707252,2.070260603,1.208240954,1.652057727,2.541086747,2.25003418,1.491136104,1.40921057,1.181345774,1.250905573,1.295823096,1.381734327,1.866809132,1.907169075,1.185697821,1.381689359,1.405339465,1.091733192,1.007215454,1.134231901,1.308401164,1.494161428,1.15219479,1.265641122,1.466654817,1.565789083,1.023488074,1.320629262,1.176414201,0.984253254,1.082850445,1.093249266,1.683162987,0.905413054,0.871070346,0.64100754,1.085298104,0.878193253,1.096033403,1.063497519,1.06965547,1.916250212,1.133913307,1.018762867,0.81263963,0.893562767,0.833859377,0.896450517,1.078125996,0.996197986,2.29820764,1.079276773,1.011116466,1.281981657,1.06296996,0.913678053,1.083794064,0.975007928,1.002569326,0.647745229,0.837408977,0.593535377,1.145742764,0.662293313,0.839121745,0.727711935,0.878271946,0.701979882,0.775525427,0.67768138,0.545546017,0.818569953,0.928176361,0.756968904,0.809778299,0.754552362,0.521376177,1.063590787,0.957715086,0.995366963,1.017732207,0.562392153,1.201270968,0.862505387,0.994071921,1.175546936,1.263714475,0.803738318,0.937627042,1.078318539,1.15564376,0.955947736,1.184932463,1.1787179,1.04608317,0.963216605,1.045914473,1.036195206
1.581978062,1.610416868,1.607030834,1.470728102,1.878000233,2.075235995,1.207268148,1.650161271,2.539297279,2.250389653,1.495832254,1.406046283,1.183720856,1.250699967,1.288753269,1.370955467,1.852657058,1.895251591,1.190423303,1.379970578,1.403291231,1.085697797,0.995430742,1.14087895,1.301818923,1.487793557,1.136209666,1.257870895,1.455041771,1.55047017,1.02592067,1.341093632,1.186783255,0.99110999,1.078324318,1.094814096,1.66701292,0.891687463,0.886041761,0.666301181,1.05812222,0.870188679,1.099208786,1.066504844,1.04944077,1.908791748,1.112253902,1.014848088,0.830975143,0.909811628,0.824002137,0.891558821,1.067204929,0.999683166,2.278980279,1.072621772,1.028405292,1.263749965,1.053067625,0.90325695,1.109624486,0.982995085,1.004863367,0.638178451,0.830652465,0.581216989,1.150288444,0.656578167,0.844736136,0.713701215,0.874434934,0.704833945,0.777412136,0.678217137,0.551799679,0.811821416,0.930361185,0.758679682,0.808812881,0.746875573,0.51759908,1.080806886,0.937241291,0.972786317,1.01322879,0.561892653,1.201023377,0.869105673,1.020921274,1.161154775,1.285555489,0.813237322,0.937852895,1.070584634,1.131335431,0.96003085,1.15118146,1.148274339,1.069627219,0.959792432,1.045033761,1.03796199
1.565665526,1.599773741,1.580818827,1.459146248,1.885205448,2.083290751,1.214477475,1.656899438,2.560643072,2.267397665,1.469167081,1.399350074,1.176080211,1.246642276,1.288309424,1.356141916,1.885202468,1.922083353,1.184492875,1.369710434,1.408522259,1.092911417,1.000532418,1.130952476,1.302072324,1.485081919,1.14118592,1.25751856,1.451325936,1.534536915,1.038421515,1.366959312,1.200787908,0.991763012,1.084007347,1.09761432,1.648883901,0.928040341,0.8779391,0.658025173,1.050915408,0.872269868,1.078314416,1.082701437,1.073083913,1.902068757,1.096026581,1.002230333,0.825722049,0.886555145,0.821161503,0.883577632,1.057473707,1.010649159,2.244715324,1.096774194,1.035976928,1.216064947,1.046894099,0.914757078,1.072073068,0.978456477,1.00456973,0.637334744,0.825743579,0.573851268,1.14923054,0.656374687,0.835464336,0.709202083,0.86398024,0.701580712,0.786253346,0.676592582,0.545800749,0.824492138,0.927940163,0.760927175,0.815294969,0.762412555,0.519131815,1.095800028,0.956441444,0.939012773,1.012102935,0.566955772,1.18554893,0.840685885,1.003621433,1.118539689,1.320555188,0.799103723,0.947225777,1.051566167,1.09636432,0.95465475,1.155230184,1.16745536,1.063741207,0.950084722,1.063626578,1.046700411
1.559413678,1.585372026,1.59233817,1.470832694,1.870946339,2.051811312,1.217833281,1.653875164,2.566437539,2.267643761,1.477439583,1.393868374,1.17243523,1.242862758,1.274581913,1.342207468,1.86928411,1.883880035,1.173784577,1.370813756,1.416323621,1.094907185,0.996543257,1.127183944,1.301349205,1.489536171,1.114174466,1.248250912,1.423901543,1.511677451,1.036002433,1.373840189,1.208596846,0.996883302,1.066471143,1.094182673,1.643690101,0.909915357,0.882106966,0.732479197,1.035929058,0.860400229,1.064016421,1.0481172,1.097457707,1.910253267,1.090828876,1.000327531,0.857562645,0.887887648,0.810721569,0.883817926,1.060002125,0.996585228,2.214298372,1.099989531,1.015780718,1.211825663,1.046461953,0.90104211,1.064487593,0.967278421,1.008790765,0.636004833,0.81804514,0.577825214,1.151098402,0.665991348,0.842970078,0.709760701,0.869634785,0.697449305,0.786055899,0.681241575,0.541954301,0.809089866,0.926601712,0.775519104,0.811260904,0.755443184,0.555890081,1.107080358,0.944946825,0.952175796,0.994571773,0.565593497,1.187735985,0.878609177,1.013886006,1.141982239,1.303791384,0.806611,0.955657607,1.064850525,1.104842877,0.950322112,1.170447803,1.185027447,1.065463942,0.948460887,1.03924063,1.100181454
1.551817119,1.56861096,1.593264486,1.472561954,1.860737982,2.046082887,1.225578028,1.656152349,2.557504403,2.259563589,1.392621935,1.314032496,1.161303692,1.235321864,1.252342078,1.338303986,1.857716043,1.872055476,1.180972339,1.378334359,1.419918071,1.097684428,0.994874484,1.12264567,1.295020365,1.483225302,1.094182148,1.242991066,1.415835047,1.500312125,1.032029191,1.371299969,1.213939188,0.995547574,1.076812227,1.10238202,1.621982288,0.903959454,0.852191557,0.718720899,1.015320441,0.858570612,1.072928545,1.153631345,1.149652472,1.91279914,1.100341918,0.954332772,0.87670323,0.885270575,0.818296591,0.895197556,1.049059811,0.985584032,2.241664768,1.091315597,0.984996657,1.254052257,1.036534924,0.898600108,1.040426379,0.970013477,1.013268733,0.626674007,0.816288085,0.573049729,1.14599071,0.668371184,0.839718385,0.703993357,0.866993926,0.710322529,0.784235005,0.67858007,0.550449601,0.799655687,0.910520618,0.778940659,0.816881012,0.748683418,0.515354719,1.108381024,0.939868178,0.97557913,1.003618818,0.565139406,1.179709906,0.848397559,1.027472147,1.090759076,1.245899177,0.803393596,0.947301062,1.043097643,1.113157029,0.949346702,1.076716345,1.192504259,1.071828492,0.946801751,1.048732753,1.065323274
1.535518664,1.548135964,1.584524093,1.476585271,1.875392853,2.092932254,1.223059288,1.657912318,2.550048287,2.244784119,1.470951758,1.32807484,1.151808676,1.231905179,1.261353729,1.331960007,1.818759676,1.850090601,1.180469405,1.368817269,1.427016607,1.094630663,0.993277231,1.119526608,1.29277684,1.474048077,1.091720212,1.240820435,1.401818136,1.488936891,1.021825799,1.3717991,1.222180658,1.002983125,1.075158059,1.106234615,1.587854847,0.928940801,0.862666063,0.690393223,0.993022279,0.853744997,1.071840845,1.063626404,1.184255391,1.909121768,1.089436387,0.964018342,0.872879139,0.875319944,0.813076624,0.892211047,1.050015935,0.986164895,2.190045822,1.100408273,0.995195821,1.259510681,1.030756504,0.906579209,1.015016144,0.968784684,0.997247151,0.626309354,0.803689816,0.577032112,1.155445725,0.673201631,0.832761552,0.700958708,0.859288832,0.707967428,0.783576851,0.687515122,0.55269124,0.798485022,0.914398189,0.769749421,0.809123194,0.749128829,0.56199365,1.095066925,0.930124817,1.006992856,0.991435464,0.559440559,1.18006066,0.829640046,0.996540032,1.094127454,1.231719041,0.808028191,0.944515546,1.046423834,1.123420546,0.947600036,1.096610939,1.191747113,1.067521654,0.949484609,1.047617184,1.084304269
1.521740661,1.53790963,1.585211952,1.474542234,1.885123967,2.110991582,1.225615734,1.658558837,2.551567915,2.224139345,1.472463484,1.316303955,1.137563495,1.215511142,1.262170088,1.330267405,1.788580213,1.828601961,1.184639564,1.372727682,1.429275688,1.096770703,0.990543623,1.111059439,1.300786779,1.484601479,1.101437002,1.242607273,1.407937838,1.493752539,1.029907426,1.380721066,1.228972564,1.004556316,1.075087021,1.092462275,1.564835315,0.929365304,0.884067508,0.678046802,0.993957733,0.85077187,1.058349854,1.054153331,1.176630384,1.873856715,1.100272983,0.951759311,0.838804468,0.860192686,0.813416529,0.9241358,1.050292149,0.994015349,2.239095213,1.114750176,0.976927502,1.218752598,1.027398106,0.901070506,0.994714494,0.979566355,1.008478776,0.623034628,0.796507626,0.579006429,1.157826008,0.677032371,0.819635452,0.693575904,0.867646373,0.691521635,0.786670177,0.68673741,0.547481978,0.800803397,0.90241118,0.770353225,0.812571113,0.750491262,0.556574338,1.076810292,0.923422276,0.991946309,0.985524729,0.55705658,1.166484412,0.837034181,1.007173667,1.097614916,1.192242985,0.811781829,0.946058872,1.056239159,1.13058387,0.946443154,1.111654043,1.201211433,1.093745514,0.93748235,1.059007731,1.093305319
1.512736028,1.533964974,1.583726177,1.477247689,1.865324176,2.088024097,1.21226038,1.649521935,2.535590524,2.216332613,1.458347039,1.3067914,1.133323415,1.210153297,1.253451692,1.329427664,1.770993698,1.810168192,1.196699497,1.38342315,1.432880178,1.100822353,0.994365906,1.108261103,1.296707643,1.487622553,1.081994692,1.238882597,1.406422725,1.469168954,1.010879113,1.372538883,1.236699672,1.002790187,1.061995758,1.093084547,1.554705508,0.957987085,0.861281345,0.669800835,0.97943911,0.849170955,1.043332573,1.033424269,1.173745246,1.885171705,1.103195831,0.946050908,0.831639328,0.860911662,0.812226862,0.918231437,1.045235313,0.976571851,2.255689729,1.099615655,0.973273838,1.258346956,1.060611673,0.894511174,0.991529922,0.969339623,1.018884546,0.61715728,0.78964243,0.576171512,1.158569846,0.671582635,0.814623669,0.699584812,0.858294627,0.695433498,0.777872845,0.68148353,0.552538401,0.799173649,0.908040547,0.768072188,0.817432679,0.757355831,0.532433764,1.04866859,0.897392218,0.965273869,0.988459992,0.555785124,1.142880723,0.835151625,1.014208936,1.147051819,1.177582167,0.805921557,0.935330874,1.053219059,1.137089577,0.952363669,1.042668668,1.184459587,1.104416902,0.933458063,1.03853606,1.066182791
1.498697532,1.513579291,1.577003503,1.449774778,1.834408102,2.058158298,1.220299232,1.65261086,2.514287337,2.163339805,1.454189792,1.307868045,1.127638095,1.204614036,1.25002774,1.313492272,1.741653765,1.78596153,1.191649204,1.380323341,1.428793751,1.103743868,0.989462894,1.120625095,1.286046267,1.469862545,1.062133329,1.227519819,1.38747958,1.470328277,1.012960335,1.349578858,1.237658254,1.006337286,1.061072266,1.092645296,1.534491387,0.96191052,0.864667736,0.649929406,0.958525038,0.844939966,1.035543236,1.01492922,1.175749855,1.910611575,1.096660784,0.939047976,0.813947872,0.850961031,0.800451588,0.918849336,1.047721237,0.964461733,2.202361966,1.073937817,0.969122654,1.256573661,1.08536751,0.900701366,0.994161617,0.964028064,1.011011397,0.613267648,0.782315328,0.575547156,1.152106716,0.67086603,0.807994988,0.706242923,0.8629705,0.697589015,0.775964196,0.687964467,0.551392108,0.79247102,0.897765968,0.765589883,0.822328725,0.752901721,0.530709437,1.045168614,0.890753359,0.925027062,0.98721351,0.557805831,1.128644232,0.843702511,1.005951145,1.141233711,1.184101424,0.80063582,0.931077317,1.038567493,1.188900371,0.951410943,1.026997312,1.153889835,1.096425324,0.98983338,1.050396321,1.06897622
1.480603782,1.500070706,1.568483225,1.453491291,1.789733442,2.005862894,1.221430403,1.652237316,2.494944044,2.161453064,1.440801215,1.291442639,1.124832628,1.192737278,1.240810018,1.313538195,1.733607362,1.755389583,1.194939229,1.365402225,1.435400309,1.101591805,0.99697237,1.119863371,1.268759387,1.450514641,1.075150161,1.224713728,1.380318766,1.454345478,1.009149267,1.340487544,1.256666238,1.016013892,1.061569531,1.096873084,1.523830826,0.986673184,0.868136388,0.638499204,0.950230045,0.852601487,1.043630813,0.992653535,1.158214212,1.909414072,1.092993437,0.939640651,0.821656436,0.842525044,0.800135962,0.945659263,1.082545416,0.966802788,2.156882104,1.081205976,0.973926833,1.26455349,1.08942969,0.89084817,1.002941307,0.96307674,1.027693663,0.610572076,0.778140057,0.573724709,1.150023968,0.668592358,0.812153575,0.704959613,0.84835257,0.689326202,0.781646264,0.685302962,0.534974654,0.800596809,0.896289735,0.75938412,0.823776851,0.753032725,0.545106197,1.042496334,0.871425842,0.93777874,0.977724166,0.564435564,1.13840345,0.83442582,0.995455908,1.104930081,1.185994112,0.804006435,0.925694497,1.03832262,1.175560148,0.950639688,1.048637046,1.122878415,1.105182562,1.023933917,1.075349839,1.07771464
1.468290176,1.491995326,1.580442798,1.446727656,1.763426842,1.97207057,1.215457822,1.647481808,2.478824632,2.144923573,1.430450089,1.283295585,1.118807252,1.191437124,1.23289213,1.311681581,1.706033712,1.725955954,1.198176865,1.354579161,1.453021145,1.117858517,0.992156769,1.117209362,1.266515862,1.439301651,1.065546864,1.221895055,1.370144655,1.433487579,1.022001487,1.344043852,1.277895327,1.029534425,1.050649996,1.095207592,1.497361398,1.001080553,0.882806181,0.627279281,0.93940551,0.852349914,1.088156348,1.000988121,1.152668752,1.962387086,1.107263001,0.92876973,0.820428701,0.834424579,0.793143634,0.929439429,1.160182726,0.971502499,2.12926255,1.078484155,0.978979773,1.364966335,1.091553382,0.908964421,0.992856827,0.96044078,1.04210024,0.609399467,0.769273267,0.575150605,1.141940923,0.675899958,0.805733719,0.707662112,0.853245926,0.681861728,0.777280505,0.69012478,0.543584584,0.810627798,0.902017518,0.76089363,0.823501017,0.748316609,0.571135319,1.048810481,0.905575368,0.964667677,0.965581021,0.566615203,1.152289186,0.813332124,0.972043457,1.067979994,1.142792766,0.801401869,0.922908981,1.039587797,1.219573489,0.967017512,1.030574849,1.129440343,1.103842657,1.021709969,1.053312457,1.099393563
1.459750208,1.484597236,1.593236972,1.45390966,1.732638808,1.940268402,1.206996667,1.639924716,2.476055218,1.926799923,1.420896818,1.273671426,1.116453423,1.183448735,1.233549972,1.315663789,1.694203973,1.727826047,1.192843671,1.338847441,1.463623768,1.105751659,0.988684133,1.119286064,1.250020087,1.410491515,1.058964241,1.204913804,1.351895584,1.434785624,1.004770593,1.355639734,1.276141823,1.020688939,1.026192675,1.108513228,1.489354604,1.01524351,0.884876404,0.628841359,0.934613696,0.883476272,1.081454711,0.998882994,1.170728966,1.962952835,1.087464843,0.887391603,0.798329476,0.832162201,0.79659124,0.912739007,1.176096887,0.978912906,2.043606491,1.082088325,0.973118363,1.358870633,1.083811782,0.904676719,0.985580963,0.962997463,1.057204206,0.610035822,0.761140093,0.581006058,1.135527382,0.678607132,0.813066436,0.70693742,0.849828344,0.681123264,0.771159668,0.687653382,0.542323662,0.81271663,0.891467375,0.765489249,0.821466745,0.752508712,0.540973287,1.055905028,0.917468,0.982853431,0.978809811,0.562119698,1.165349619,0.818866384,0.966853505,1.038685312,1.16180977,0.804006435,0.932695927,1.046321804,1.223965428,0.985867889,1.037886985,1.156382106,1.10642676,1.011896357,1.062569723,1.077643014
