Date,Track ID,ID,Speed,Edge time,Edge X,Edge Y,Y,L-NAME,sec,Ymm,y_axis,mm/sec,Condition
0804_02_,169,0804_02_169,0.212876097,948.5,37.18275843,408.7349301,-20.9794445,0.1 mM,31.61666667,-45.11708495,-4.511708495,1.373394174,sideUV
0804_02_,169,0804_02_169,0.450514432,949.5,37.22083747,408.4947675,-20.7392819,0.1 mM,31.65,-44.60060624,-4.460060624,2.906544723,sideUV
0804_02_,169,0804_02_169,0.341577614,950.5,37.26932009,408.4607127,-20.7052271,0.1 mM,31.68333333,-44.52737011,-4.452737011,2.203726542,sideUV
0804_02_,169,0804_02_169,0.473733322,951.5,37.41952491,408.5574693,-20.8019837,0.1 mM,31.71666667,-44.73544882,-4.473544882,3.056344013,sideUV
0804_02_,169,0804_02_169,0.319841273,952.5,37.49662151,408.548237,-20.7927514,0.1 mM,31.75,-44.71559441,-4.471559441,2.063492084,sideUV
0804_02_,169,0804_02_169,0.042492131,953.5,37.35313339,408.611612,-20.8561264,0.1 mM,31.78333333,-44.85188473,-4.485188473,0.274142781,sideUV
0804_02_,169,0804_02_169,0.507171794,954.5,37.55121818,408.4601576,-20.704672,0.1 mM,31.81666667,-44.52617634,-4.452617634,3.27207609,sideUV
0804_02_,169,0804_02_169,0.300049842,955.5,37.76422667,408.4379228,-20.6824372,0.1 mM,31.85,-44.47835957,-4.447835957,1.935805432,sideUV
0804_02_,169,0804_02_169,0.307068029,956.5,37.90814352,408.4887455,-20.7332599,0.1 mM,31.88333333,-44.5876557,-4.45876557,1.981084058,sideUV
0804_02_,169,0804_02_169,0.196796926,957.5,37.99099853,408.3000906,-20.544605,0.1 mM,31.91666667,-44.18194624,-4.418194624,1.269657587,sideUV
0804_02_,169,0804_02_169,0.128627766,958.5,38.01453388,408.184386,-20.4289004,0.1 mM,31.95,-43.93311914,-4.393311914,0.829856555,sideUV
0804_02_,169,0804_02_169,0.257648113,959.5,38.15758862,408.0620886,-20.306603,0.1 mM,31.98333333,-43.67011398,-4.367011398,1.66224589,sideUV
0804_02_,169,0804_02_169,0.282600508,960.5,38.22238742,408.1040108,-20.3485252,0.1 mM,32.01666667,-43.76026925,-4.376026925,1.823229084,sideUV
0804_02_,169,0804_02_169,0.081261968,961.5,38.19486865,408.2044233,-20.4489377,0.1 mM,32.05,-43.97621011,-4.397621011,0.524270761,sideUV
0804_02_,169,0804_02_169,0.141465616,962.5,38.2528179,408.1879791,-20.4324935,0.1 mM,32.08333333,-43.94084624,-4.394084624,0.912681394,sideUV
0804_02_,169,0804_02_169,0.322536872,963.5,38.43275223,408.0962426,-20.340757,0.1 mM,32.11666667,-43.74356344,-4.374356344,2.080883045,sideUV
0804_02_,169,0804_02_169,0.027341361,964.5,38.53258216,407.9780831,-20.2225975,0.1 mM,32.15,-43.48945699,-4.348945699,0.176395877,sideUV
0804_02_,169,0804_02_169,0.557656238,965.5,38.24113513,407.9555761,-20.2000905,0.1 mM,32.18333333,-43.44105484,-4.344105484,3.597782181,sideUV
0804_02_,169,0804_02_169,0.353790193,966.5,38.13986737,407.9352738,-20.1797882,0.1 mM,32.21666667,-43.39739398,-4.339739398,2.282517374,sideUV
0804_02_,169,0804_02_169,0.282869492,967.5,38.45794528,407.9258732,-20.1703876,0.1 mM,32.25,-43.37717763,-4.337717763,1.824964465,sideUV
0804_02_,169,0804_02_169,0.59148688,968.5,38.31252689,407.8445297,-20.0890441,0.1 mM,32.28333333,-43.20224538,-4.320224538,3.816044387,sideUV
0804_02_,169,0804_02_169,0.163664199,969.5,38.06284378,407.8446054,-20.0891198,0.1 mM,32.31666667,-43.20240817,-4.320240817,1.055898058,sideUV
0804_02_,169,0804_02_169,0.355733852,970.5,38.23988492,408.0271932,-20.2717076,0.1 mM,32.35,-43.59507011,-4.359507011,2.29505711,sideUV
0804_02_,169,0804_02_169,0.05050219,971.5,38.35561862,408.1433025,-20.3878169,0.1 mM,32.38333333,-43.84476753,-4.384476753,0.325820581,sideUV
0804_02_,169,0804_02_169,0.389901471,972.5,38.14147745,408.1945632,-20.4390776,0.1 mM,32.41666667,-43.95500559,-4.395500559,2.515493361,sideUV
0804_02_,169,0804_02_169,0.260507253,973.5,38.01254848,408.1240936,-20.368608,0.1 mM,32.45,-43.80345806,-4.380345806,1.680691955,sideUV
0804_02_,169,0804_02_169,0.298345911,974.5,38.00102126,407.8784628,-20.1229772,0.1 mM,32.48333333,-43.27521978,-4.327521978,1.924812329,sideUV
0804_02_,169,0804_02_169,0.117509557,975.5,37.9871552,407.7536155,-19.9981299,0.1 mM,32.51666667,-43.00673097,-4.300673097,0.758126174,sideUV
0804_02_,169,0804_02_169,0.366653869,976.5,37.86347185,407.7386584,-19.9831728,0.1 mM,32.55,-42.97456516,-4.297456516,2.365508832,sideUV
0804_02_,169,0804_02_169,0.148972355,977.5,37.6178706,407.7571443,-20.0016587,0.1 mM,32.58333333,-43.01431978,-4.301431978,0.961111968,sideUV
0804_02_,169,0804_02_169,0.276083204,978.5,37.50655183,407.6667226,-19.911237,0.1 mM,32.61666667,-42.81986452,-4.281986452,1.781181961,sideUV
0804_02_,169,0804_02_169,0.349533729,979.5,37.37921809,407.6929191,-19.9374335,0.1 mM,32.65,-42.87620108,-4.287620108,2.255056316,sideUV
0804_02_,169,0804_02_169,0.506919431,980.5,37.31482786,407.5955726,-19.840087,0.1 mM,32.68333333,-42.66685376,-4.266685376,3.270447942,sideUV
0804_02_,169,0804_02_169,0.250971722,981.5,37.25859292,407.4458287,-19.6903431,0.1 mM,32.71666667,-42.34482387,-4.234482387,1.6191724,sideUV
0804_02_,169,0804_02_169,0.086784677,982.5,37.14870464,407.5292697,-19.7737841,0.1 mM,32.75,-42.52426688,-4.252426688,0.559901142,sideUV
0804_02_,169,0804_02_169,0.429806917,983.5,37.07432305,407.2975391,-19.5420535,0.1 mM,32.78333333,-42.02592151,-4.202592151,2.772947852,sideUV
0804_02_,169,0804_02_169,0.452487055,984.5,37.01527061,407.3106796,-19.555194,0.1 mM,32.81666667,-42.05418065,-4.205418065,2.919271323,sideUV
0804_02_,169,0804_02_169,0.443994665,985.5,37.1955581,407.4471356,-19.69165,0.1 mM,32.85,-42.34763441,-4.234763441,2.86448171,sideUV
0804_02_,169,0804_02_169,0.47418421,986.5,37.21456064,407.2097099,-19.4542243,0.1 mM,32.88333333,-41.83704151,-4.183704151,3.059252968,sideUV
0804_02_,169,0804_02_169,0.342716201,987.5,37.17617603,406.9714389,-19.2159533,0.1 mM,32.91666667,-41.32463075,-4.132463075,2.211072265,sideUV
0804_02_,169,0804_02_169,0.158945616,988.5,37.27642315,406.9468682,-19.1913826,0.1 mM,32.95,-41.27179054,-4.127179054,1.025455587,sideUV
0804_02_,169,0804_02_169,0.471978738,989.5,37.25364749,406.776879,-19.0213934,0.1 mM,32.98333333,-40.90622237,-4.090622237,3.045024116,sideUV
0804_02_,169,0804_02_169,0.477130602,990.5,37.22249267,406.7743308,-19.0188452,0.1 mM,33.01666667,-40.90074237,-4.090074237,3.078261948,sideUV
0804_02_,169,0804_02_169,0.057898978,991.5,37.19409157,406.9937005,-19.2382149,0.1 mM,33.05,-41.37250516,-4.137250516,0.373541794,sideUV
0804_02_,169,0804_02_169,0.128364496,992.5,37.23499527,407.0431708,-19.2876852,0.1 mM,33.08333333,-41.4788929,-4.14788929,0.828158039,sideUV
0804_02_,169,0804_02_169,0.45811939,993.5,37.34355494,406.8964917,-19.1410061,0.1 mM,33.11666667,-41.16345398,-4.116345398,2.955608968,sideUV
0804_02_,169,0804_02_169,0.37099562,994.5,37.46853618,406.5045923,-18.7491067,0.1 mM,33.15,-40.32065957,-4.032065957,2.393520129,sideUV
0804_02_,169,0804_02_169,0.572350808,995.5,37.67210242,406.5503889,-18.7949033,0.1 mM,33.18333333,-40.41914688,-4.041914688,3.692585858,sideUV
0804_02_,169,0804_02_169,0.539402308,996.5,37.64513721,406.5970802,-18.8415946,0.1 mM,33.21666667,-40.51955828,-4.051955828,3.48001489,sideUV
0804_02_,169,0804_02_169,0.353427498,997.5,37.51754327,406.2535607,-18.4980751,0.1 mM,33.25,-39.78080667,-3.978080667,2.280177406,sideUV
0804_02_,169,0804_02_169,0.390119876,998.5,37.70998357,406.2450144,-18.4895288,0.1 mM,33.28333333,-39.76242753,-3.976242753,2.516902426,sideUV
0804_02_,169,0804_02_169,0.648826551,999.5,38.15514444,406.3872376,-18.631752,0.1 mM,33.31666667,-40.06828387,-4.006828387,4.185977748,sideUV
0804_02_,169,0804_02_169,0.155800417,1000.5,38.41155572,406.3380854,-18.5825998,0.1 mM,33.35,-39.96258022,-3.996258022,1.005163981,sideUV
0804_02_,169,0804_02_169,0.2016359,1001.5,38.4202575,406.3654006,-18.609915,0.1 mM,33.38333333,-40.02132258,-4.002132258,1.300876774,sideUV
0804_02_,169,0804_02_169,0.355837816,1002.5,38.43832542,406.2629976,-18.507512,0.1 mM,33.41666667,-39.80110108,-3.980110108,2.295727845,sideUV
0804_02_,169,0804_02_169,0.348414907,1003.5,38.25028424,406.2113844,-18.4558988,0.1 mM,33.45,-39.69010495,-3.969010495,2.24783811,sideUV
0804_02_,169,0804_02_169,0.505313627,1004.5,38.25412461,406.1132606,-18.357775,0.1 mM,33.48333333,-39.47908602,-3.947908602,3.260087916,sideUV
0804_02_,169,0804_02_169,0.037561822,1005.5,38.40629766,405.8998429,-18.1443573,0.1 mM,33.51666667,-39.02012323,-3.902012323,0.242334335,sideUV
0804_02_,169,0804_02_169,0.724478887,1006.5,38.77901007,405.9779559,-18.2224703,0.1 mM,33.55,-39.18810817,-3.918810817,4.674057335,sideUV
0804_02_,169,0804_02_169,0.659646618,1007.5,38.81792598,405.9573277,-18.2018421,0.1 mM,33.58333333,-39.14374645,-3.914374645,4.255784632,sideUV
0804_02_,169,0804_02_169,0.313528546,1008.5,38.43465443,406.0008628,-18.2453772,0.1 mM,33.61666667,-39.23737032,-3.923737032,2.022764813,sideUV
0804_02_,169,0804_02_169,0.372596022,1009.5,38.52419684,406.042921,-18.2874354,0.1 mM,33.65,-39.32781806,-3.932781806,2.403845303,sideUV
0804_02_,169,0804_02_169,0.309430429,1010.5,38.53369521,405.8996328,-18.1441472,0.1 mM,33.68333333,-39.0196714,-3.90196714,1.996325348,sideUV
0804_02_,169,0804_02_169,0.993609329,1011.5,38.78603396,406.1492491,-18.3937635,0.1 mM,33.71666667,-39.55648065,-3.955648065,6.410382768,sideUV
0804_02_,169,0804_02_169,0.914200274,1012.5,38.86357547,406.1196962,-18.3642106,0.1 mM,33.75,-39.49292602,-3.949292602,5.898066284,sideUV
0804_02_,169,0804_02_169,0.132535263,1013.5,38.56677178,405.8571648,-18.1016792,0.1 mM,33.78333333,-38.92834237,-3.892834237,0.855066213,sideUV
0804_02_,169,0804_02_169,0.38301256,1014.5,38.40768646,405.8698198,-18.1143342,0.1 mM,33.81666667,-38.95555742,-3.895555742,2.471048774,sideUV
0804_02_,169,0804_02_169,0.176927706,1015.5,38.29324356,405.7687282,-18.0132426,0.1 mM,33.85,-38.73815613,-3.873815613,1.141469071,sideUV
0804_02_,169,0804_02_169,0.10238167,1016.5,38.35761486,405.6650518,-17.9095662,0.1 mM,33.88333333,-38.51519613,-3.851519613,0.660526903,sideUV
0804_02_,169,0804_02_169,0.394501711,1017.5,38.15699948,405.5790814,-17.8235958,0.1 mM,33.91666667,-38.33031355,-3.833031355,2.545172329,sideUV
0804_02_,169,0804_02_169,0.326189284,1018.5,38.09164462,405.6440255,-17.8885399,0.1 mM,33.95,-38.46997828,-3.846997828,2.104446994,sideUV
0804_02_,169,0804_02_169,0.035065855,1019.5,38.205252,405.7352958,-17.9798102,0.1 mM,33.98333333,-38.66625849,-3.866625849,0.226231323,sideUV
0804_02_,169,0804_02_169,0.356565223,1020.5,38.03078674,405.6464576,-17.890972,0.1 mM,34.01666667,-38.4752086,-3.84752086,2.300420794,sideUV
0804_02_,169,0804_02_169,0.285018262,1021.5,37.87491219,405.7089578,-17.9534722,0.1 mM,34.05,-38.60961763,-3.860961763,1.838827497,sideUV
0804_02_,169,0804_02_169,0.617821898,1022.5,37.65941923,405.6335208,-17.8780352,0.1 mM,34.08333333,-38.44738753,-3.844738753,3.985947729,sideUV
0804_02_,169,0804_02_169,0.349963917,1023.5,37.43725795,405.5905696,-17.835084,0.1 mM,34.11666667,-38.35501935,-3.835501935,2.257831723,sideUV
0804_02_,169,0804_02_169,0.389004665,1024.5,37.24252769,405.7316479,-17.9761623,0.1 mM,34.15,-38.65841355,-3.865841355,2.509707516,sideUV
0804_02_,169,0804_02_169,0.302054827,1025.5,37.19946714,405.7254528,-17.9699672,0.1 mM,34.18333333,-38.64509075,-3.864509075,1.948740819,sideUV
0804_02_,169,0804_02_169,0.140638318,1026.5,37.28291951,405.7799198,-18.0244342,0.1 mM,34.21666667,-38.76222409,-3.876222409,0.907343987,sideUV
0804_02_,169,0804_02_169,0.310622437,1027.5,37.0626037,405.8047486,-18.049263,0.1 mM,34.25,-38.81561935,-3.881561935,2.004015723,sideUV
0804_02_,169,0804_02_169,0.327640543,1028.5,36.74477342,405.7822806,-18.026795,0.1 mM,34.28333333,-38.76730108,-3.876730108,2.113809955,sideUV
0804_02_,169,0804_02_169,0.17196495,1029.5,36.52096387,405.8220872,-18.0666016,0.1 mM,34.31666667,-38.85290667,-3.885290667,1.10945129,sideUV
0804_02_,169,0804_02_169,0.084591504,1030.5,36.4839495,405.8477589,-18.0922733,0.1 mM,34.35,-38.90811462,-3.890811462,0.545751639,sideUV
0804_02_,169,0804_02_169,0.455952792,1031.5,36.34291693,405.9701194,-18.2146338,0.1 mM,34.38333333,-39.17125548,-3.917125548,2.941630916,sideUV
0804_02_,169,0804_02_169,0.191721581,1032.5,36.13807022,406.0398021,-18.2843165,0.1 mM,34.41666667,-39.32111075,-3.932111075,1.236913426,sideUV
0804_02_,169,0804_02_169,0.176765378,1033.5,36.03061486,406.0090527,-18.2535671,0.1 mM,34.45,-39.25498301,-3.925498301,1.140421794,sideUV
0804_02_,169,0804_02_169,0.165673848,1034.5,35.91900213,406.1359925,-18.3805069,0.1 mM,34.48333333,-39.52797183,-3.952797183,1.068863535,sideUV
0804_02_,169,0804_02_169,0.302357233,1035.5,35.76780606,406.1000527,-18.3445671,0.1 mM,34.51666667,-39.45068194,-3.945068194,1.950691826,sideUV
0804_02_,169,0804_02_169,0.10890682,1036.5,35.71463087,405.9898393,-18.2343537,0.1 mM,34.55,-39.21366387,-3.921366387,0.702624645,sideUV
0804_02_,169,0804_02_169,0.023193906,1037.5,35.75734735,405.9860185,-18.2305329,0.1 mM,34.58333333,-39.2054471,-3.92054471,0.149638103,sideUV
0804_02_,169,0804_02_169,0.330173041,1038.5,35.66938916,405.8397397,-18.0842541,0.1 mM,34.61666667,-38.89086903,-3.889086903,2.130148652,sideUV
0804_02_,169,0804_02_169,0.290965337,1039.5,35.52750892,405.8232697,-18.0677841,0.1 mM,34.65,-38.85544968,-3.885544968,1.877195723,sideUV
0804_02_,169,0804_02_169,0.194973406,1040.5,35.37161735,405.9166072,-18.1611216,0.1 mM,34.68333333,-39.05617548,-3.905617548,1.257892942,sideUV
0804_02_,169,0804_02_169,0.196953699,1041.5,35.32511204,405.7918839,-18.0363983,0.1 mM,34.71666667,-38.78795333,-3.878795333,1.270669026,sideUV
0804_02_,169,0804_02_169,0.185814274,1042.5,35.31208395,405.6302694,-17.8747838,0.1 mM,34.75,-38.44039527,-3.844039527,1.198801768,sideUV
0804_02_,169,0804_02_169,0.255500257,1043.5,35.28221384,405.4319626,-17.676477,0.1 mM,34.78333333,-38.01392903,-3.801392903,1.648388755,sideUV
0804_02_,169,0804_02_169,0.155167074,1044.5,35.24784706,405.3545399,-17.5990543,0.1 mM,34.81666667,-37.8474286,-3.78474286,1.001077897,sideUV
0804_02_,169,0804_02_169,0.413578921,1045.5,35.26919877,405.5914894,-17.8360038,0.1 mM,34.85,-38.35699742,-3.835699742,2.668251103,sideUV
0804_02_,169,0804_02_169,0.42992917,1046.5,35.2308217,405.6034092,-17.8479236,0.1 mM,34.88333333,-38.3826314,-3.83826314,2.773736581,sideUV
0804_02_,169,0804_02_169,0.416910641,1047.5,35.01788087,405.6129594,-17.8574738,0.1 mM,34.91666667,-38.40316946,-3.840316946,2.689746071,sideUV
0804_02_,169,0804_02_169,0.535450661,1048.5,35.10093996,405.5973859,-17.8419003,0.1 mM,34.95,-38.36967806,-3.836967806,3.454520394,sideUV
0804_02_,169,0804_02_169,0.39607492,1049.5,35.08984763,405.3265985,-17.5711129,0.1 mM,34.98333333,-37.78733957,-3.778733957,2.555322065,sideUV
0804_02_,169,0804_02_169,0.156597533,1050.5,34.87102489,405.1874545,-17.4319689,0.1 mM,35.01666667,-37.48810516,-3.748810516,1.010306665,sideUV
0804_02_,169,0804_02_169,0.427813266,1051.5,34.64397596,405.206066,-17.4505804,0.1 mM,35.05,-37.52812989,-3.752812989,2.760085587,sideUV
0804_02_,169,0804_02_169,0.063875395,1052.5,34.48124973,405.3011906,-17.545705,0.1 mM,35.08333333,-37.73269892,-3.773269892,0.412099323,sideUV
0804_02_,169,0804_02_169,0.237791932,1053.5,34.41510538,405.2387515,-17.4832659,0.1 mM,35.11666667,-37.59842129,-3.759842129,1.534141497,sideUV
0804_02_,169,0804_02_169,0.309335319,1054.5,34.20252475,405.2743386,-17.518853,0.1 mM,35.15,-37.67495269,-3.767495269,1.995711735,sideUV
0804_02_,169,0804_02_169,0.405904279,1055.5,34.116135,405.1768736,-17.421388,0.1 mM,35.18333333,-37.46535054,-3.746535054,2.618737284,sideUV
0804_02_,169,0804_02_169,0.668757321,1056.5,34.13339463,405.3101304,-17.5546448,0.1 mM,35.21666667,-37.7519243,-3.77519243,4.314563361,sideUV
0804_02_,169,0804_02_169,0.603548591,1057.5,34.03814953,405.3544492,-17.5989636,0.1 mM,35.25,-37.84723355,-3.784723355,3.893861877,sideUV
0804_02_,169,0804_02_169,0.507867742,1058.5,33.92168726,405.3164222,-17.5609366,0.1 mM,35.28333333,-37.76545505,-3.776545505,3.276566077,sideUV
0804_02_,169,0804_02_169,0.319387727,1059.5,33.74976419,405.490337,-17.7348514,0.1 mM,35.31666667,-38.13946538,-3.813946538,2.060565981,sideUV
0804_02_,169,0804_02_169,0.200929721,1060.5,33.68039131,405.3403634,-17.5848778,0.1 mM,35.35,-37.81694151,-3.781694151,1.296320781,sideUV
0804_02_,169,0804_02_169,0.587580445,1061.5,33.45666647,405.2736373,-17.5181517,0.1 mM,35.38333333,-37.67344452,-3.767344452,3.790841581,sideUV
0804_02_,169,0804_02_169,0.275981149,1062.5,33.10980722,405.1516006,-17.396115,0.1 mM,35.41666667,-37.411,-3.7411,1.780523542,sideUV
0804_02_,169,0804_02_169,0.27459767,1063.5,32.93255478,405.0829066,-17.327421,0.1 mM,35.45,-37.26327097,-3.726327097,1.771597871,sideUV
0804_02_,169,0804_02_169,0.163686563,1064.5,32.88217345,405.1060922,-17.3506066,0.1 mM,35.48333333,-37.31313247,-3.731313247,1.056042342,sideUV
0804_02_,169,0804_02_169,0.244826768,1065.5,32.83664597,405.0981277,-17.3426421,0.1 mM,35.51666667,-37.29600452,-3.729600452,1.579527535,sideUV
0804_02_,169,0804_02_169,0.418476512,1066.5,32.53127584,405.2213053,-17.4658197,0.1 mM,35.55,-37.56090258,-3.756090258,2.699848465,sideUV
0804_02_,169,0804_02_169,0.213776291,1067.5,32.23909361,405.329979,-17.5744934,0.1 mM,35.58333333,-37.79460946,-3.779460946,1.379201877,sideUV
0804_02_,169,0804_02_169,0.166905167,1068.5,32.21075654,405.3732917,-17.6178061,0.1 mM,35.61666667,-37.88775505,-3.788775505,1.076807529,sideUV
0804_02_,169,0804_02_169,0.354748792,1069.5,32.17862381,405.5428285,-17.7873429,0.1 mM,35.65,-38.25235032,-3.825235032,2.288701884,sideUV
0804_02_,169,0804_02_169,0.535493164,1070.5,32.10157683,405.4163376,-17.660852,0.1 mM,35.68333333,-37.98032688,-3.798032688,3.454794606,sideUV
0804_02_,169,0804_02_169,0.19543774,1071.5,32.14663833,405.2475648,-17.4920792,0.1 mM,35.71666667,-37.61737462,-3.761737462,1.260888645,sideUV
0804_02_,169,0804_02_169,0.217016156,1072.5,32.11814605,405.2439355,-17.4884499,0.1 mM,35.75,-37.60956968,-3.760956968,1.400104232,sideUV
0804_02_,169,0804_02_169,0.150941008,1073.5,32.05964345,405.2166979,-17.4612123,0.1 mM,35.78333333,-37.55099419,-3.755099419,0.973812955,sideUV
0804_02_,169,0804_02_169,0.315954556,1074.5,32.01725425,405.446092,-17.6906064,0.1 mM,35.81666667,-38.04431484,-3.804431484,2.03841649,sideUV
0804_02_,169,0804_02_169,0.336264051,1075.5,31.8652642,405.4924169,-17.7369313,0.1 mM,35.85,-38.14393828,-3.814393828,2.16944549,sideUV
0804_02_,169,0804_02_169,0.341228222,1076.5,31.60023054,405.2818751,-17.5263895,0.1 mM,35.88333333,-37.69116022,-3.769116022,2.2014724,sideUV
0804_02_,169,0804_02_169,0.306404496,1077.5,31.50787251,405.3274157,-17.5719301,0.1 mM,35.91666667,-37.78909699,-3.778909699,1.9768032,sideUV
0804_02_,169,0804_02_169,0.257840158,1078.5,31.4643252,405.3803411,-17.6248555,0.1 mM,35.95,-37.90291505,-3.790291505,1.66348489,sideUV
0804_02_,169,0804_02_169,0.497704138,1079.5,31.61841321,405.2328944,-17.4774088,0.1 mM,35.98333333,-37.58582538,-3.758582538,3.210994439,sideUV
0804_05_,121,0804_05_121,0.140296172,930.5,92.97027742,182.0297537,-95.76496657,0.1 mM,31.01666667,-205.9461647,-20.59461647,0.905136594,sideUV
0804_05_,121,0804_05_121,0.192445183,931.5,93.06003061,182.1695008,-95.90471367,0.1 mM,31.05,-206.2466961,-20.62466961,1.241581826,sideUV
0804_05_,121,0804_05_121,0.331858572,932.5,93.09228756,182.4181448,-96.15335767,0.1 mM,31.08333333,-206.7814143,-20.67814143,2.141023045,sideUV
0804_05_,121,0804_05_121,0.422318936,933.5,93.09917559,182.7932893,-96.52850217,0.1 mM,31.11666667,-207.5881767,-20.75881767,2.724638297,sideUV
0804_05_,121,0804_05_121,0.162190841,934.5,93.19877135,182.9779985,-96.71321137,0.1 mM,31.15,-207.9854008,-20.79854008,1.046392523,sideUV
0804_05_,121,0804_05_121,0.299055358,935.5,93.24234168,183.0984813,-96.83369417,0.1 mM,31.18333333,-208.2445036,-20.82445036,1.929389406,sideUV
0804_05_,121,0804_05_121,0.172823182,936.5,93.19643131,183.3297242,-97.06493707,0.1 mM,31.21666667,-208.7418002,-20.87418002,1.114988271,sideUV
0804_05_,121,0804_05_121,0.128084783,937.5,93.236261,183.4522791,-97.18749197,0.1 mM,31.25,-209.0053591,-20.90053591,0.826353439,sideUV
0804_05_,121,0804_05_121,0.670241206,938.5,93.51147659,183.7394983,-97.47471117,0.1 mM,31.28333333,-209.6230348,-20.96230348,4.324136813,sideUV
0804_05_,121,0804_05_121,0.201599027,939.5,93.71840314,184.0891919,-97.82440477,0.1 mM,31.31666667,-210.375064,-21.0375064,1.300638884,sideUV
0804_05_,121,0804_05_121,0.212319194,940.5,93.79664118,184.2374981,-97.97271097,0.1 mM,31.35,-210.6940021,-21.06940021,1.369801252,sideUV
0804_05_,121,0804_05_121,0.550785524,941.5,93.87327471,184.5611166,-98.29632947,0.1 mM,31.38333333,-211.3899558,-21.13899558,3.553454994,sideUV
0804_05_,121,0804_05_121,0.227115137,942.5,93.8480833,184.9492501,-98.68446297,0.1 mM,31.41666667,-212.2246515,-21.22246515,1.465258948,sideUV
0804_05_,121,0804_05_121,0.340966111,943.5,93.85560155,185.2323734,-98.96758627,0.1 mM,31.45,-212.8335189,-21.28335189,2.199781361,sideUV
0804_05_,121,0804_05_121,0.301536445,944.5,93.94484884,185.5334431,-99.26865597,0.1 mM,31.48333333,-213.4809806,-21.34809806,1.945396419,sideUV
0804_05_,121,0804_05_121,0.136475224,945.5,94.0139459,185.7327437,-99.46795657,0.1 mM,31.51666667,-213.909584,-21.3909584,0.880485316,sideUV
0804_05_,121,0804_05_121,0.469263615,946.5,94.0599108,186.0298011,-99.76501397,0.1 mM,31.55,-214.5484171,-21.45484171,3.027507194,sideUV
0804_05_,121,0804_05_121,0.204865885,947.5,94.1324041,186.3589753,-100.0941882,0.1 mM,31.58333333,-215.2563187,-21.52563187,1.321715387,sideUV
0804_05_,121,0804_05_121,0.443770067,948.5,94.07775965,186.6675726,-100.4027855,0.1 mM,31.61666667,-215.9199688,-21.59199688,2.86303269,sideUV
0804_05_,121,0804_05_121,0.400566112,949.5,94.18480004,186.7948942,-100.5301071,0.1 mM,31.65,-216.1937787,-21.61937787,2.584297497,sideUV
0804_05_,121,0804_05_121,0.520731503,950.5,94.33404538,186.971935,-100.7071479,0.1 mM,31.68333333,-216.5745116,-21.65745116,3.359558084,sideUV
0804_05_,121,0804_05_121,0.281430209,951.5,94.27899325,187.3692001,-101.104413,0.1 mM,31.71666667,-217.4288452,-21.74288452,1.815678768,sideUV
0804_05_,121,0804_05_121,0.375834489,952.5,94.15374211,187.6647766,-101.3999895,0.1 mM,31.75,-218.0644935,-21.80644935,2.424738639,sideUV
0804_05_,121,0804_05_121,0.093925289,953.5,94.08667661,187.7923329,-101.5275458,0.1 mM,31.78333333,-218.3388082,-21.83388082,0.605969606,sideUV
0804_05_,121,0804_05_121,0.139802216,954.5,94.19337998,187.7688332,-101.5040461,0.1 mM,31.81666667,-218.2882712,-21.82882712,0.901949781,sideUV
0804_05_,121,0804_05_121,0.21733091,955.5,94.27404177,187.882351,-101.6175639,0.1 mM,31.85,-218.5323955,-21.85323955,1.402134903,sideUV
0804_05_,121,0804_05_121,0.21241272,956.5,94.26020815,188.0937306,-101.8289435,0.1 mM,31.88333333,-218.9869753,-21.89869753,1.370404645,sideUV
0804_05_,121,0804_05_121,0.145114052,957.5,94.16449067,188.1816452,-101.9168581,0.1 mM,31.91666667,-219.1760389,-21.91760389,0.93621969,sideUV
0804_05_,121,0804_05_121,0.443060102,958.5,94.27792648,188.2891352,-102.0243481,0.1 mM,31.95,-219.4072002,-21.94072002,2.858452271,sideUV
0804_05_,121,0804_05_121,0.222822506,959.5,94.4377011,188.520647,-102.2558599,0.1 mM,31.98333333,-219.9050751,-21.99050751,1.437564555,sideUV
0804_05_,121,0804_05_121,0.218754959,960.5,94.30675401,188.6547775,-102.3899904,0.1 mM,32.01666667,-220.1935277,-22.01935277,1.411322316,sideUV
0804_05_,121,0804_05_121,0.26302431,961.5,94.3072918,188.7568288,-102.4920417,0.1 mM,32.05,-220.4129929,-22.04129929,1.696931032,sideUV
0804_05_,121,0804_05_121,0.614072767,962.5,94.68522389,188.9777023,-102.7129152,0.1 mM,32.08333333,-220.8879897,-22.08879897,3.961759787,sideUV
0804_05_,121,0804_05_121,0.078925105,963.5,94.99226549,189.1381091,-102.873322,0.1 mM,32.11666667,-221.2329505,-22.12329505,0.509194226,sideUV
0804_05_,121,0804_05_121,0.781688498,964.5,95.34797587,189.3790789,-103.1142918,0.1 mM,32.15,-221.7511652,-22.17511652,5.0431516,sideUV
0804_05_,121,0804_05_121,0.351195146,965.5,95.54651413,189.7310361,-103.466249,0.1 mM,32.18333333,-222.5080624,-22.25080624,2.265775135,sideUV
0804_05_,121,0804_05_121,0.663724091,966.5,95.69958572,190.0450496,-103.7802625,0.1 mM,32.21666667,-223.1833602,-22.31833602,4.28209091,sideUV
0804_05_,121,0804_05_121,0.142584075,967.5,95.90288495,190.2247294,-103.9599423,0.1 mM,32.25,-223.5697684,-22.35697684,0.919897258,sideUV
