frame,morphant,sample,intensity
46,NIT1-MO2,34,0.99363
46,NIT1-MO2,35,1.00107
46,NIT1-MO2,36,1.01101
46,NIT1-MO2,37,1.00965
46,NIT1-MO2,38,1.00316
46,NIT1-MO2,39,1.019
46,NIT1-MO2,40,1.01129
46,NIT1-MO2,41,0.98093
46,NIT1-MO2,42,1.0135
46,NIT1-MO2,43,0.99745
46,NIT1-MO2,44,1.00139
46,NIT1-MO2,45,0.9982
47,NIT1-MO1,12,0.99715
47,NIT1-MO1,13,1.00001
47,NIT1-MO1,14,1.00364
47,NIT1-MO1,15,0.99703
47,NIT1-MO1,16,1.00806
47,NIT1-MO1,17,0.98408
47,NIT1-MO1,18,0.9805
47,NIT1-MO1,19,0.97244
47,NIT1-MO1,20,1.05073
47,NIT1-MO1,21,1.00466
47,NIT1-MO1,22,1.01536
47,NIT1-MO1,23,0.9683
47,NIT1-MO1,24,0.97504
47,NIT1-MO1,25,1.0472
47,NIT1-MO2,26,1.01494
47,NIT1-MO2,27,1.00415
47,NIT1-MO2,28,0.99491
47,NIT1-MO2,29,1.01238
47,NIT1-MO2,30,0.97078
47,NIT1-MO2,31,1.00113
47,NIT1-MO2,32,0.9923
47,NIT1-MO2,33,0.995
47,NIT1-MO2,34,0.99989
47,NIT1-MO2,35,1.00273
47,NIT1-MO2,36,1.01045
47,NIT1-MO2,37,1.0098800000000001
47,NIT1-MO2,38,0.9946
47,NIT1-MO2,39,1.00331
47,NIT1-MO2,40,1.00662
47,NIT1-MO2,41,0.99721
47,NIT1-MO2,42,0.98942
47,NIT1-MO2,43,0.99516
47,NIT1-MO2,44,0.9857
47,NIT1-MO2,45,0.98344
48,NIT1-MO1,12,1.00026
48,NIT1-MO1,13,0.99515
48,NIT1-MO1,14,1.00219
48,NIT1-MO1,15,1.00206
48,NIT1-MO1,16,1.01192
48,NIT1-MO1,17,0.99404
48,NIT1-MO1,18,0.98296
48,NIT1-MO1,19,0.9868
48,NIT1-MO1,20,1.02731
48,NIT1-MO1,21,0.994
48,NIT1-MO1,22,0.98746
48,NIT1-MO1,23,0.96573
48,NIT1-MO1,24,0.9846
48,NIT1-MO1,25,1.03938
48,NIT1-MO2,26,1.01932
48,NIT1-MO2,27,1.00402
48,NIT1-MO2,28,0.99889
48,NIT1-MO2,29,1.01272
48,NIT1-MO2,30,0.99385
48,NIT1-MO2,31,0.98823
48,NIT1-MO2,32,0.99563
48,NIT1-MO2,33,1.00399
48,NIT1-MO2,34,1.00631
48,NIT1-MO2,35,0.99786
48,NIT1-MO2,36,1.00208
48,NIT1-MO2,37,1.00405
48,NIT1-MO2,38,1
48,NIT1-MO2,39,0.99257
48,NIT1-MO2,40,1.03086
48,NIT1-MO2,41,0.98533
48,NIT1-MO2,42,0.9995
48,NIT1-MO2,43,0.96491
48,NIT1-MO2,44,1.02655
48,NIT1-MO2,45,0.98471
49,NIT1-MO1,12,0.99764
49,NIT1-MO1,13,1.0024
49,NIT1-MO1,14,1.01033
49,NIT1-MO1,15,0.99401
49,NIT1-MO1,16,1.00699
49,NIT1-MO1,17,0.99815
49,NIT1-MO1,18,0.99991
49,NIT1-MO1,19,0.98512
49,NIT1-MO1,20,1.01949
49,NIT1-MO1,21,0.99092
49,NIT1-MO1,22,0.99087
49,NIT1-MO1,23,0.98966
49,NIT1-MO1,24,0.99695
49,NIT1-MO1,25,1.03077
49,NIT1-MO2,26,1.00529
49,NIT1-MO2,27,1.00146
49,NIT1-MO2,28,0.99166
49,NIT1-MO2,29,1.01229
49,NIT1-MO2,30,0.98194
49,NIT1-MO2,31,0.99181
49,NIT1-MO2,32,1.00553
49,NIT1-MO2,33,1.01042
49,NIT1-MO2,34,1.00909
49,NIT1-MO2,35,1.00364
49,NIT1-MO2,36,1.01356
49,NIT1-MO2,37,1.0083
49,NIT1-MO2,38,0.99779
49,NIT1-MO2,39,0.98868
49,NIT1-MO2,40,1.01561
49,NIT1-MO2,41,1.00874
49,NIT1-MO2,42,1.01008
49,NIT1-MO2,43,0.97756
49,NIT1-MO2,44,1.02657
49,NIT1-MO2,45,0.9968
50,NIT1-MO1,12,1
50,NIT1-MO1,13,1
50,NIT1-MO1,14,1
50,NIT1-MO1,15,1
50,NIT1-MO1,16,1
50,NIT1-MO1,17,1
50,NIT1-MO1,18,1
50,NIT1-MO1,19,1
50,NIT1-MO1,20,1
50,NIT1-MO1,21,1
50,NIT1-MO1,22,1
50,NIT1-MO1,23,1
50,NIT1-MO1,24,1
50,NIT1-MO1,25,1
50,NIT1-MO2,26,1
50,NIT1-MO2,27,1
50,NIT1-MO2,28,1
50,NIT1-MO2,29,1
50,NIT1-MO2,30,1
50,NIT1-MO2,31,1
50,NIT1-MO2,32,1
50,NIT1-MO2,33,1
50,NIT1-MO2,34,1
50,NIT1-MO2,35,1
50,NIT1-MO2,36,1
50,NIT1-MO2,37,1
50,NIT1-MO2,38,1
50,NIT1-MO2,39,1
50,NIT1-MO2,40,1
50,NIT1-MO2,41,1
50,NIT1-MO2,42,1
50,NIT1-MO2,43,1
50,NIT1-MO2,44,1
50,NIT1-MO2,45,1
51,NIT1-MO1,12,0.99887
51,NIT1-MO1,13,1.00192
51,NIT1-MO1,14,1.00642
51,NIT1-MO1,15,1.00433
51,NIT1-MO1,16,1.0211
51,NIT1-MO1,17,0.98543
51,NIT1-MO1,18,1.01989
51,NIT1-MO1,19,1.01679
51,NIT1-MO1,20,0.99021
51,NIT1-MO1,21,1.01806
51,NIT1-MO1,22,0.9786
51,NIT1-MO1,23,0.98881
51,NIT1-MO1,24,0.99759
51,NIT1-MO1,25,1.0066
51,NIT1-MO2,26,1.00138
51,NIT1-MO2,27,0.99608
51,NIT1-MO2,28,0.99728000000000006
51,NIT1-MO2,29,1.02342
51,NIT1-MO2,30,1.0055
51,NIT1-MO2,31,0.98436
51,NIT1-MO2,32,1.00874
51,NIT1-MO2,33,1.03881
51,NIT1-MO2,34,0.99698
51,NIT1-MO2,35,1.00231
51,NIT1-MO2,36,0.99843
51,NIT1-MO2,37,0.99611
51,NIT1-MO2,38,1.00769
51,NIT1-MO2,39,0.9998
51,NIT1-MO2,40,1.00995
51,NIT1-MO2,41,1.005
51,NIT1-MO2,42,0.9971
51,NIT1-MO2,43,0.97972
51,NIT1-MO2,44,0.99728000000000006
51,NIT1-MO2,45,0.98843
52,NIT1-MO1,12,1.00102
52,NIT1-MO1,13,1.09574
52,NIT1-MO1,14,1.00189
52,NIT1-MO1,15,1.06863
52,NIT1-MO1,16,1.29586
52,NIT1-MO1,17,0.98286
52,NIT1-MO1,18,1.00703
52,NIT1-MO1,19,0.99371
52,NIT1-MO1,20,1.02552
52,NIT1-MO1,21,0.99791
52,NIT1-MO1,22,0.98486
52,NIT1-MO1,23,1.09001
52,NIT1-MO1,24,1.02272
52,NIT1-MO1,25,1.0084
52,NIT1-MO2,26,0.99552
52,NIT1-MO2,27,0.99557
52,NIT1-MO2,28,0.99193
52,NIT1-MO2,29,1.02771
52,NIT1-MO2,30,0.99841
52,NIT1-MO2,31,0.96174
52,NIT1-MO2,32,0.98325
52,NIT1-MO2,33,1.02764
52,NIT1-MO2,34,0.98898
52,NIT1-MO2,35,1.00367
52,NIT1-MO2,36,1.01392
52,NIT1-MO2,37,0.9976
52,NIT1-MO2,38,1.00949
52,NIT1-MO2,39,1.01136
52,NIT1-MO2,40,0.9908
52,NIT1-MO2,41,1.01657
52,NIT1-MO2,42,1.007
52,NIT1-MO2,43,0.99807
52,NIT1-MO2,44,1.0225
52,NIT1-MO2,45,0.98743
53,NIT1-MO1,12,0.98098
53,NIT1-MO1,13,1.16625
53,NIT1-MO1,14,1.20205
53,NIT1-MO1,15,1.14367
53,NIT1-MO1,16,1.50342
53,NIT1-MO1,17,1.04112
53,NIT1-MO1,18,1.35231
53,NIT1-MO1,19,1.29155
53,NIT1-MO1,20,1.29281
53,NIT1-MO1,21,0.96868
53,NIT1-MO1,22,1.13182
53,NIT1-MO1,23,1.26315
53,NIT1-MO1,24,1.37751
53,NIT1-MO1,25,1.25609
53,NIT1-MO2,26,1.21902
53,NIT1-MO2,27,1.32648
53,NIT1-MO2,28,0.79947
53,NIT1-MO2,29,1.02814
53,NIT1-MO2,30,0.84666
53,NIT1-MO2,31,0.74982
53,NIT1-MO2,32,0.80017
53,NIT1-MO2,33,0.83153
53,NIT1-MO2,34,0.93033
53,NIT1-MO2,35,0.8906
53,NIT1-MO2,36,1.02003
53,NIT1-MO2,37,1.07343
53,NIT1-MO2,38,0.88796
53,NIT1-MO2,39,0.88946
53,NIT1-MO2,40,1.0127
53,NIT1-MO2,41,0.85229
53,NIT1-MO2,42,0.86188
53,NIT1-MO2,43,0.9106
53,NIT1-MO2,44,0.96659
53,NIT1-MO2,45,0.95834
54,NIT1-MO1,12,0.99348
54,NIT1-MO1,13,1.1703
54,NIT1-MO1,14,1.23745
54,NIT1-MO1,15,1.18864
54,NIT1-MO1,16,1.53733
54,NIT1-MO1,17,1.04701
54,NIT1-MO1,18,1.42843
54,NIT1-MO1,19,1.3411
54,NIT1-MO1,20,1.32131
54,NIT1-MO1,21,0.92754
54,NIT1-MO1,22,1.1972
54,NIT1-MO1,23,1.31199
54,NIT1-MO1,24,1.44694
54,NIT1-MO1,25,1.28827
54,NIT1-MO2,26,1.26784
54,NIT1-MO2,27,1.40634
54,NIT1-MO2,28,0.79779
54,NIT1-MO2,29,1.02391
54,NIT1-MO2,30,0.83867
54,NIT1-MO2,31,0.60763
54,NIT1-MO2,32,0.7754
54,NIT1-MO2,33,0.84077
54,NIT1-MO2,34,0.95846
54,NIT1-MO2,35,0.89914
54,NIT1-MO2,36,1.04844
54,NIT1-MO2,37,1.0923
54,NIT1-MO2,38,0.90034
54,NIT1-MO2,39,0.90731
54,NIT1-MO2,40,1.00075
54,NIT1-MO2,41,0.75819
54,NIT1-MO2,42,0.87144
54,NIT1-MO2,43,0.94103
54,NIT1-MO2,44,1.03589
54,NIT1-MO2,45,0.97095
55,NIT1-MO1,12,0.99638
55,NIT1-MO1,13,1.15183
55,NIT1-MO1,14,1.22381
55,NIT1-MO1,15,1.19621
55,NIT1-MO1,16,1.52892
55,NIT1-MO1,17,1.03418
55,NIT1-MO1,18,1.41981
55,NIT1-MO1,19,1.35118
55,NIT1-MO1,20,1.30904
55,NIT1-MO1,21,0.8998
55,NIT1-MO1,22,1.20284
55,NIT1-MO1,23,1.29715
55,NIT1-MO1,24,1.49832
55,NIT1-MO1,25,1.2793
55,NIT1-MO2,26,1.26712
55,NIT1-MO2,27,1.41035
55,NIT1-MO2,28,0.78414
55,NIT1-MO2,29,1.00927
55,NIT1-MO2,30,0.82847
55,NIT1-MO2,31,0.56799
55,NIT1-MO2,32,0.75777
55,NIT1-MO2,33,0.83952
55,NIT1-MO2,34,0.95923
55,NIT1-MO2,35,0.91188
55,NIT1-MO2,36,1.04692
55,NIT1-MO2,37,1.09559
55,NIT1-MO2,38,0.89054
55,NIT1-MO2,39,0.90118
55,NIT1-MO2,40,1.01453
55,NIT1-MO2,41,0.70613
55,NIT1-MO2,42,0.85335
55,NIT1-MO2,43,0.92534
55,NIT1-MO2,44,1.02679
55,NIT1-MO2,45,0.98534
56,NIT1-MO1,12,0.97315
56,NIT1-MO1,13,1.14553
56,NIT1-MO1,14,1.21602
56,NIT1-MO1,15,1.19
56,NIT1-MO1,16,1.47349
56,NIT1-MO1,17,1.01178
56,NIT1-MO1,18,1.37044
56,NIT1-MO1,19,1.3595
56,NIT1-MO1,20,1.28986
56,NIT1-MO1,21,0.88861
56,NIT1-MO1,22,1.17922
56,NIT1-MO1,23,1.27097
56,NIT1-MO1,24,1.4804
56,NIT1-MO1,25,1.2523
56,NIT1-MO2,26,1.25526
56,NIT1-MO2,27,1.38899
56,NIT1-MO2,28,0.78413
56,NIT1-MO2,29,1.016
56,NIT1-MO2,30,0.8226
56,NIT1-MO2,31,0.56806
56,NIT1-MO2,32,0.74054
56,NIT1-MO2,33,0.85562
56,NIT1-MO2,34,0.9709
56,NIT1-MO2,35,0.92117
56,NIT1-MO2,36,1.03259
56,NIT1-MO2,37,1.09138
56,NIT1-MO2,38,0.89114
56,NIT1-MO2,39,0.90596
56,NIT1-MO2,40,1.01663
56,NIT1-MO2,41,0.67491
56,NIT1-MO2,42,0.84559
56,NIT1-MO2,43,0.91026
56,NIT1-MO2,44,1.02191
56,NIT1-MO2,45,0.98411
57,NIT1-MO1,12,0.99514
57,NIT1-MO1,13,1.13306
57,NIT1-MO1,14,1.18558
57,NIT1-MO1,15,1.17466
57,NIT1-MO1,16,1.46404
57,NIT1-MO1,17,1.02293
57,NIT1-MO1,18,1.33201
57,NIT1-MO1,19,1.34818
57,NIT1-MO1,20,1.24361
57,NIT1-MO1,21,0.84443
57,NIT1-MO1,22,1.13811
57,NIT1-MO1,23,1.25859
57,NIT1-MO1,24,1.42845
57,NIT1-MO1,25,1.17489
57,NIT1-MO2,26,1.23635
57,NIT1-MO2,27,1.35063
57,NIT1-MO2,28,0.77108
57,NIT1-MO2,29,1.01443
57,NIT1-MO2,30,0.83266
57,NIT1-MO2,31,0.55866
57,NIT1-MO2,32,0.73301
57,NIT1-MO2,33,0.88807
57,NIT1-MO2,34,0.97126
57,NIT1-MO2,35,0.90118
57,NIT1-MO2,36,1.03977
57,NIT1-MO2,37,1.07682
57,NIT1-MO2,38,0.8916
57,NIT1-MO2,39,0.89493
57,NIT1-MO2,40,1.02606
57,NIT1-MO2,41,0.64807
57,NIT1-MO2,42,0.85977
57,NIT1-MO2,43,0.91482
57,NIT1-MO2,44,1.03892
57,NIT1-MO2,45,0.97483
58,NIT1-MO1,12,1.00116
58,NIT1-MO1,13,1.10665
58,NIT1-MO1,14,1.17901
58,NIT1-MO1,15,1.15411
58,NIT1-MO1,16,1.36744
58,NIT1-MO1,17,0.99721
58,NIT1-MO1,18,1.27545
58,NIT1-MO1,19,1.32947
58,NIT1-MO1,20,1.19452
58,NIT1-MO1,21,0.82024
58,NIT1-MO1,22,1.12594
58,NIT1-MO1,23,1.1936
58,NIT1-MO1,24,1.41004
58,NIT1-MO1,25,1.13203
58,NIT1-MO2,26,1.20186
58,NIT1-MO2,27,1.2987899999999999
58,NIT1-MO2,28,0.77766
58,NIT1-MO2,29,1.02049
58,NIT1-MO2,30,0.82387
58,NIT1-MO2,31,0.54769
58,NIT1-MO2,32,0.70689
58,NIT1-MO2,33,0.89166
58,NIT1-MO2,34,0.96516
58,NIT1-MO2,35,0.89594
58,NIT1-MO2,36,1.02511
58,NIT1-MO2,37,1.06052
58,NIT1-MO2,38,0.91894
58,NIT1-MO2,39,0.89538
58,NIT1-MO2,40,1.02394
58,NIT1-MO2,41,0.6183
58,NIT1-MO2,42,0.8394
58,NIT1-MO2,43,0.95399
58,NIT1-MO2,44,1.028
58,NIT1-MO2,45,0.97181
59,NIT1-MO1,12,1.00251
59,NIT1-MO1,13,1.08805
59,NIT1-MO1,14,1.15453
59,NIT1-MO1,15,1.11943
59,NIT1-MO1,16,1.30913
59,NIT1-MO1,17,0.97217
59,NIT1-MO1,18,1.22687
59,NIT1-MO1,19,1.32304
59,NIT1-MO1,20,1.13897
59,NIT1-MO1,21,0.80304
59,NIT1-MO1,22,1.07916
59,NIT1-MO1,23,1.13563
59,NIT1-MO1,24,1.37593
59,NIT1-MO1,25,1.08297
59,NIT1-MO2,26,1.18029
59,NIT1-MO2,27,1.2575
59,NIT1-MO2,28,0.75971
59,NIT1-MO2,29,1.0038
59,NIT1-MO2,30,0.81254
59,NIT1-MO2,31,0.5404
59,NIT1-MO2,32,0.71346
59,NIT1-MO2,33,0.87021
59,NIT1-MO2,34,0.95634
59,NIT1-MO2,35,0.89019
59,NIT1-MO2,36,1.02754
59,NIT1-MO2,37,1.0353
59,NIT1-MO2,38,0.90546
59,NIT1-MO2,39,0.89032
59,NIT1-MO2,40,1.04074
59,NIT1-MO2,41,0.60148
59,NIT1-MO2,42,0.82734
59,NIT1-MO2,43,0.93526
59,NIT1-MO2,44,1.02909
59,NIT1-MO2,45,1.02763
60,NIT1-MO1,12,0.99886
60,NIT1-MO1,13,1.06281
60,NIT1-MO1,14,1.13862
60,NIT1-MO1,15,1.0887
60,NIT1-MO1,16,1.26294
60,NIT1-MO1,17,0.96507
60,NIT1-MO1,18,1.17623
60,NIT1-MO1,19,1.32082
60,NIT1-MO1,20,1.09872
60,NIT1-MO1,21,0.79019
60,NIT1-MO1,22,1.04193
60,NIT1-MO1,23,1.10913
60,NIT1-MO1,24,1.31934
60,NIT1-MO1,25,1.04819
60,NIT1-MO2,26,1.15035
60,NIT1-MO2,27,1.2162
60,NIT1-MO2,28,0.76387
60,NIT1-MO2,29,1.01919
60,NIT1-MO2,30,0.81517
60,NIT1-MO2,31,0.53451
60,NIT1-MO2,32,0.69957
60,NIT1-MO2,33,0.86896
60,NIT1-MO2,34,0.96514
60,NIT1-MO2,35,0.88892
60,NIT1-MO2,36,1.00119
60,NIT1-MO2,37,1.01989
60,NIT1-MO2,38,0.89987
60,NIT1-MO2,39,0.89665
60,NIT1-MO2,40,0.95108
60,NIT1-MO2,41,0.60245
60,NIT1-MO2,42,0.80788
60,NIT1-MO2,43,0.93641
60,NIT1-MO2,44,1.00888
60,NIT1-MO2,45,1.01673
61,NIT1-MO1,12,1.00049
61,NIT1-MO1,13,1.04739
61,NIT1-MO1,14,1.11541
61,NIT1-MO1,15,1.06126
61,NIT1-MO1,16,1.20164
61,NIT1-MO1,17,0.93681
61,NIT1-MO1,18,1.14393
61,NIT1-MO1,19,1.30834
61,NIT1-MO1,20,1.06183
61,NIT1-MO1,21,0.77403
61,NIT1-MO1,22,1.02862
61,NIT1-MO1,23,1.08384
61,NIT1-MO1,24,1.28957
61,NIT1-MO1,25,1.00402
61,NIT1-MO2,26,1.11541
61,NIT1-MO2,27,1.16592
61,NIT1-MO2,28,0.75364
61,NIT1-MO2,29,0.83358
61,NIT1-MO2,30,0.79697
61,NIT1-MO2,31,0.53175
61,NIT1-MO2,32,0.67853
61,NIT1-MO2,33,0.87065
61,NIT1-MO2,34,0.94418
61,NIT1-MO2,35,0.87709
61,NIT1-MO2,36,0.98926
61,NIT1-MO2,37,0.99931
61,NIT1-MO2,38,0.88736
61,NIT1-MO2,39,0.8913
61,NIT1-MO2,40,0.95812
61,NIT1-MO2,41,0.58153
61,NIT1-MO2,42,0.80984
61,NIT1-MO2,43,0.94275
61,NIT1-MO2,44,0.99177
61,NIT1-MO2,45,1.0005
62,NIT1-MO1,12,1.003
62,NIT1-MO1,13,1.02946
62,NIT1-MO1,14,1.10193
62,NIT1-MO1,15,1.02455
62,NIT1-MO1,16,1.12161
62,NIT1-MO1,17,0.91375
62,NIT1-MO1,18,1.09951
62,NIT1-MO1,19,1.30039
62,NIT1-MO1,20,1.02115
62,NIT1-MO1,21,0.7587
62,NIT1-MO1,22,1.01472
62,NIT1-MO1,23,1.03943
62,NIT1-MO1,24,1.28729
62,NIT1-MO1,25,0.95249
62,NIT1-MO2,26,1.07265
62,NIT1-MO2,27,1.13418
62,NIT1-MO2,28,0.74517
62,NIT1-MO2,29,0.84764
62,NIT1-MO2,30,0.79383
62,NIT1-MO2,31,0.52303
62,NIT1-MO2,32,0.6745
62,NIT1-MO2,33,0.85045
62,NIT1-MO2,34,0.95262
62,NIT1-MO2,35,0.8678
62,NIT1-MO2,36,0.97759
62,NIT1-MO2,37,0.97649
62,NIT1-MO2,38,0.88149
62,NIT1-MO2,39,0.8826
62,NIT1-MO2,40,0.95054
62,NIT1-MO2,41,0.56896
62,NIT1-MO2,42,0.80065
62,NIT1-MO2,43,0.94345
62,NIT1-MO2,44,0.99433
62,NIT1-MO2,45,0.99649
63,NIT1-MO1,12,0.99135
63,NIT1-MO1,13,1.00714
63,NIT1-MO1,14,1.09111
63,NIT1-MO1,15,0.99828
63,NIT1-MO1,16,1.0564
63,NIT1-MO1,17,0.88517
63,NIT1-MO1,18,1.06588
63,NIT1-MO1,19,1.2841
63,NIT1-MO1,20,0.97936
63,NIT1-MO1,21,0.73831
63,NIT1-MO1,22,0.96735
63,NIT1-MO1,23,1.02438
63,NIT1-MO1,24,1.26084
63,NIT1-MO1,25,0.92982
63,NIT1-MO2,26,1.04318
63,NIT1-MO2,27,1.08249
63,NIT1-MO2,28,0.73877
63,NIT1-MO2,29,0.85413
63,NIT1-MO2,30,0.80285
63,NIT1-MO2,31,0.51283
63,NIT1-MO2,32,0.66218
63,NIT1-MO2,33,0.85257
63,NIT1-MO2,34,0.92833
63,NIT1-MO2,35,0.86298
63,NIT1-MO2,36,0.96732
63,NIT1-MO2,37,0.95703
63,NIT1-MO2,38,0.88632
63,NIT1-MO2,39,0.88068
63,NIT1-MO2,40,0.92067
63,NIT1-MO2,41,0.56794
63,NIT1-MO2,42,0.81911
63,NIT1-MO2,43,0.89973
63,NIT1-MO2,44,1.01802
63,NIT1-MO2,45,1.01385
64,NIT1-MO1,12,0.9919
64,NIT1-MO1,13,0.99363
64,NIT1-MO1,14,1.06854
64,NIT1-MO1,15,0.96607
64,NIT1-MO1,16,1.0022
64,NIT1-MO1,17,0.87004
64,NIT1-MO1,18,1.03588
64,NIT1-MO1,19,1.26967
64,NIT1-MO1,20,0.94466
64,NIT1-MO1,21,0.72202
64,NIT1-MO1,22,0.95819
64,NIT1-MO1,23,0.99839
64,NIT1-MO1,24,1.22142
64,NIT1-MO1,25,0.89096
64,NIT1-MO2,26,1.01856
64,NIT1-MO2,27,1.03827
64,NIT1-MO2,28,0.73575
64,NIT1-MO2,29,0.85546
64,NIT1-MO2,30,0.79047
64,NIT1-MO2,31,0.51039
64,NIT1-MO2,32,0.64985
64,NIT1-MO2,33,0.84407
64,NIT1-MO2,34,0.92786
64,NIT1-MO2,35,0.87397
64,NIT1-MO2,36,0.95417
64,NIT1-MO2,37,0.94317
64,NIT1-MO2,38,0.88077
64,NIT1-MO2,39,0.88791
64,NIT1-MO2,40,0.96351
64,NIT1-MO2,41,0.55796
64,NIT1-MO2,42,0.80412
64,NIT1-MO2,43,0.89486
64,NIT1-MO2,44,0.97698
64,NIT1-MO2,45,1.00221
65,NIT1-MO1,12,0.98942
65,NIT1-MO1,13,0.96982
65,NIT1-MO1,14,1.05693
65,NIT1-MO1,15,0.91964
65,NIT1-MO1,16,0.93084
65,NIT1-MO1,17,0.86816
65,NIT1-MO1,18,0.98793
65,NIT1-MO1,19,1.26224
65,NIT1-MO1,20,0.90144
65,NIT1-MO1,21,0.70241
65,NIT1-MO1,22,0.91117
65,NIT1-MO1,23,0.96953
65,NIT1-MO1,24,1.20642
65,NIT1-MO1,25,0.88431
65,NIT1-MO2,26,0.99035
65,NIT1-MO2,27,1.00351
65,NIT1-MO2,28,0.72671
65,NIT1-MO2,29,0.84772
65,NIT1-MO2,30,0.78951
65,NIT1-MO2,31,0.50717
65,NIT1-MO2,32,0.64375
65,NIT1-MO2,33,0.83925
65,NIT1-MO2,34,0.9287
65,NIT1-MO2,35,0.87135
65,NIT1-MO2,36,0.93171
65,NIT1-MO2,37,0.92617
65,NIT1-MO2,38,0.8765
65,NIT1-MO2,39,0.86062
65,NIT1-MO2,40,0.95054
65,NIT1-MO2,41,0.53977
65,NIT1-MO2,42,0.77712
65,NIT1-MO2,43,0.89993
65,NIT1-MO2,44,0.97373
65,NIT1-MO2,45,0.98507
66,NIT1-MO1,12,0.98256
66,NIT1-MO1,13,0.94744
66,NIT1-MO1,14,1.04155
66,NIT1-MO1,15,0.89197
66,NIT1-MO1,16,0.88037
66,NIT1-MO1,17,0.84493
66,NIT1-MO1,18,0.95455
66,NIT1-MO1,19,1.2396
66,NIT1-MO1,20,0.8762
66,NIT1-MO1,21,0.67733
66,NIT1-MO1,22,0.90484
66,NIT1-MO1,23,0.92871
66,NIT1-MO1,24,1.18801
66,NIT1-MO1,25,0.84797
66,NIT1-MO2,26,0.95947
66,NIT1-MO2,27,0.96327
66,NIT1-MO2,28,0.73607
66,NIT1-MO2,29,0.83859
66,NIT1-MO2,30,0.79041
66,NIT1-MO2,31,0.49956
66,NIT1-MO2,32,0.63239
66,NIT1-MO2,33,0.8249
66,NIT1-MO2,34,0.92596
66,NIT1-MO2,35,0.8615
66,NIT1-MO2,36,0.93079
66,NIT1-MO2,37,0.90918
66,NIT1-MO2,38,0.85739
66,NIT1-MO2,39,0.85625
66,NIT1-MO2,40,0.94625
66,NIT1-MO2,41,0.53262
66,NIT1-MO2,42,0.78555
66,NIT1-MO2,43,0.87891
66,NIT1-MO2,44,0.95208
66,NIT1-MO2,45,0.99018
67,NIT1-MO1,12,0.98335
67,NIT1-MO1,13,0.92491
67,NIT1-MO1,14,1.02362
67,NIT1-MO1,15,0.86218
67,NIT1-MO1,16,0.84452
67,NIT1-MO1,17,0.82796
67,NIT1-MO1,18,0.9178
67,NIT1-MO1,19,1.21413
67,NIT1-MO1,20,0.83056
67,NIT1-MO1,21,0.66607
67,NIT1-MO1,22,0.87683
67,NIT1-MO1,23,0.92049
67,NIT1-MO1,24,1.167
67,NIT1-MO1,25,0.82563
67,NIT1-MO2,26,0.92934
67,NIT1-MO2,27,0.93166
67,NIT1-MO2,28,0.72459
67,NIT1-MO2,29,0.82373
67,NIT1-MO2,30,0.7886
67,NIT1-MO2,31,0.49543
67,NIT1-MO2,32,0.62719
67,NIT1-MO2,33,0.81288
67,NIT1-MO2,34,0.91362
67,NIT1-MO2,35,0.85776
67,NIT1-MO2,36,0.92292
67,NIT1-MO2,37,0.88498
67,NIT1-MO2,38,0.84572
67,NIT1-MO2,39,0.86577
67,NIT1-MO2,40,0.93586
67,NIT1-MO2,41,0.52109
67,NIT1-MO2,42,0.77537
67,NIT1-MO2,43,0.85861
67,NIT1-MO2,44,0.97262
67,NIT1-MO2,45,1.00084
68,NIT1-MO1,12,0.96661
68,NIT1-MO1,13,0.90688
68,NIT1-MO1,14,1.01963
68,NIT1-MO1,15,0.83938
68,NIT1-MO1,16,0.79569
68,NIT1-MO1,17,0.81216
68,NIT1-MO1,18,0.86419
68,NIT1-MO1,19,1.19396
68,NIT1-MO1,20,0.79716
68,NIT1-MO1,21,0.65241
68,NIT1-MO1,22,0.86721
68,NIT1-MO1,23,0.90957
68,NIT1-MO1,24,1.1686
68,NIT1-MO1,25,0.79839
68,NIT1-MO2,26,0.90665
68,NIT1-MO2,27,0.89193
68,NIT1-MO2,28,0.72518
68,NIT1-MO2,29,0.82109
68,NIT1-MO2,30,0.78336
68,NIT1-MO2,31,0.48969
68,NIT1-MO2,32,0.61117
68,NIT1-MO2,33,0.81416
68,NIT1-MO2,34,0.89822
68,NIT1-MO2,35,0.84955
68,NIT1-MO2,36,0.8966
68,NIT1-MO2,37,0.87125
68,NIT1-MO2,38,0.86025
68,NIT1-MO2,39,0.84845
68,NIT1-MO2,40,0.94628
68,NIT1-MO2,41,0.52236
68,NIT1-MO2,42,0.7872
68,NIT1-MO2,43,0.85706
68,NIT1-MO2,44,0.95757
68,NIT1-MO2,45,0.99587
69,NIT1-MO1,12,0.95062
69,NIT1-MO1,13,0.89452
69,NIT1-MO1,14,0.99865
69,NIT1-MO1,15,0.81926
69,NIT1-MO1,16,0.76518
69,NIT1-MO1,17,0.81108
69,NIT1-MO1,18,0.83459
69,NIT1-MO1,19,1.18093
69,NIT1-MO1,20,0.76673
69,NIT1-MO1,21,0.64399
69,NIT1-MO1,22,0.84688
69,NIT1-MO1,23,0.89182
69,NIT1-MO1,24,1.15532
69,NIT1-MO1,25,0.77223
69,NIT1-MO2,26,0.87786
69,NIT1-MO2,27,0.86682
69,NIT1-MO2,28,0.71062
69,NIT1-MO2,29,0.8179
69,NIT1-MO2,30,0.78414
69,NIT1-MO2,31,0.48671
69,NIT1-MO2,32,0.60957
69,NIT1-MO2,33,0.79461
