frame,stimuli,sample,intensity
140,cPRC,larva_5,1.043697302
140,cPRC,larva_6,0.969382971
140,cPRC,larva_7,1.059294912
140,cPRC,larva_8,1.00560475
140,cPRC,larva_9,1.024216345
140,cPRC,larva_10,1.177661431
140,cPRC,larva_11,0.923246109
141,cPRC,larva_1,0.907101541
141,cPRC,larva_2,0.921456961
141,cPRC,larva_3,0.99722371
141,cPRC,larva_4,1.047838909
141,cPRC,larva_5,1.040420033
141,cPRC,larva_6,0.959283883
141,cPRC,larva_7,1.037979747
141,cPRC,larva_8,1.040156452
141,cPRC,larva_9,1.000600279
141,cPRC,larva_10,1.139557882
141,cPRC,larva_11,0.8549515
142,cPRC,larva_1,0.926712697
142,cPRC,larva_2,1.022008661
142,cPRC,larva_3,0.996322634
142,cPRC,larva_4,1.008204964
142,cPRC,larva_5,1.005048125
142,cPRC,larva_6,0.966146084
142,cPRC,larva_7,1.038186023
142,cPRC,larva_8,0.973156196
142,cPRC,larva_9,0.989213359
142,cPRC,larva_10,1.139499709
142,cPRC,larva_11,0.905256034
143,cPRC,larva_1,0.966619688
143,cPRC,larva_2,0.929880762
143,cPRC,larva_3,0.991987726
143,cPRC,larva_4,1.075696915
143,cPRC,larva_5,1.04804816
143,cPRC,larva_6,0.956349105
143,cPRC,larva_7,1.023334167
143,cPRC,larva_8,0.983010942
143,cPRC,larva_9,0.968696691
143,cPRC,larva_10,1.134613147
143,cPRC,larva_11,0.91839612
144,cPRC,larva_1,0.878491751
144,cPRC,larva_2,1.005754286
144,cPRC,larva_3,0.994739662
144,cPRC,larva_4,1.068007402
144,cPRC,larva_5,0.968715638
144,cPRC,larva_6,0.975597794
144,cPRC,larva_7,1.036123265
144,cPRC,larva_8,0.956270929
144,cPRC,larva_9,1.029539225
144,cPRC,larva_10,1.1545084350000001
144,cPRC,larva_11,0.882697947
145,cPRC,larva_1,0.912530066
145,cPRC,larva_2,1.031322299
145,cPRC,larva_3,0.993278457
145,cPRC,larva_4,1.042829741
145,cPRC,larva_5,0.987418676
145,cPRC,larva_6,0.942538387
145,cPRC,larva_7,1.062595324
145,cPRC,larva_8,0.999956298
145,cPRC,larva_9,0.996995544
145,cPRC,larva_10,1.148632926
145,cPRC,larva_11,0.920651929
146,cPRC,larva_1,0.885191821
146,cPRC,larva_2,1.020288308
146,cPRC,larva_3,0.990039453
146,cPRC,larva_4,0.970328621
146,cPRC,larva_5,1.010472571
146,cPRC,larva_6,0.980258912
146,cPRC,larva_7,1.0408676080000001
146,cPRC,larva_8,0.927608039
146,cPRC,larva_9,1.002486869
146,cPRC,larva_10,1.142350204
146,cPRC,larva_11,0.865243627
147,cPRC,larva_1,0.821907942
147,cPRC,larva_2,1.031856202
147,cPRC,larva_3,0.991622425
147,cPRC,larva_4,1.02424309
147,cPRC,larva_5,1.008664422
147,cPRC,larva_6,0.958852298
147,cPRC,larva_7,1.004906863
147,cPRC,larva_8,0.983010942
147,cPRC,larva_9,0.975771404
147,cPRC,larva_10,1.126236184
147,cPRC,larva_11,0.923528085
148,cPRC,larva_1,0.878198317
148,cPRC,larva_2,0.958058967
148,cPRC,larva_3,0.990599581
148,cPRC,larva_4,1.032108363
148,cPRC,larva_5,0.988774787
148,cPRC,larva_6,0.939517292
148,cPRC,larva_7,1.031757095
148,cPRC,larva_8,1.0016989059999999
148,cPRC,larva_9,1.004609283
148,cPRC,larva_10,1.15910413
148,cPRC,larva_11,0.878665689
149,cPRC,larva_1,0.878198317
149,cPRC,larva_2,1.093610963
149,cPRC,larva_3,0.990404754
149,cPRC,larva_4,1.009874686
149,cPRC,larva_5,0.963234688
149,cPRC,larva_6,0.940553096
149,cPRC,larva_7,1.012435929
149,cPRC,larva_8,0.978263838
149,cPRC,larva_9,0.936624657
149,cPRC,larva_10,1.143048284
149,cPRC,larva_11,0.91439206
150,cPRC,larva_1,0.861668215
150,cPRC,larva_2,0.982915109
150,cPRC,larva_3,0.988773075
150,cPRC,larva_4,1.052628377
150,cPRC,larva_5,0.996798447
150,cPRC,larva_6,0.978403096
150,cPRC,larva_7,1.012367171
150,cPRC,larva_8,0.971113138
150,cPRC,larva_9,0.953435524
150,cPRC,larva_10,1.114717859
150,cPRC,larva_11,0.920933905
151,cPRC,larva_1,0.926663792
151,cPRC,larva_2,1.070356528
151,cPRC,larva_3,0.990794408
151,cPRC,larva_4,1.067524061
151,cPRC,larva_5,1.001996874
151,cPRC,larva_6,0.952162731
151,cPRC,larva_7,1.049771846
151,cPRC,larva_8,1.004703402
151,cPRC,larva_9,0.99827573
151,cPRC,larva_10,1.168760908
151,cPRC,larva_11,0.88018836
152,cPRC,larva_1,0.951410038
152,cPRC,larva_2,0.998101679
152,cPRC,larva_3,0.994569188
152,cPRC,larva_4,1.047575268
152,cPRC,larva_5,0.953911421
152,cPRC,larva_6,0.934208797
152,cPRC,larva_7,1.036157645
152,cPRC,larva_8,0.901048296
152,cPRC,larva_9,0.992076934
152,cPRC,larva_10,1.172716696
152,cPRC,larva_11,0.877735168
153,cPRC,larva_1,0.81511006
153,cPRC,larva_2,1.013288248
153,cPRC,larva_3,0.994057766
153,cPRC,larva_4,1.101885198
153,cPRC,larva_5,0.972444945
153,cPRC,larva_6,0.894632456
153,cPRC,larva_7,1.02464058
153,cPRC,larva_8,0.913967628
153,cPRC,larva_9,0.963845459
153,cPRC,larva_10,1.123734729
153,cPRC,larva_11,0.899983081
154,cPRC,larva_1,0.836481818
154,cPRC,larva_2,1.10078899
154,cPRC,larva_3,0.991525011
154,cPRC,larva_4,1.049860152
154,cPRC,larva_5,0.944362136
154,cPRC,larva_6,0.938481488
154,cPRC,larva_7,1.055650706
154,cPRC,larva_8,0.94130854
154,cPRC,larva_9,0.996591275
154,cPRC,larva_10,1.169109948
154,cPRC,larva_11,0.872321227
155,cPRC,larva_1,0.922409002
155,cPRC,larva_2,1.033635878
155,cPRC,larva_3,0.988651308
155,cPRC,larva_4,1.000691211
155,cPRC,larva_5,0.916279327
155,cPRC,larva_6,0.965196597
155,cPRC,larva_7,1.042105263
155,cPRC,larva_8,0.960657493
155,cPRC,larva_9,0.968258732
155,cPRC,larva_10,1.101105294
155,cPRC,larva_11,0.819366118
156,cPRC,larva_1,0.82058749
156,cPRC,larva_2,1.093670285
156,cPRC,larva_3,0.992669622
156,cPRC,larva_4,0.98201668
156,cPRC,larva_5,1.003352986
156,cPRC,larva_6,0.941373107
156,cPRC,larva_7,1.008998
156,cPRC,larva_8,0.964262888
156,cPRC,larva_9,0.963003231
156,cPRC,larva_10,1.135427574
156,cPRC,larva_11,0.846717798
157,cPRC,larva_1,0.857755765
157,cPRC,larva_2,1.029127365
157,cPRC,larva_3,0.986897862
157,cPRC,larva_4,1.051529875
157,cPRC,larva_5,0.902718212
157,cPRC,larva_6,0.956694373
157,cPRC,larva_7,1.044168021
157,cPRC,larva_8,0.971894307
157,cPRC,larva_9,1.005316754
157,cPRC,larva_10,1.071553229
157,cPRC,larva_11,0.889324385
158,cPRC,larva_1,0.824842279
158,cPRC,larva_2,1.016195053
158,cPRC,larva_3,0.989138376
158,cPRC,larva_4,1.024726431
158,cPRC,larva_5,0.974140084
158,cPRC,larva_6,0.875426926
158,cPRC,larva_7,1.029144268
158,cPRC,larva_8,0.938904943
158,cPRC,larva_9,1.011886131
158,cPRC,larva_10,1.170680628
158,cPRC,larva_11,0.854584931
159,cPRC,larva_1,0.880447976
159,cPRC,larva_2,1.034585039
159,cPRC,larva_3,0.99330281
159,cPRC,larva_4,1.04247822
159,cPRC,larva_5,0.974027075
159,cPRC,larva_6,0.923548648
159,cPRC,larva_7,1.020068134
159,cPRC,larva_8,0.937042156
159,cPRC,larva_9,0.961958869
159,cPRC,larva_10,1.146713205
159,cPRC,larva_11,0.88030115
160,cPRC,larva_1,0.927837527
160,cPRC,larva_2,1.036542683
160,cPRC,larva_3,0.989430617
160,cPRC,larva_4,0.986542508
160,cPRC,larva_5,1.008890441
160,cPRC,larva_6,0.859889867
160,cPRC,larva_7,1.066480185
160,cPRC,larva_8,0.980487165
160,cPRC,larva_9,0.968393489
160,cPRC,larva_10,1.124549156
160,cPRC,larva_11,0.865046244
161,cPRC,larva_1,0.915317686
161,cPRC,larva_2,1.045619031
161,cPRC,larva_3,0.987652818
161,cPRC,larva_4,0.984828845
161,cPRC,larva_5,0.957753737
161,cPRC,larva_6,0.910644258
161,cPRC,larva_7,1.04667771
161,cPRC,larva_8,0.937943505
161,cPRC,larva_9,0.950740395
161,cPRC,larva_10,1.177137871
161,cPRC,larva_11,0.882923528
162,cPRC,larva_1,0.884262614
162,cPRC,larva_2,1.035890135
162,cPRC,larva_3,0.990891822
162,cPRC,larva_4,0.946513102
162,cPRC,larva_5,0.937299055
162,cPRC,larva_6,0.947803723
162,cPRC,larva_7,1.024021753
162,cPRC,larva_8,0.964443158
162,cPRC,larva_9,0.977927507
162,cPRC,larva_10,1.135602094
162,cPRC,larva_11,0.858391608
163,cPRC,larva_1,0.820538584
163,cPRC,larva_2,0.973660794
163,cPRC,larva_3,0.988773075
163,cPRC,larva_4,0.958245101
163,cPRC,larva_5,0.908425182
163,cPRC,larva_6,0.920484395
163,cPRC,larva_7,1.035607576
163,cPRC,larva_8,0.9552494
163,cPRC,larva_9,0.969774742
163,cPRC,larva_10,1.135194881
163,cPRC,larva_11,0.908385969
164,cPRC,larva_1,0.820196245
164,cPRC,larva_2,1.044254612
164,cPRC,larva_3,0.990015099
164,cPRC,larva_4,1.01211563
164,cPRC,larva_5,0.957527718
164,cPRC,larva_6,0.954536448
164,cPRC,larva_7,1.023746718
164,cPRC,larva_8,0.901468925
164,cPRC,larva_9,0.969606297
164,cPRC,larva_10,1.105351949
164,cPRC,larva_11,0.909344688
165,cPRC,larva_1,0.796525922
165,cPRC,larva_2,0.989262621
165,cPRC,larva_3,0.988480834
165,cPRC,larva_4,1.026220393
165,cPRC,larva_5,0.984141406
165,cPRC,larva_6,0.948062674
165,cPRC,larva_7,0.992117765
165,cPRC,larva_8,0.961498752
165,cPRC,larva_9,0.979578274
165,cPRC,larva_10,1.121582315
165,cPRC,larva_11,0.89245432
166,cPRC,larva_1,0.780093632
166,cPRC,larva_2,0.936109628
166,cPRC,larva_3,0.989430617
166,cPRC,larva_4,1.01220351
166,cPRC,larva_5,0.972275431
166,cPRC,larva_6,0.894459822
166,cPRC,larva_7,1.036088886
166,cPRC,larva_8,0.935299548
166,cPRC,larva_9,0.960948195
166,cPRC,larva_10,1.119197208
166,cPRC,larva_11,0.891298218
167,cPRC,larva_1,0.801220862
167,cPRC,larva_2,1.103221214
167,cPRC,larva_3,0.990843115
167,cPRC,larva_4,1.011764109
167,cPRC,larva_5,0.940915353
167,cPRC,larva_6,0.874995341
167,cPRC,larva_7,1.019311789
167,cPRC,larva_8,0.890352291
167,cPRC,larva_9,0.972166669
167,cPRC,larva_10,1.113845259
167,cPRC,larva_11,0.882726145
168,cPRC,larva_1,0.900450376
168,cPRC,larva_2,0.985050721
168,cPRC,larva_3,0.990672641
168,cPRC,larva_4,1.016333877
168,cPRC,larva_5,0.989000806
168,cPRC,larva_6,0.97572727
168,cPRC,larva_7,0.990605076
168,cPRC,larva_8,0.936861886
168,cPRC,larva_9,0.945080624
168,cPRC,larva_10,1.118150087
168,cPRC,larva_11,0.900406046
169,cPRC,larva_1,0.841323475
169,cPRC,larva_2,1.024203595
169,cPRC,larva_3,0.984900882
169,cPRC,larva_4,0.985971287
169,cPRC,larva_5,0.890626218
169,cPRC,larva_6,0.918585421
169,cPRC,larva_7,0.986823353
169,cPRC,larva_8,0.892575618
169,cPRC,larva_9,0.956130652
169,cPRC,larva_10,1.137230948
169,cPRC,larva_11,0.866427927
170,cPRC,larva_1,0.86284195
170,cPRC,larva_2,0.986593107
170,cPRC,larva_3,0.984632994
170,cPRC,larva_4,1.037732692
170,cPRC,larva_5,0.99148701
170,cPRC,larva_6,0.929720313
170,cPRC,larva_7,1.003875484
170,cPRC,larva_8,0.911984661
170,cPRC,larva_9,0.964249728
170,cPRC,larva_10,1.091390343
170,cPRC,larva_11,0.888591247
171,cPRC,larva_1,0.749723239
171,cPRC,larva_2,1.035830812
171,cPRC,larva_3,0.986995275
171,cPRC,larva_4,1.018750581
171,cPRC,larva_5,0.954645981
171,cPRC,larva_6,0.955226984
171,cPRC,larva_7,1.012470309
171,cPRC,larva_8,0.917813383
171,cPRC,larva_9,1.024890128
171,cPRC,larva_10,1.105235602
171,cPRC,larva_11,0.881400857
172,cPRC,larva_1,0.836090573
172,cPRC,larva_2,1.055763184
172,cPRC,larva_3,0.98631338
172,cPRC,larva_4,1.041950939
172,cPRC,larva_5,0.944362136
172,cPRC,larva_6,0.851258168
172,cPRC,larva_7,1.030863233
172,cPRC,larva_8,0.899425868
172,cPRC,larva_9,0.975400824
172,cPRC,larva_10,1.047236766
172,cPRC,larva_11,0.891636589
173,cPRC,larva_1,0.822250281
173,cPRC,larva_2,1.049771608
173,cPRC,larva_3,0.988286007
173,cPRC,larva_4,1.03623873
173,cPRC,larva_5,0.944079613
173,cPRC,larva_6,0.876419571
173,cPRC,larva_7,1.021615202
173,cPRC,larva_8,0.917813383
173,cPRC,larva_9,0.986316096
173,cPRC,larva_10,1.162303665
173,cPRC,larva_11,0.900547034
174,cPRC,larva_1,0.788701022
174,cPRC,larva_2,0.924660378
174,cPRC,larva_3,0.986703034
174,cPRC,larva_4,0.981049999
174,cPRC,larva_5,0.960070427
174,cPRC,larva_6,0.862738328
174,cPRC,larva_7,0.974171771
174,cPRC,larva_8,0.923221475
174,cPRC,larva_9,0.965563604
174,cPRC,larva_10,1.059569517
174,cPRC,larva_11,0.858025039
175,cPRC,larva_1,0.740137736
175,cPRC,larva_2,0.988135493
175,cPRC,larva_3,0.986800448
175,cPRC,larva_4,0.986586448
175,cPRC,larva_5,0.983915388
175,cPRC,larva_6,0.935115125
175,cPRC,larva_7,0.975443805
175,cPRC,larva_8,0.931393704
175,cPRC,larva_9,0.943396169
175,cPRC,larva_10,1.089586969
175,cPRC,larva_11,0.872180239
176,cPRC,larva_1,0.842350493
176,cPRC,larva_2,0.930177374
176,cPRC,larva_3,0.98068774
176,cPRC,larva_4,0.986586448
176,cPRC,larva_5,0.980638118
176,cPRC,larva_6,0.927087645
176,cPRC,larva_7,0.977987873
176,cPRC,larva_8,0.934458289
176,cPRC,larva_9,0.945754406
176,cPRC,larva_10,1.111285631
176,cPRC,larva_11,0.907681029
177,cPRC,larva_1,0.700866519
177,cPRC,larva_2,0.903244943
177,cPRC,larva_3,0.991817252
177,cPRC,larva_4,1.013477772
177,cPRC,larva_5,0.987023143
177,cPRC,larva_6,0.900243061
177,cPRC,larva_7,1.01535817
177,cPRC,larva_8,0.90561513
177,cPRC,larva_9,0.982846117
177,cPRC,larva_10,1.104188482
177,cPRC,larva_11,0.894202572
178,cPRC,larva_1,0.86396678
178,cPRC,larva_2,0.889066856
178,cPRC,larva_3,0.983439677
178,cPRC,larva_4,0.958069341
178,cPRC,larva_5,0.928879863
178,cPRC,larva_6,0.951774305
178,cPRC,larva_7,1.002397175
178,cPRC,larva_8,0.95567003
178,cPRC,larva_9,1.013166317
178,cPRC,larva_10,1.126061664
178,cPRC,larva_11,0.86710467
179,cPRC,larva_1,0.827972239
179,cPRC,larva_2,0.981194756
179,cPRC,larva_3,0.984779115
179,cPRC,larva_4,0.98140151900000006
179,cPRC,larva_5,0.897011243
179,cPRC,larva_6,0.92091598
179,cPRC,larva_7,0.997652832
179,cPRC,larva_8,0.906155939
179,cPRC,larva_9,0.982542915
179,cPRC,larva_10,1.105817336
179,cPRC,larva_11,0.861888112
180,cPRC,larva_1,0.787038231
180,cPRC,larva_2,1.032568073
180,cPRC,larva_3,0.989040962
180,cPRC,larva_4,1.020596064
180,cPRC,larva_5,0.920291157
180,cPRC,larva_6,0.926483426
180,cPRC,larva_7,0.987510939
180,cPRC,larva_8,0.943471777
180,cPRC,larva_9,1.016905808
180,cPRC,larva_10,1.09080861
180,cPRC,larva_11,0.84398263
181,cPRC,larva_1,0.800291655
181,cPRC,larva_2,0.995906745
181,cPRC,larva_3,0.988042472
181,cPRC,larva_4,0.974415048
181,cPRC,larva_5,0.960239941
181,cPRC,larva_6,0.872794258
181,cPRC,larva_7,0.990364421
181,cPRC,larva_8,0.921779317
181,cPRC,larva_9,1.003362786
181,cPRC,larva_10,1.044037231
181,cPRC,larva_11,0.809581547
182,cPRC,larva_1,0.70174682
182,cPRC,larva_2,1.077059975
182,cPRC,larva_3,0.983634504
182,cPRC,larva_4,0.9578057
182,cPRC,larva_5,0.973631542
182,cPRC,larva_6,0.888460791
182,cPRC,larva_7,1.012160895
182,cPRC,larva_8,0.871904686
182,cPRC,larva_9,0.961285086
182,cPRC,larva_10,1.078126818
182,cPRC,larva_11,0.792155425
183,cPRC,larva_1,0.875410696
183,cPRC,larva_2,1.030907042
183,cPRC,larva_3,0.986094199
183,cPRC,larva_4,0.974151407
183,cPRC,larva_5,0.952046768
183,cPRC,larva_6,0.869730004
183,cPRC,larva_7,0.981391424
183,cPRC,larva_8,0.917813383
183,cPRC,larva_9,0.991672664
183,cPRC,larva_10,1.046189645
183,cPRC,larva_11,0.881880217
184,cPRC,larva_1,0.706588477
184,cPRC,larva_2,1.048466512
184,cPRC,larva_3,0.982952608
184,cPRC,larva_4,0.960046644
184,cPRC,larva_5,0.982615781
184,cPRC,larva_6,0.933000359
184,cPRC,larva_7,1.013604826
184,cPRC,larva_8,0.852675913
184,cPRC,larva_9,0.956198031
184,cPRC,larva_10,1.072309482
184,cPRC,larva_11,0.84257275
185,cPRC,larva_1,0.753831311
185,cPRC,larva_2,1.047458029
185,cPRC,larva_3,0.988432127
185,cPRC,larva_4,0.956311738
185,cPRC,larva_5,0.903452773
185,cPRC,larva_6,0.896445113
185,cPRC,larva_7,0.970905738
185,cPRC,larva_8,0.888669773
185,cPRC,larva_9,0.992514892
185,cPRC,larva_10,1.095229785
185,cPRC,larva_11,0.85695353
186,cPRC,larva_1,0.785326534
186,cPRC,larva_2,0.947914813
186,cPRC,larva_3,0.993375871
186,cPRC,larva_4,0.990760755
186,cPRC,larva_5,0.969337189
186,cPRC,larva_6,0.854840323
186,cPRC,larva_7,0.948112264
186,cPRC,larva_8,0.889210582
186,cPRC,larva_9,0.974356461
186,cPRC,larva_10,1.106864456
186,cPRC,larva_11,0.793001353
187,cPRC,larva_1,0.783125781
187,cPRC,larva_2,1.029898558
187,cPRC,larva_3,0.985168769
187,cPRC,larva_4,0.971383183
187,cPRC,larva_5,0.889665639
187,cPRC,larva_6,0.875858511
187,cPRC,larva_7,0.988267283
187,cPRC,larva_8,0.950682567
187,cPRC,larva_9,0.939353475
187,cPRC,larva_10,1.073938336
187,cPRC,larva_11,0.841952402
188,cPRC,larva_1,0.822641526
188,cPRC,larva_2,0.980720176
188,cPRC,larva_3,0.985168769
188,cPRC,larva_4,0.997307826
188,cPRC,larva_5,0.881924503
188,cPRC,larva_6,0.885223904
188,cPRC,larva_7,0.974996875
188,cPRC,larva_8,0.918053742
188,cPRC,larva_9,0.986956189
188,cPRC,larva_10,1.05753345
188,cPRC,larva_11,0.834282653
189,cPRC,larva_1,0.803323804
189,cPRC,larva_2,1.013644183
189,cPRC,larva_3,0.982562954
189,cPRC,larva_4,0.98175304
189,cPRC,larva_5,0.983350341
189,cPRC,larva_6,0.849877096
189,cPRC,larva_7,0.991567696
189,cPRC,larva_8,0.9266466
189,cPRC,larva_9,0.940903174
189,cPRC,larva_10,1.073589296
189,cPRC,larva_11,0.822298669
190,cPRC,larva_1,0.748060447
190,cPRC,larva_2,1.054280121
190,cPRC,larva_3,0.982928255
190,cPRC,larva_4,0.899716925
190,cPRC,larva_5,0.927297733
190,cPRC,larva_6,0.852337131
190,cPRC,larva_7,1.000334417
190,cPRC,larva_8,0.887407885
190,cPRC,larva_9,0.972604628
190,cPRC,larva_10,1.032460733
190,cPRC,larva_11,0.833239341
191,cPRC,larva_1,0.755689725
191,cPRC,larva_2,1.017856084
191,cPRC,larva_3,0.980736447
191,cPRC,larva_4,0.929332533
191,cPRC,larva_5,0.903509277
191,cPRC,larva_6,0.931058227
191,cPRC,larva_7,0.985207526
191,cPRC,larva_8,0.915529966
191,cPRC,larva_9,0.965226712
191,cPRC,larva_10,1.043397324
191,cPRC,larva_11,0.790463569
192,cPRC,larva_1,0.748402787
192,cPRC,larva_2,1.069644658
192,cPRC,larva_3,0.988139886
192,cPRC,larva_4,1.014620214
192,cPRC,larva_5,0.888140014
192,cPRC,larva_6,0.885180746
192,cPRC,larva_7,0.984279285
192,cPRC,larva_8,0.896962182
192,cPRC,larva_9,0.967483883
192,cPRC,larva_10,1.00901687
192,cPRC,larva_11,0.787220844
193,cPRC,larva_1,0.728400386
193,cPRC,larva_2,0.980186273
193,cPRC,larva_3,0.980955628
193,cPRC,larva_4,0.891807711
193,cPRC,larva_5,0.902379185
193,cPRC,larva_6,0.871844771
193,cPRC,larva_7,0.975375047
193,cPRC,larva_8,0.881519073
193,cPRC,larva_9,0.967854463
193,cPRC,larva_10,1.064630599
193,cPRC,larva_11,0.793311527
194,cPRC,larva_1,0.69798108699999994
194,cPRC,larva_2,0.934389274
194,cPRC,larva_3,0.985047002
194,cPRC,larva_4,1.042082759
194,cPRC,larva_5,0.897745804
194,cPRC,larva_6,0.886130233
194,cPRC,larva_7,0.953337917
194,cPRC,larva_8,0.851894744
194,cPRC,larva_9,0.966540588
194,cPRC,larva_10,1.053170448
194,cPRC,larva_11,0.794213851
195,cPRC,larva_1,0.750359012
195,cPRC,larva_2,1.049890253
195,cPRC,larva_3,0.988407774
195,cPRC,larva_4,0.92098392
195,cPRC,larva_5,0.969337189
195,cPRC,larva_6,0.863083596
195,cPRC,larva_7,0.977850356
195,cPRC,larva_8,0.8837424
195,cPRC,larva_9,0.921969894
195,cPRC,larva_10,1.086561955
195,cPRC,larva_11,0.818717573
196,cPRC,larva_1,0.707860023
196,cPRC,larva_2,0.956101323
196,cPRC,larva_3,0.984681701
196,cPRC,larva_4,0.985004605
196,cPRC,larva_5,0.947865424
196,cPRC,larva_6,0.915564327
196,cPRC,larva_7,0.970183773
196,cPRC,larva_8,0.893717326
196,cPRC,larva_9,0.9600049
196,cPRC,larva_10,1.066143106
196,cPRC,larva_11,0.809355967
197,cPRC,larva_1,0.692112412
197,cPRC,larva_2,0.96820312
197,cPRC,larva_3,0.987092689
197,cPRC,larva_4,0.963957311
197,cPRC,larva_5,0.926789191
197,cPRC,larva_6,0.831232626
197,cPRC,larva_7,1.008310414
197,cPRC,larva_8,0.885845547
197,cPRC,larva_9,0.967820774
197,cPRC,larva_10,1.02390925
197,cPRC,larva_11,0.80825626
198,cPRC,larva_1,0.783272498
198,cPRC,larva_2,1.054695379
198,cPRC,larva_3,0.983512737
198,cPRC,larva_4,0.944403978
198,cPRC,larva_5,0.924020464
198,cPRC,larva_6,0.808531258
198,cPRC,larva_7,1.030485061
198,cPRC,larva_8,0.872625765
198,cPRC,larva_9,0.942621319
198,cPRC,larva_10,1.05008726
198,cPRC,larva_11,0.833323934
199,cPRC,larva_1,0.762829946
199,cPRC,larva_2,1.043661387
199,cPRC,larva_3,0.982075885
199,cPRC,larva_4,0.988256171
199,cPRC,larva_5,0.936903523
199,cPRC,larva_6,0.880951213
199,cPRC,larva_7,0.978950494
199,cPRC,larva_8,0.89846443
199,cPRC,larva_9,0.953502902
199,cPRC,larva_10,1.013089005
199,cPRC,larva_11,0.786346718
200,cPRC,larva_1,0.728840537
200,cPRC,larva_2,0.975262502
200,cPRC,larva_3,0.954994886
200,cPRC,larva_4,0.931090136
200,cPRC,larva_5,0.942893015
200,cPRC,larva_6,0.92492972
200,cPRC,larva_7,0.970493187
200,cPRC,larva_8,0.864994346
200,cPRC,larva_9,0.990426167
200,cPRC,larva_10,1.055671902
200,cPRC,larva_11,0.81096323
1,NC,larva_12,1.10439968
1,NC,larva_13,1.136587085
1,NC,larva_14,1.142761424
1,NC,larva_15,1.039406839
1,NC,larva_16,1.019503742
1,NC,larva_17,0.923752229
1,NC,larva_18,1.086368591
1,NC,larva_19,1.091586904
2,NC,larva_12,1.093696142
2,NC,larva_13,1.100063805
2,NC,larva_14,1.126424041
2,NC,larva_15,1.024107302
2,NC,larva_16,1.056881793
2,NC,larva_17,1.045860003
2,NC,larva_18,1.142412567
2,NC,larva_19,1.140230908
3,NC,larva_12,1.096037541
3,NC,larva_13,1.093824221
3,NC,larva_14,1.111070323
3,NC,larva_15,1.025226354
3,NC,larva_16,1.081471618
3,NC,larva_17,1.072344437
3,NC,larva_18,1.135494131
3,NC,larva_19,1.132756718
4,NC,larva_12,1.071428959
4,NC,larva_13,1.119719638
4,NC,larva_14,1.12839137
4,NC,larva_15,1.047764757
4,NC,larva_16,1.088175634
4,NC,larva_17,1.079314768
4,NC,larva_18,1.127078248
4,NC,larva_19,1.148369127
5,NC,larva_12,1.078620399
5,NC,larva_13,1.108291828
5,NC,larva_14,1.121291879
5,NC,larva_15,1.096705791
5,NC,larva_16,1.088631001
5,NC,larva_17,1.074094075
5,NC,larva_18,1.12361903
5,NC,larva_19,1.132540523
6,NC,larva_12,1.056926621
6,NC,larva_13,1.102692201
6,NC,larva_14,1.093107756
6,NC,larva_15,1.020260561
6,NC,larva_16,1.066305363
6,NC,larva_17,1.082799933
6,NC,larva_18,1.118012311
6,NC,larva_19,1.135629031
7,NC,larva_12,1.066698378
7,NC,larva_13,1.105389165
7,NC,larva_14,1.095096469
7,NC,larva_15,1.041050446
7,NC,larva_16,1.066684835
7,NC,larva_17,1.061620852
7,NC,larva_18,1.129539168
7,NC,larva_19,1.137173285
8,NC,larva_12,1.057141647
8,NC,larva_13,1.101046597
8,NC,larva_14,1.09323606
8,NC,larva_15,1.034038887
8,NC,larva_16,1.056767951
8,NC,larva_17,1.07049603
8,NC,larva_18,1.117780149
8,NC,larva_19,1.129220376
9,NC,larva_12,1.067654051
9,NC,larva_13,1.094052777
9,NC,larva_14,1.076043317
9,NC,larva_15,1.010696165
9,NC,larva_16,1.056894442
9,NC,larva_17,1.057782937
9,NC,larva_18,1.114378971
9,NC,larva_19,1.124572171
10,NC,larva_12,1.062469524
10,NC,larva_13,1.08715038
10,NC,larva_14,1.066933729
10,NC,larva_15,1.015714413
10,NC,larva_16,1.056224041
10,NC,larva_17,1.047510871
10,NC,larva_18,1.110420604
10,NC,larva_19,1.108141308
11,NC,larva_12,1.076350676
11,NC,larva_13,1.083287781
11,NC,larva_14,1.065009168
11,NC,larva_15,1.043410946
11,NC,larva_16,1.033202703
11,NC,larva_17,1.067490604
11,NC,larva_18,1.110292915
11,NC,larva_19,1.109222286
12,NC,larva_12,1.069254803
12,NC,larva_13,1.093504243
12,NC,larva_14,1.087141617
12,NC,larva_15,1.021379613
12,NC,larva_16,1.040248244
12,NC,larva_17,1.053493503
12,NC,larva_18,1.109816982
12,NC,larva_19,1.099555255
13,NC,larva_12,1.043547198
13,NC,larva_13,1.081847877
13,NC,larva_14,1.066976497
13,NC,larva_15,1.026957387
13,NC,larva_16,1.033746613
13,NC,larva_17,1.049218179
13,NC,larva_18,1.107193548
13,NC,larva_19,1.096590287
14,NC,larva_12,1.057237214
14,NC,larva_13,1.073071319
14,NC,larva_14,1.077989262
14,NC,larva_15,1.047345113
14,NC,larva_16,1.048621939
14,NC,larva_17,1.040568761
14,NC,larva_18,1.102944979
14,NC,larva_19,1.088112332
15,NC,larva_12,1.042376498
15,NC,larva_13,1.075699715
15,NC,larva_14,1.051943539
15,NC,larva_15,1.010626224
15,NC,larva_16,1.034682646
15,NC,larva_17,1.047821291
15,NC,larva_18,1.096270313
15,NC,larva_19,1.083510455
16,NC,larva_12,1.041540284
16,NC,larva_13,1.070808613
