frame,MO,sample,intensity
51,NIT2MO2_RGW,25,0.96496225
51,NIT2MO2_RGW,26,1.00098064
52,NIT2MO1_RGW,2,1.036902116
52,NIT2MO1_RGW,3,0.99335797
52,NIT2MO1_RGW,4,0.963732795
52,NIT2MO1_RGW,5,0.995010766
52,NIT2MO1_RGW,6,0.988044821
52,NIT2MO1_RGW,7,1.018549052
52,NIT2MO1_RGW,8,1.004360741
52,NIT2MO1_RGW,9,1.017287725
52,NIT2MO1_RGW,10,0.99941288
52,NIT2MO1_RGW,11,0.98821638999999994
52,NIT2MO1_RGW,12,1.013456781
52,NIT2MO1_RGW,13,1
52,NIT2MO1_RGW,14,1.002277645
52,NIT2MO2_RGW,15,0.99529396
52,NIT2MO2_RGW,16,1.06432848
52,NIT2MO2_RGW,17,0.99039117
52,NIT2MO2_RGW,18,1.01431487
52,NIT2MO2_RGW,19,1.01788902
52,NIT2MO2_RGW,20,0.98870873
52,NIT2MO2_RGW,21,1.0200041
52,NIT2MO2_RGW,22,0.9902663
52,NIT2MO2_RGW,23,1.03810505
52,NIT2MO2_RGW,24,0.99416995
52,NIT2MO2_RGW,25,0.99066413
52,NIT2MO2_RGW,26,0.98667054
53,NIT2MO1_RGW,2,1.019598557
53,NIT2MO1_RGW,3,1.016779864
53,NIT2MO1_RGW,4,1.024674833
53,NIT2MO1_RGW,5,0.912557114
53,NIT2MO1_RGW,6,0.97013411
53,NIT2MO1_RGW,7,0.910263809
53,NIT2MO1_RGW,8,0.911837199
53,NIT2MO1_RGW,9,0.952406051
53,NIT2MO1_RGW,10,0.99137386
53,NIT2MO1_RGW,11,0.820567756
53,NIT2MO1_RGW,12,0.989954269
53,NIT2MO1_RGW,13,0.881961706
53,NIT2MO1_RGW,14,1.001480469
53,NIT2MO2_RGW,15,0.94059473
53,NIT2MO2_RGW,16,0.84034648
53,NIT2MO2_RGW,17,1.21174499
53,NIT2MO2_RGW,18,0.87841501
53,NIT2MO2_RGW,19,1.03331127
53,NIT2MO2_RGW,20,0.98586333
53,NIT2MO2_RGW,21,0.96907216
53,NIT2MO2_RGW,22,0.90105601
53,NIT2MO2_RGW,23,1.16921331
53,NIT2MO2_RGW,24,0.98886991
53,NIT2MO2_RGW,25,0.96451015
53,NIT2MO2_RGW,26,0.9601569
54,NIT2MO1_RGW,2,1.130122764
54,NIT2MO1_RGW,3,1.044196964
54,NIT2MO1_RGW,4,1.092107589
54,NIT2MO1_RGW,5,0.862349667
54,NIT2MO1_RGW,6,0.884859714
54,NIT2MO1_RGW,7,0.963561418
54,NIT2MO1_RGW,8,0.917967516
54,NIT2MO1_RGW,9,0.949349075
54,NIT2MO1_RGW,10,0.884337458
54,NIT2MO1_RGW,11,0.805034815
54,NIT2MO1_RGW,12,0.965402204
54,NIT2MO1_RGW,13,0.913537118
54,NIT2MO1_RGW,14,0.961336978
54,NIT2MO2_RGW,15,0.96855818
54,NIT2MO2_RGW,16,0.88374167
54,NIT2MO2_RGW,17,1.35472743
54,NIT2MO2_RGW,18,0.89026285
54,NIT2MO2_RGW,19,1.03712171
54,NIT2MO2_RGW,20,1.01567228
54,NIT2MO2_RGW,21,0.9833413
54,NIT2MO2_RGW,22,0.92341598
54,NIT2MO2_RGW,23,1.48342756
54,NIT2MO2_RGW,24,0.99081326
54,NIT2MO2_RGW,25,0.93880826
54,NIT2MO2_RGW,26,0.94054407
55,NIT2MO1_RGW,2,1.22614841
55,NIT2MO1_RGW,3,1.075359569
55,NIT2MO1_RGW,4,1.185907312
55,NIT2MO1_RGW,5,0.86103671
55,NIT2MO1_RGW,6,0.912872772
55,NIT2MO1_RGW,7,0.955976917
55,NIT2MO1_RGW,8,0.938507236
55,NIT2MO1_RGW,9,0.97680915
55,NIT2MO1_RGW,10,0.891292566
55,NIT2MO1_RGW,11,0.812747724
55,NIT2MO1_RGW,12,1.008996177
55,NIT2MO1_RGW,13,0.892509237
55,NIT2MO1_RGW,14,0.990661656
55,NIT2MO2_RGW,15,0.97974355
55,NIT2MO2_RGW,16,0.89295571
55,NIT2MO2_RGW,17,1.39409827
55,NIT2MO2_RGW,18,0.89470959
55,NIT2MO2_RGW,19,1.06820689
55,NIT2MO2_RGW,20,1.10342803
55,NIT2MO2_RGW,21,1.00477914
55,NIT2MO2_RGW,22,0.89517906
55,NIT2MO2_RGW,23,1.60770508
55,NIT2MO2_RGW,24,0.86643896
55,NIT2MO2_RGW,25,0.93315701
55,NIT2MO2_RGW,26,0.94355864
56,NIT2MO1_RGW,2,1.324505482
56,NIT2MO1_RGW,3,1.219786256
56,NIT2MO1_RGW,4,1.185225407
56,NIT2MO1_RGW,5,0.86345255
56,NIT2MO1_RGW,6,0.942297512
56,NIT2MO1_RGW,7,0.948722176
56,NIT2MO1_RGW,8,0.952095052
56,NIT2MO1_RGW,9,0.969219417
56,NIT2MO1_RGW,10,0.899241261
56,NIT2MO1_RGW,11,0.789555437
56,NIT2MO1_RGW,12,1.035309993
56,NIT2MO1_RGW,13,0.946053074
56,NIT2MO1_RGW,14,0.986448013
56,NIT2MO2_RGW,15,0.97878871
56,NIT2MO2_RGW,16,0.86773385
56,NIT2MO2_RGW,17,1.41715555
56,NIT2MO2_RGW,18,0.90278074
56,NIT2MO2_RGW,19,1.09423821
56,NIT2MO2_RGW,20,1.09308523
56,NIT2MO2_RGW,21,0.98293166
56,NIT2MO2_RGW,22,0.91317723
56,NIT2MO2_RGW,23,1.6323378
56,NIT2MO2_RGW,24,0.85954891
56,NIT2MO2_RGW,25,0.94791808
56,NIT2MO2_RGW,26,0.92223877
57,NIT2MO1_RGW,2,1.36588831
57,NIT2MO1_RGW,3,1.231871754
57,NIT2MO1_RGW,4,1.169844677
57,NIT2MO1_RGW,5,0.858410798
57,NIT2MO1_RGW,6,0.948561849
57,NIT2MO1_RGW,7,0.981780709
57,NIT2MO1_RGW,8,0.948745497
57,NIT2MO1_RGW,9,0.985769251
57,NIT2MO1_RGW,10,0.896531479
57,NIT2MO1_RGW,11,0.801606856
57,NIT2MO1_RGW,12,1.035984706
57,NIT2MO1_RGW,13,0.913201209
57,NIT2MO1_RGW,14,0.969308735
57,NIT2MO2_RGW,15,1.00327377
57,NIT2MO2_RGW,16,0.87261687
57,NIT2MO2_RGW,17,1.41113298
57,NIT2MO2_RGW,18,0.90000914
57,NIT2MO2_RGW,19,1.10448629
57,NIT2MO2_RGW,20,1.11399666
57,NIT2MO2_RGW,21,0.96927699
57,NIT2MO2_RGW,22,0.89517906
57,NIT2MO2_RGW,23,1.71972929
57,NIT2MO2_RGW,24,0.85112773
57,NIT2MO2_RGW,25,0.91195352
57,NIT2MO2_RGW,26,0.91984164
58,NIT2MO1_RGW,2,1.391861863
58,NIT2MO1_RGW,3,1.29844187
58,NIT2MO1_RGW,4,1.153428463
58,NIT2MO1_RGW,5,0.867864083
58,NIT2MO1_RGW,6,0.934621493
58,NIT2MO1_RGW,7,1.022052762
58,NIT2MO1_RGW,8,0.97282437
58,NIT2MO1_RGW,9,1.003531334
58,NIT2MO1_RGW,10,0.915228977
58,NIT2MO1_RGW,11,0.797000536
58,NIT2MO1_RGW,12,1.031261714
58,NIT2MO1_RGW,13,0.918575747
58,NIT2MO1_RGW,14,1.00353035
58,NIT2MO2_RGW,15,0.97565134
58,NIT2MO2_RGW,16,0.8761836
58,NIT2MO2_RGW,17,1.37337985
58,NIT2MO2_RGW,18,0.93244601
58,NIT2MO2_RGW,19,1.07295991
58,NIT2MO2_RGW,20,1.11264171
58,NIT2MO2_RGW,21,0.96381512
58,NIT2MO2_RGW,22,0.86694215
58,NIT2MO2_RGW,23,1.75775027
58,NIT2MO2_RGW,24,0.85283552
58,NIT2MO2_RGW,25,0.94649396
58,NIT2MO2_RGW,26,0.91130643
59,NIT2MO1_RGW,2,1.425594696
59,NIT2MO1_RGW,3,1.331352377
59,NIT2MO1_RGW,4,1.146685188
59,NIT2MO1_RGW,5,0.871487842
59,NIT2MO1_RGW,6,0.948297159
59,NIT2MO1_RGW,7,1.028854081
59,NIT2MO1_RGW,8,0.970296404
59,NIT2MO1_RGW,9,0.999736468
59,NIT2MO1_RGW,10,0.908951314
59,NIT2MO1_RGW,11,0.775307981
59,NIT2MO1_RGW,12,0.982345003
59,NIT2MO1_RGW,13,0.928115553
59,NIT2MO1_RGW,14,0.997551532
59,NIT2MO2_RGW,15,0.9399127
59,NIT2MO2_RGW,16,0.89533353
59,NIT2MO2_RGW,17,1.38312511
59,NIT2MO2_RGW,18,0.87345049
59,NIT2MO2_RGW,19,1.08852255
59,NIT2MO2_RGW,20,1.16959487
59,NIT2MO2_RGW,21,0.96804806
59,NIT2MO2_RGW,22,0.95596878
59,NIT2MO2_RGW,23,1.82111856
59,NIT2MO2_RGW,24,0.8745068
59,NIT2MO2_RGW,25,0.94156607
59,NIT2MO2_RGW,26,0.87589438
60,NIT2MO1_RGW,2,1.454919675
60,NIT2MO1_RGW,3,1.281362365
60,NIT2MO1_RGW,4,1.126531128
60,NIT2MO1_RGW,5,0.871172733
60,NIT2MO1_RGW,6,0.961222869
60,NIT2MO1_RGW,7,1.000412201
60,NIT2MO1_RGW,8,0.964861278
60,NIT2MO1_RGW,9,1.013176619
60,NIT2MO1_RGW,10,0.90398338
60,NIT2MO1_RGW,11,0.806855919
60,NIT2MO1_RGW,12,0.991228728
60,NIT2MO1_RGW,13,0.97547867
60,NIT2MO1_RGW,14,1.006035759
60,NIT2MO2_RGW,15,0.97967535
60,NIT2MO2_RGW,16,0.881746
60,NIT2MO2_RGW,17,1.38942055
60,NIT2MO2_RGW,18,0.92379618
60,NIT2MO2_RGW,19,1.10119728
60,NIT2MO2_RGW,20,1.10067296
60,NIT2MO2_RGW,21,0.99706425
60,NIT2MO2_RGW,22,0.95629017
60,NIT2MO2_RGW,23,1.89461737
60,NIT2MO2_RGW,24,0.85068606
60,NIT2MO2_RGW,25,0.97597088
60,NIT2MO2_RGW,26,0.86601533
61,NIT2MO1_RGW,2,1.469236093
61,NIT2MO1_RGW,3,1.291050739
61,NIT2MO1_RGW,4,1.114913499
61,NIT2MO1_RGW,5,0.874008718
61,NIT2MO1_RGW,6,0.947282513
61,NIT2MO1_RGW,7,1.005358615
61,NIT2MO1_RGW,8,1.087846805
61,NIT2MO1_RGW,9,1.024455806
61,NIT2MO1_RGW,10,0.907189956
61,NIT2MO1_RGW,11,0.794804499
61,NIT2MO1_RGW,12,1.040107954
61,NIT2MO1_RGW,13,0.990930467
61,NIT2MO1_RGW,14,0.997551532
61,NIT2MO2_RGW,15,0.99583959
61,NIT2MO2_RGW,16,0.89452677
61,NIT2MO2_RGW,17,1.42966847
61,NIT2MO2_RGW,18,0.91813115
61,NIT2MO2_RGW,19,1.06646211
61,NIT2MO2_RGW,20,1.11200939
61,NIT2MO2_RGW,21,1.01317676
61,NIT2MO2_RGW,22,0.88039486
61,NIT2MO2_RGW,23,1.95743921
61,NIT2MO2_RGW,24,0.84194099
61,NIT2MO2_RGW,25,0.96349292
61,NIT2MO2_RGW,26,0.88907856
62,NIT2MO1_RGW,2,1.480018943
62,NIT2MO1_RGW,3,1.271474231
62,NIT2MO1_RGW,4,1.106175022
62,NIT2MO1_RGW,5,0.899585106
62,NIT2MO1_RGW,6,0.963649197
62,NIT2MO1_RGW,7,1.029513603
62,NIT2MO1_RGW,8,1.146622006
62,NIT2MO1_RGW,9,1.010962947
62,NIT2MO1_RGW,10,0.922003432
62,NIT2MO1_RGW,11,0.798232458
62,NIT2MO1_RGW,12,1.038646075
62,NIT2MO1_RGW,13,0.966409137
62,NIT2MO1_RGW,14,0.987928482
62,NIT2MO2_RGW,15,0.94400491
62,NIT2MO2_RGW,16,0.88144877
62,NIT2MO2_RGW,17,1.48435886
62,NIT2MO2_RGW,18,0.8892273
62,NIT2MO2_RGW,19,1.08629645
62,NIT2MO2_RGW,20,1.02940247
62,NIT2MO2_RGW,21,0.98689151
62,NIT2MO2_RGW,22,0.893618
62,NIT2MO2_RGW,23,1.97423233
62,NIT2MO2_RGW,24,0.85062717
62,NIT2MO2_RGW,25,0.93419684
62,NIT2MO2_RGW,26,0.90353394
63,NIT2MO1_RGW,2,1.468762522
63,NIT2MO1_RGW,3,1.248751498
63,NIT2MO1_RGW,4,1.097310266
63,NIT2MO1_RGW,5,0.934509742
63,NIT2MO1_RGW,6,0.976663137
63,NIT2MO1_RGW,7,1.029472383
63,NIT2MO1_RGW,8,1.149465967
63,NIT2MO1_RGW,9,1.008222211
63,NIT2MO1_RGW,10,0.933881312
63,NIT2MO1_RGW,11,0.805731119
63,NIT2MO1_RGW,12,0.993477772
63,NIT2MO1_RGW,13,0.999798455
63,NIT2MO1_RGW,14,1.014747751
63,NIT2MO2_RGW,15,0.95607693
63,NIT2MO2_RGW,16,0.85775551
63,NIT2MO2_RGW,17,1.53848403
63,NIT2MO2_RGW,18,0.91736972
63,NIT2MO2_RGW,19,1.05398793
63,NIT2MO2_RGW,20,1.07118016
63,NIT2MO2_RGW,21,0.98074691
63,NIT2MO2_RGW,22,0.9003214
63,NIT2MO2_RGW,23,2.02440152
63,NIT2MO2_RGW,24,0.84276544
63,NIT2MO2_RGW,25,0.94554455
63,NIT2MO2_RGW,26,0.8772019
64,NIT2MO1_RGW,2,1.449965393
64,NIT2MO1_RGW,3,1.230623252
64,NIT2MO1_RGW,4,1.082283117
64,NIT2MO1_RGW,5,0.938973793
64,NIT2MO1_RGW,6,0.957781895
64,NIT2MO1_RGW,7,1.032852432
64,NIT2MO1_RGW,8,1.159893825
64,NIT2MO1_RGW,9,0.973699468
64,NIT2MO1_RGW,10,0.905699575
64,NIT2MO1_RGW,11,0.810016069
64,NIT2MO1_RGW,12,1.04126996
64,NIT2MO1_RGW,13,1.002888814
64,NIT2MO1_RGW,14,1.034961849
64,NIT2MO2_RGW,15,0.97074069
64,NIT2MO2_RGW,16,0.85605707
64,NIT2MO2_RGW,17,1.56536145
64,NIT2MO2_RGW,18,0.92416167
64,NIT2MO2_RGW,19,1.02372501
64,NIT2MO2_RGW,20,1.2228445
64,NIT2MO2_RGW,21,1.01706834
64,NIT2MO2_RGW,22,0.91134068
64,NIT2MO2_RGW,23,2.06177095
64,NIT2MO2_RGW,24,0.84927272
64,NIT2MO2_RGW,25,0.94190515
64,NIT2MO2_RGW,26,0.95336505
65,NIT2MO1_RGW,2,1.456959674
65,NIT2MO1_RGW,3,1.238963244
65,NIT2MO1_RGW,4,1.110468493
65,NIT2MO1_RGW,5,0.931463684
65,NIT2MO1_RGW,6,0.960605259
65,NIT2MO1_RGW,7,1.052638087
65,NIT2MO1_RGW,8,1.241420717
65,NIT2MO1_RGW,9,0.983344753
65,NIT2MO1_RGW,10,0.938216963
65,NIT2MO1_RGW,11,0.798928763
65,NIT2MO1_RGW,12,1.034710248
65,NIT2MO1_RGW,13,0.979308028
65,NIT2MO1_RGW,14,1.027274798
65,NIT2MO2_RGW,15,0.98663211
65,NIT2MO2_RGW,16,0.87401809
65,NIT2MO2_RGW,17,1.59742335
65,NIT2MO2_RGW,18,0.89343039
65,NIT2MO2_RGW,19,1.04522391
65,NIT2MO2_RGW,20,1.28706924
65,NIT2MO2_RGW,21,0.97200792
65,NIT2MO2_RGW,22,0.89825528
65,NIT2MO2_RGW,23,2.07429748
65,NIT2MO2_RGW,24,0.84556269
65,NIT2MO2_RGW,25,0.96758443
65,NIT2MO2_RGW,26,1.03483093
66,NIT2MO1_RGW,2,1.454737532
66,NIT2MO1_RGW,3,1.30568318
66,NIT2MO1_RGW,4,1.23818664
66,NIT2MO1_RGW,5,0.942650071
66,NIT2MO1_RGW,6,0.975251456
66,NIT2MO1_RGW,7,1.068384171
66,NIT2MO1_RGW,8,1.215129874
66,NIT2MO1_RGW,9,0.996943024
66,NIT2MO1_RGW,10,0.93148767
66,NIT2MO1_RGW,11,0.802570969
66,NIT2MO1_RGW,12,1.01630557
66,NIT2MO1_RGW,13,0.969566678
66,NIT2MO1_RGW,14,1.0192461
66,NIT2MO2_RGW,15,0.98035739
66,NIT2MO2_RGW,16,0.84391321
66,NIT2MO2_RGW,17,1.62761417
66,NIT2MO2_RGW,18,0.87701398
66,NIT2MO2_RGW,19,1.03367226
66,NIT2MO2_RGW,20,1.26656429
66,NIT2MO2_RGW,21,0.99761043
66,NIT2MO2_RGW,22,0.89559229
66,NIT2MO2_RGW,23,2.11103638
66,NIT2MO2_RGW,24,0.83181203
66,NIT2MO2_RGW,25,0.97630996
66,NIT2MO2_RGW,26,1.03072676
67,NIT2MO1_RGW,2,1.448435394
67,NIT2MO1_RGW,3,1.328405913
67,NIT2MO1_RGW,4,1.256269731
67,NIT2MO1_RGW,5,0.927157187
67,NIT2MO1_RGW,6,0.975472031
67,NIT2MO1_RGW,7,1.054946414
67,NIT2MO1_RGW,8,1.21765784
67,NIT2MO1_RGW,9,1.014178042
67,NIT2MO1_RGW,10,0.927513323
67,NIT2MO1_RGW,11,0.808462775
67,NIT2MO1_RGW,12,1.000937102
67,NIT2MO1_RGW,13,1.001881088
67,NIT2MO1_RGW,14,1.007174581
67,NIT2MO2_RGW,15,0.9980221
67,NIT2MO2_RGW,16,0.85788289
67,NIT2MO2_RGW,17,1.63045978
67,NIT2MO2_RGW,18,0.87652667
67,NIT2MO2_RGW,19,1.03569781
67,NIT2MO2_RGW,20,1.22939343
67,NIT2MO2_RGW,21,0.98702806
67,NIT2MO2_RGW,22,0.90913682
67,NIT2MO2_RGW,23,2.14216356
67,NIT2MO2_RGW,24,0.84830104
67,NIT2MO2_RGW,25,0.99624757
67,NIT2MO2_RGW,26,0.98870446
68,NIT2MO1_RGW,2,1.471531092
68,NIT2MO1_RGW,3,1.324260887
68,NIT2MO1_RGW,4,1.239297891
68,NIT2MO1_RGW,5,0.926842078
68,NIT2MO1_RGW,6,0.973310394
68,NIT2MO1_RGW,7,1.031038747
68,NIT2MO1_RGW,8,1.227327308
68,NIT2MO1_RGW,9,0.975807727
68,NIT2MO1_RGW,10,0.941107398
68,NIT2MO1_RGW,11,0.796946974
68,NIT2MO1_RGW,12,1.02920009
68,NIT2MO1_RGW,13,1.019012429
68,NIT2MO1_RGW,14,1.004213643
68,NIT2MO2_RGW,15,0.95102987
68,NIT2MO2_RGW,16,0.86947476
68,NIT2MO2_RGW,17,1.63874325
68,NIT2MO2_RGW,18,0.90186702
68,NIT2MO2_RGW,19,1.03619919
68,NIT2MO2_RGW,20,1.18034416
68,NIT2MO2_RGW,21,0.9718031
68,NIT2MO2_RGW,22,0.87842057
68,NIT2MO2_RGW,23,2.15336598
68,NIT2MO2_RGW,24,0.81626524
68,NIT2MO2_RGW,25,1.02398391
68,NIT2MO2_RGW,26,0.96752987
69,NIT2MO1_RGW,2,1.465884667
69,NIT2MO1_RGW,3,1.364562525
69,NIT2MO1_RGW,4,1.222376563
69,NIT2MO1_RGW,5,0.924111129
69,NIT2MO1_RGW,6,0.983765661
69,NIT2MO1_RGW,7,0.981574608
69,NIT2MO1_RGW,8,1.296530367
69,NIT2MO1_RGW,9,1.002424498
69,NIT2MO1_RGW,10,0.930087616
69,NIT2MO1_RGW,11,0.815586502
69,NIT2MO1_RGW,12,1.028975186
69,NIT2MO1_RGW,13,1.04823648
69,NIT2MO1_RGW,14,1.012128459
69,NIT2MO2_RGW,15,1.01132178
69,NIT2MO2_RGW,16,0.86259607
69,NIT2MO2_RGW,17,1.64815717
69,NIT2MO2_RGW,18,0.93850699
69,NIT2MO2_RGW,19,1.01668572
69,NIT2MO2_RGW,20,1.23801996
69,NIT2MO2_RGW,21,0.98989554
69,NIT2MO2_RGW,22,0.91620753
69,NIT2MO2_RGW,23,2.1649257
69,NIT2MO2_RGW,24,0.8408221
69,NIT2MO2_RGW,25,1.1166192
69,NIT2MO2_RGW,26,0.9728326
70,NIT2MO1_RGW,2,1.414848275
70,NIT2MO1_RGW,3,1.388034359
70,NIT2MO1_RGW,4,1.201818411
70,NIT2MO1_RGW,5,0.91387007
70,NIT2MO1_RGW,6,0.988971237
70,NIT2MO1_RGW,7,1.019291014
70,NIT2MO1_RGW,8,1.286418505
70,NIT2MO1_RGW,9,0.990143889
70,NIT2MO1_RGW,10,0.961972722
70,NIT2MO1_RGW,11,0.794590252
70,NIT2MO1_RGW,12,0.990366594
70,NIT2MO1_RGW,13,1.061336916
70,NIT2MO1_RGW,14,1.009167521
70,NIT2MO2_RGW,15,0.9922248
70,NIT2MO2_RGW,16,0.86985691
70,NIT2MO2_RGW,17,1.63174616
70,NIT2MO2_RGW,18,0.90722748
70,NIT2MO2_RGW,19,1.04654754
70,NIT2MO2_RGW,20,1.37563796
70,NIT2MO2_RGW,21,1.03782345
70,NIT2MO2_RGW,22,0.92658402
70,NIT2MO2_RGW,23,2.15834717
70,NIT2MO2_RGW,24,0.85722278
70,NIT2MO2_RGW,25,1.14397125
70,NIT2MO2_RGW,26,0.92768678
71,NIT2MO1_RGW,2,1.407161852
71,NIT2MO1_RGW,3,1.412055533
71,NIT2MO1_RGW,4,1.169491097
71,NIT2MO1_RGW,5,0.911821858
71,NIT2MO1_RGW,6,0.974722075
71,NIT2MO1_RGW,7,0.983058533
71,NIT2MO1_RGW,8,1.294444796
71,NIT2MO1_RGW,9,1.036103937
71,NIT2MO1_RGW,10,0.968927829
71,NIT2MO1_RGW,11,0.806266738
71,NIT2MO1_RGW,12,0.985231277
71,NIT2MO1_RGW,13,1.06966745
71,NIT2MO1_RGW,14,1.009167521
71,NIT2MO2_RGW,15,1.00136407
71,NIT2MO2_RGW,16,0.89486646
71,NIT2MO2_RGW,17,1.57684137
71,NIT2MO2_RGW,18,0.91892303
71,NIT2MO2_RGW,19,1.0139783
71,NIT2MO2_RGW,20,1.43710763
71,NIT2MO2_RGW,21,0.98450195
71,NIT2MO2_RGW,22,0.91707989
71,NIT2MO2_RGW,23,2.16231951
71,NIT2MO2_RGW,24,0.85168718
71,NIT2MO2_RGW,25,1.20337719
71,NIT2MO2_RGW,26,0.91457524
72,NIT2MO1_RGW,2,1.431459692
72,NIT2MO1_RGW,3,1.398921294
72,NIT2MO1_RGW,4,1.132011618
72,NIT2MO1_RGW,5,0.9087758
72,NIT2MO1_RGW,6,0.972648668
72,NIT2MO1_RGW,7,1.028359439
72,NIT2MO1_RGW,8,1.283132149
72,NIT2MO1_RGW,9,0.983450166
72,NIT2MO1_RGW,10,0.980173426
72,NIT2MO1_RGW,11,0.815640064
72,NIT2MO1_RGW,12,0.963115676
72,NIT2MO1_RGW,13,1.052065838
72,NIT2MO1_RGW,14,1.009395285
72,NIT2MO2_RGW,15,0.98574546
72,NIT2MO2_RGW,16,0.81440279
72,NIT2MO2_RGW,17,1.56099558
72,NIT2MO2_RGW,18,0.92239515
72,NIT2MO2_RGW,19,0.99169725
72,NIT2MO2_RGW,20,1.43936588
72,NIT2MO2_RGW,21,0.99051
72,NIT2MO2_RGW,22,0.92594123
72,NIT2MO2_RGW,23,2.20742344
72,NIT2MO2_RGW,24,0.85910724
72,NIT2MO2_RGW,25,1.29264433
72,NIT2MO2_RGW,26,0.85522827
73,NIT2MO1_RGW,2,1.405923281
73,NIT2MO1_RGW,3,1.38229125
73,NIT2MO1_RGW,4,1.127389822
73,NIT2MO1_RGW,5,0.911191639
73,NIT2MO1_RGW,6,0.968413623
73,NIT2MO1_RGW,7,0.999546579
73,NIT2MO1_RGW,8,1.238071162
73,NIT2MO1_RGW,9,1.000263532
73,NIT2MO1_RGW,10,0.995257881
73,NIT2MO1_RGW,11,0.799035886
73,NIT2MO1_RGW,12,0.969375515
73,NIT2MO1_RGW,13,1.049378569
73,NIT2MO1_RGW,14,0.996868238
73,NIT2MO2_RGW,15,0.97251398
73,NIT2MO2_RGW,16,0.89524861
73,NIT2MO2_RGW,17,1.56647241
73,NIT2MO2_RGW,18,0.88925776
73,NIT2MO2_RGW,19,1.00964643
73,NIT2MO2_RGW,20,1.42242898
73,NIT2MO2_RGW,21,1.02587561
73,NIT2MO2_RGW,22,0.8922865
73,NIT2MO2_RGW,23,2.1995208
73,NIT2MO2_RGW,24,0.86867676
73,NIT2MO2_RGW,25,1.37635065
73,NIT2MO2_RGW,26,0.88871536
74,NIT2MO1_RGW,2,1.421587556
74,NIT2MO1_RGW,3,1.378395925
74,NIT2MO1_RGW,4,1.114989266
74,NIT2MO1_RGW,5,0.914867917
74,NIT2MO1_RGW,6,0.984427387
74,NIT2MO1_RGW,7,1.013932399
74,NIT2MO1_RGW,8,1.247740631
74,NIT2MO1_RGW,9,0.99446582
74,NIT2MO1_RGW,10,0.992683588
74,NIT2MO1_RGW,11,0.813604713
74,NIT2MO1_RGW,12,0.980245895
74,NIT2MO1_RGW,13,1.07235472
74,NIT2MO1_RGW,14,1.019359982
74,NIT2MO2_RGW,15,0.98308553
74,NIT2MO2_RGW,16,0.84607872
74,NIT2MO2_RGW,17,1.58263005
74,NIT2MO2_RGW,18,0.88109524
74,NIT2MO2_RGW,19,1.02597116
74,NIT2MO2_RGW,20,1.37789621
74,NIT2MO2_RGW,21,0.99467468
74,NIT2MO2_RGW,22,0.92571166
74,NIT2MO2_RGW,23,2.20771769
74,NIT2MO2_RGW,24,0.84479713
74,NIT2MO2_RGW,25,1.54722185
74,NIT2MO2_RGW,26,0.92009588
75,NIT2MO1_RGW,2,1.444209683
75,NIT2MO1_RGW,3,1.441969636
75,NIT2MO1_RGW,4,1.199368607
75,NIT2MO1_RGW,5,0.931936348
75,NIT2MO1_RGW,6,1.02576319
75,NIT2MO1_RGW,7,0.982976092
75,NIT2MO1_RGW,8,1.247867029
75,NIT2MO1_RGW,9,0.976176672
75,NIT2MO1_RGW,10,0.991238371
75,NIT2MO1_RGW,11,0.824263524
75,NIT2MO1_RGW,12,0.98710548
75,NIT2MO1_RGW,13,1.093920054
75,NIT2MO1_RGW,14,1.041282314
75,NIT2MO2_RGW,15,0.99945437
75,NIT2MO2_RGW,16,0.87686298
75,NIT2MO2_RGW,17,1.58613834
75,NIT2MO2_RGW,18,0.86836415
75,NIT2MO2_RGW,19,1.024086
75,NIT2MO2_RGW,20,1.34993903
75,NIT2MO2_RGW,21,1.03570697
75,NIT2MO2_RGW,22,0.934573
75,NIT2MO2_RGW,23,2.18022657
75,NIT2MO2_RGW,24,0.86614451
75,NIT2MO2_RGW,25,1.64252453
75,NIT2MO2_RGW,26,0.93930919
76,NIT2MO1_RGW,2,1.420640414
76,NIT2MO1_RGW,3,1.512784658
76,NIT2MO1_RGW,4,1.177977017
76,NIT2MO1_RGW,5,0.925949267
76,NIT2MO1_RGW,6,1.032556908
76,NIT2MO1_RGW,7,0.992374279
76,NIT2MO1_RGW,8,1.241673513
76,NIT2MO1_RGW,9,0.979708006
76,NIT2MO1_RGW,10,0.981934785
76,NIT2MO1_RGW,11,0.811033744
76,NIT2MO1_RGW,12,0.992090861
76,NIT2MO1_RGW,13,1.084111522
76,NIT2MO1_RGW,14,1.049994306
76,NIT2MO2_RGW,15,0.97994817
76,NIT2MO2_RGW,16,0.86675725
76,NIT2MO2_RGW,17,1.5523223
76,NIT2MO2_RGW,18,0.90080102
76,NIT2MO2_RGW,19,1.05071897
76,NIT2MO2_RGW,20,1.35170047
76,NIT2MO2_RGW,21,0.97972281
76,NIT2MO2_RGW,22,0.95082645
76,NIT2MO2_RGW,23,2.17814582
76,NIT2MO2_RGW,24,0.85896001
76,NIT2MO2_RGW,25,1.77315882
76,NIT2MO2_RGW,26,0.91846148
77,NIT2MO1_RGW,2,1.431714692
77,NIT2MO1_RGW,3,1.561026768
77,NIT2MO1_RGW,4,1.161485036
77,NIT2MO1_RGW,5,0.921695289
77,NIT2MO1_RGW,6,1.09308276
77,NIT2MO1_RGW,7,1.016405606
77,NIT2MO1_RGW,8,1.21986981
77,NIT2MO1_RGW,9,0.985769251
77,NIT2MO1_RGW,10,0.971366634
