frame,genotype,sample,intensity
46,NOS11_cPRC,80,1.018308451
46,NOS11_cPRC,81,1.001938848
46,NOS11_cPRC,82,1.008977447
47,WT_cPRC,2,0.98075163
47,WT_cPRC,3,0.986744468
47,WT_cPRC,4,0.98906763
47,WT_cPRC,5,0.976919966
47,WT_cPRC,6,0.992690024
47,WT_cPRC,7,1.010972756
47,WT_cPRC,8,0.9988085
47,WT_cPRC,9,1.000337627
47,WT_cPRC,10,1.003791967
47,WT_cPRC,11,1.003951218
47,WT_cPRC,12,1.00767761
47,WT_cPRC,13,1.002671919
47,WT_cPRC,14,1.008501413
47,WT_cPRC,15,0.996547032
47,WT_cPRC,16,0.98676389
47,WT_cPRC,17,0.992475136
47,WT_cPRC,18,1.002387754
47,WT_cPRC,19,1.014403197
47,WT_cPRC,20,0.984670997
47,WT_cPRC,21,0.998739061
47,WT_cPRC,22,0.985672403
47,WT_cPRC,23,1.018346638
47,WT_cPRC,24,1.020279559
47,WT_cPRC,25,1.029041751
47,WT_cPRC,26,1.003454904
47,WT_cPRC,27,1.007068174
47,WT_cPRC,28,0.981395796
47,WT_cPRC,29,0.995010696
47,WT_cPRC,30,0.977831949
47,WT_cPRC,31,0.97757652
47,WT_cPRC,32,1.023258328
47,WT_cPRC,33,1.014528277
47,WT_cPRC,34,1.009796243
47,WT_cPRC,35,0.997120765
47,WT_cPRC,36,1.019017851
47,WT_cPRC,37,1.018741364
47,NOS11_cPRC,65,0.985163629
47,NOS11_cPRC,66,1.002454443
47,NOS11_cPRC,67,0.966115995
47,NOS11_cPRC,68,1.000611601
47,NOS11_cPRC,69,1.014199393
47,NOS11_cPRC,70,0.977166552
47,NOS11_cPRC,71,1.006069299
47,NOS11_cPRC,72,1.002718531
47,NOS11_cPRC,73,0.989960881
47,NOS11_cPRC,74,1.002983634
47,NOS11_cPRC,75,1.000172825
47,NOS11_cPRC,76,1.013309728
47,NOS11_cPRC,77,0.995478021
47,NOS11_cPRC,78,1.028186202
47,NOS11_cPRC,79,1.011639999
47,NOS11_cPRC,80,1.011688446
47,NOS11_cPRC,81,1.006130951
47,NOS11_cPRC,82,1.014013576
48,WT_cPRC,2,0.985616525
48,WT_cPRC,3,0.985375003
48,WT_cPRC,4,1.004769155
48,WT_cPRC,5,0.984813198
48,WT_cPRC,6,0.994331277
48,WT_cPRC,7,1.022308582
48,WT_cPRC,8,0.998883912
48,WT_cPRC,9,0.998089177
48,WT_cPRC,10,0.99698915
48,WT_cPRC,11,1.000382817
48,WT_cPRC,12,1.014403393
48,WT_cPRC,13,1.007641556
48,WT_cPRC,14,1.004622644
48,WT_cPRC,15,1.003090134
48,WT_cPRC,16,0.984156297
48,WT_cPRC,17,0.996109639
48,WT_cPRC,18,1.001123007
48,WT_cPRC,19,1.004262882
48,WT_cPRC,20,0.987059933
48,WT_cPRC,21,0.998401309
48,WT_cPRC,22,1.006847527
48,WT_cPRC,23,0.99911032
48,WT_cPRC,24,1.011641675
48,WT_cPRC,25,1.015330709
48,WT_cPRC,26,1.006124883
48,WT_cPRC,27,1.014567929
48,WT_cPRC,28,0.995949155
48,WT_cPRC,29,1.007745061
48,WT_cPRC,30,0.995513911
48,WT_cPRC,31,1.001525946
48,WT_cPRC,32,1.008676262
48,WT_cPRC,33,1.003930656
48,WT_cPRC,34,1.009667653
48,WT_cPRC,35,0.996541949
48,WT_cPRC,36,1.006809487
48,WT_cPRC,37,1.010889757
48,NOS11_cPRC,65,0.992814191
48,NOS11_cPRC,66,1.004120929
48,NOS11_cPRC,67,0.975051045
48,NOS11_cPRC,68,1.009190538
48,NOS11_cPRC,69,1.012500774
48,NOS11_cPRC,70,0.980179589
48,NOS11_cPRC,71,1.01259153
48,NOS11_cPRC,72,1.005576872
48,NOS11_cPRC,73,1.007544308
48,NOS11_cPRC,74,1.011035058
48,NOS11_cPRC,75,0.997044693
48,NOS11_cPRC,76,0.983111292
48,NOS11_cPRC,77,0.994950075
48,NOS11_cPRC,78,1.01871863
48,NOS11_cPRC,79,1.012545705
48,NOS11_cPRC,80,1.005309796
48,NOS11_cPRC,81,1.001965048
48,NOS11_cPRC,82,0.999479965
49,WT_cPRC,2,0.977541221
49,WT_cPRC,3,0.984548858
49,WT_cPRC,4,0.990956949
49,WT_cPRC,5,0.98958958
49,WT_cPRC,6,0.995774648
49,WT_cPRC,7,1.015558185
49,WT_cPRC,8,1.001907908
49,WT_cPRC,9,1.005524147
49,WT_cPRC,10,0.995796171
49,WT_cPRC,11,0.997060512
49,WT_cPRC,12,1.006004913
49,WT_cPRC,13,1.001312982
49,WT_cPRC,14,1.003570594
49,WT_cPRC,15,0.997822998
49,WT_cPRC,16,0.98087501
49,WT_cPRC,17,1.002145275
49,WT_cPRC,18,0.998691642
49,WT_cPRC,19,0.991660085
49,WT_cPRC,20,0.998973177
49,WT_cPRC,21,1.001028266
49,WT_cPRC,22,1.004267154
49,WT_cPRC,23,0.998148504
49,WT_cPRC,24,1.008320023
49,WT_cPRC,25,1.006286232
49,WT_cPRC,26,1.004758991
49,WT_cPRC,27,1.015308948
49,WT_cPRC,28,1.001274619
49,WT_cPRC,29,1.002428589
49,WT_cPRC,30,0.991569539
49,WT_cPRC,31,0.995848238
49,WT_cPRC,32,1.002756943
49,WT_cPRC,33,1.008306966
49,WT_cPRC,34,1.00446559
49,WT_cPRC,35,1.004630523
49,WT_cPRC,36,1.00105542
49,WT_cPRC,37,1.011585238
49,NOS11_cPRC,65,0.988638557
49,NOS11_cPRC,66,1.004791146
49,NOS11_cPRC,67,0.986205093
49,NOS11_cPRC,68,1.002429873
49,NOS11_cPRC,69,1.00181363
49,NOS11_cPRC,70,0.989970466
49,NOS11_cPRC,71,1.004695403
49,NOS11_cPRC,72,1.008714834
49,NOS11_cPRC,73,0.9978844
49,NOS11_cPRC,74,1.002588741
49,NOS11_cPRC,75,0.996508935
49,NOS11_cPRC,76,0.979010113
49,NOS11_cPRC,77,1.006243544
49,NOS11_cPRC,78,1.01503789
49,NOS11_cPRC,79,1.017577404
49,NOS11_cPRC,80,1.006999276
49,NOS11_cPRC,81,1.00041921
49,NOS11_cPRC,82,0.996058682
50,WT_cPRC,2,1
50,WT_cPRC,3,1
50,WT_cPRC,4,1
50,WT_cPRC,5,1
50,WT_cPRC,6,1
50,WT_cPRC,7,1
50,WT_cPRC,8,1
50,WT_cPRC,9,1
50,WT_cPRC,10,1
50,WT_cPRC,11,1
50,WT_cPRC,12,1
50,WT_cPRC,13,1
50,WT_cPRC,14,1
50,WT_cPRC,15,1
50,WT_cPRC,16,1
50,WT_cPRC,17,1
50,WT_cPRC,18,1
50,WT_cPRC,19,1
50,WT_cPRC,20,1
50,WT_cPRC,21,1
50,WT_cPRC,22,1
50,WT_cPRC,23,1
50,WT_cPRC,24,1
50,WT_cPRC,25,1
50,WT_cPRC,26,1
50,WT_cPRC,27,1
50,WT_cPRC,28,1
50,WT_cPRC,29,1
50,WT_cPRC,30,1
50,WT_cPRC,31,1
50,WT_cPRC,32,1
50,WT_cPRC,33,1
50,WT_cPRC,34,1
50,WT_cPRC,35,1
50,WT_cPRC,36,1
50,WT_cPRC,37,1
50,NOS11_cPRC,65,1
50,NOS11_cPRC,66,1
50,NOS11_cPRC,67,1
50,NOS11_cPRC,68,1
50,NOS11_cPRC,69,1
50,NOS11_cPRC,70,1
50,NOS11_cPRC,71,1
50,NOS11_cPRC,72,1
50,NOS11_cPRC,73,1
50,NOS11_cPRC,74,1
50,NOS11_cPRC,75,1
50,NOS11_cPRC,76,1
50,NOS11_cPRC,77,1
50,NOS11_cPRC,78,1
50,NOS11_cPRC,79,1
50,NOS11_cPRC,80,1
50,NOS11_cPRC,81,1
50,NOS11_cPRC,82,1
51,WT_cPRC,2,1.004076374
51,WT_cPRC,3,1.018324042
51,WT_cPRC,4,1.006851074
51,WT_cPRC,5,1.016560447
51,WT_cPRC,6,0.990909091
51,WT_cPRC,7,1.000591668
51,WT_cPRC,8,1.001002971
51,WT_cPRC,9,1.00425266
51,WT_cPRC,10,1.006376754
51,WT_cPRC,11,0.991263569
51,WT_cPRC,12,0.99696255
51,WT_cPRC,13,1.001260463
51,WT_cPRC,14,0.99041997
51,WT_cPRC,15,0.996752638
51,WT_cPRC,16,1.010089562
51,WT_cPRC,17,1.005038444
51,WT_cPRC,18,0.99382891
51,WT_cPRC,19,0.993611485
51,WT_cPRC,20,0.996207041
51,WT_cPRC,21,0.994731075
51,WT_cPRC,22,0.990391373
51,WT_cPRC,23,0.993820333
51,WT_cPRC,24,0.987214024
51,WT_cPRC,25,0.991669139
51,WT_cPRC,26,1.005630443
51,WT_cPRC,27,1.00197062
51,WT_cPRC,28,0.9922126
51,WT_cPRC,29,0.995539197
51,WT_cPRC,30,0.990824679
51,WT_cPRC,31,0.998137157
51,WT_cPRC,32,0.98949929
51,WT_cPRC,33,1.00116761
51,WT_cPRC,34,0.996808623
51,WT_cPRC,35,0.984060316
51,WT_cPRC,36,0.997584713
51,WT_cPRC,37,0.998764607
51,NOS11_cPRC,65,0.99016152
51,NOS11_cPRC,66,1.006258378
51,NOS11_cPRC,67,1.015406422
51,NOS11_cPRC,68,0.998611501
51,NOS11_cPRC,69,0.999504569
51,NOS11_cPRC,70,1.009922138
51,NOS11_cPRC,71,0.997055937
51,NOS11_cPRC,72,1.001025275
51,NOS11_cPRC,73,1.010218745
51,NOS11_cPRC,74,0.990917467
51,NOS11_cPRC,75,0.997632298
51,NOS11_cPRC,76,1.003387931
51,NOS11_cPRC,77,0.978101687
51,NOS11_cPRC,78,1.003483909
51,NOS11_cPRC,79,1.018852102
51,NOS11_cPRC,80,0.99831052
51,NOS11_cPRC,81,1.000445411
51,NOS11_cPRC,82,0.988778191
52,WT_cPRC,2,1.015122714
52,WT_cPRC,3,1.038985107
52,WT_cPRC,4,1.007603133
52,WT_cPRC,5,1.037367342
52,WT_cPRC,6,0.992317542
52,WT_cPRC,7,1.011053438
52,WT_cPRC,8,0.898277604
52,WT_cPRC,9,0.925872981
52,WT_cPRC,10,1.090055672
52,WT_cPRC,11,1.02257253
52,WT_cPRC,12,1.084138771
52,WT_cPRC,13,1.100758247
52,WT_cPRC,14,1.025525494
52,WT_cPRC,15,1.014223082
52,WT_cPRC,16,0.99888246
52,WT_cPRC,17,0.996844412
52,WT_cPRC,18,0.999105955
52,WT_cPRC,19,0.998536449
52,WT_cPRC,20,1.029484493
52,WT_cPRC,21,1.044275485
52,WT_cPRC,22,1.193297054
52,WT_cPRC,23,1.112736847
52,WT_cPRC,24,1.225125357
52,WT_cPRC,25,1.160683788
52,WT_cPRC,26,1.106632303
52,WT_cPRC,27,1.058027426
52,WT_cPRC,28,1.003954812
52,WT_cPRC,29,1.009418649
52,WT_cPRC,30,0.98596616
52,WT_cPRC,31,0.975931669
52,WT_cPRC,32,0.985782823
52,WT_cPRC,33,1.002370872
52,WT_cPRC,34,1.368376138
52,WT_cPRC,35,1.247643925
52,WT_cPRC,36,1.221546799
52,WT_cPRC,37,1.163209092
52,NOS11_cPRC,65,1.211992078
52,NOS11_cPRC,66,1.237120965
52,NOS11_cPRC,67,1.28629284
52,NOS11_cPRC,68,1.127526985
52,NOS11_cPRC,69,0.828519105
52,NOS11_cPRC,70,1.00446884
52,NOS11_cPRC,71,1.167630407
52,NOS11_cPRC,72,1.15916611
52,NOS11_cPRC,73,1.207787801
52,NOS11_cPRC,74,1.223158264
52,NOS11_cPRC,75,1.043811137
52,NOS11_cPRC,76,1.027319968
52,NOS11_cPRC,77,1.078985424
52,NOS11_cPRC,78,1.147249286
52,NOS11_cPRC,79,1.157592835
52,NOS11_cPRC,80,0.991242285
52,NOS11_cPRC,81,0.999056777
52,NOS11_cPRC,82,0.994498577
53,WT_cPRC,2,1.177544038
53,WT_cPRC,3,1.17401886
53,WT_cPRC,4,1.025459948
53,WT_cPRC,5,1.095102291
53,WT_cPRC,6,1.050785706
53,WT_cPRC,7,1.032837587
53,WT_cPRC,8,0.894318507
53,WT_cPRC,9,0.933113996
53,WT_cPRC,10,1.18255411
53,WT_cPRC,11,1.058570999
53,WT_cPRC,12,1.114436287
53,WT_cPRC,13,1.15892992
53,WT_cPRC,14,1.165974156
53,WT_cPRC,15,1.157893145
53,WT_cPRC,16,1.189173338
53,WT_cPRC,17,1.146915265
53,WT_cPRC,18,1.141073726
53,WT_cPRC,19,1.121346931
53,WT_cPRC,20,1.057617351
53,WT_cPRC,21,1.06723509
53,WT_cPRC,22,1.38220647
53,WT_cPRC,23,1.30715591
53,WT_cPRC,24,1.281005396
53,WT_cPRC,25,1.214445505
53,WT_cPRC,26,1.245217832
53,WT_cPRC,27,1.201662812
53,WT_cPRC,28,1.201695418
53,WT_cPRC,29,1.15351705
53,WT_cPRC,30,1.228578926
53,WT_cPRC,31,1.220776647
53,WT_cPRC,32,1.020379755
53,WT_cPRC,33,1.049565489
53,WT_cPRC,34,1.46761278
53,WT_cPRC,35,1.347393105
53,WT_cPRC,36,1.294279422
53,WT_cPRC,37,1.241688553
53,NOS11_cPRC,65,1.299944945
53,NOS11_cPRC,66,1.338912437
53,NOS11_cPRC,67,1.376714872
53,NOS11_cPRC,68,1.159991405
53,NOS11_cPRC,69,0.799616041
53,NOS11_cPRC,70,1.046048746
53,NOS11_cPRC,71,1.246304824
53,NOS11_cPRC,72,1.262252808
53,NOS11_cPRC,73,1.270118154
53,NOS11_cPRC,74,1.309464262
53,NOS11_cPRC,75,1.029604922
53,NOS11_cPRC,76,1.050755279
53,NOS11_cPRC,77,1.135360955
53,NOS11_cPRC,78,1.241413247
53,NOS11_cPRC,79,1.195162859
53,NOS11_cPRC,80,1.169292832
53,NOS11_cPRC,81,0.986663872
53,NOS11_cPRC,82,1.089117583
54,WT_cPRC,2,1.228917614
54,WT_cPRC,3,1.233635261
54,WT_cPRC,4,1.041583359
54,WT_cPRC,5,1.110079909
54,WT_cPRC,6,1.068106158
54,WT_cPRC,7,1.026073743
54,WT_cPRC,8,0.879688702
54,WT_cPRC,9,0.932208869
54,WT_cPRC,10,1.222973357
54,WT_cPRC,11,1.089442454
54,WT_cPRC,12,1.10917324
54,WT_cPRC,13,1.171193172
54,WT_cPRC,14,1.20576077
54,WT_cPRC,15,1.207692075
54,WT_cPRC,16,1.228540858
54,WT_cPRC,17,1.184651114
54,WT_cPRC,18,1.191979764
54,WT_cPRC,19,1.161048646
54,WT_cPRC,20,1.062824811
54,WT_cPRC,21,1.067873065
54,WT_cPRC,22,1.433914336
54,WT_cPRC,23,1.342550736
54,WT_cPRC,24,1.289984981
54,WT_cPRC,25,1.222632039
54,WT_cPRC,26,1.290638385
54,WT_cPRC,27,1.274763037
54,WT_cPRC,28,1.264396215
54,WT_cPRC,29,1.209003398
54,WT_cPRC,30,1.300440991
54,WT_cPRC,31,1.301453612
54,WT_cPRC,32,1.047868099
54,WT_cPRC,33,1.077873346
54,WT_cPRC,34,1.495949406
54,WT_cPRC,35,1.358019561
54,WT_cPRC,36,1.303798496
54,WT_cPRC,37,1.262250977
54,NOS11_cPRC,65,1.300052195
54,NOS11_cPRC,66,1.353593812
54,NOS11_cPRC,67,1.37702705
54,NOS11_cPRC,68,1.151908359
54,NOS11_cPRC,69,0.766492971
54,NOS11_cPRC,70,1.049521196
54,NOS11_cPRC,71,1.243330565
54,NOS11_cPRC,72,1.273313346
54,NOS11_cPRC,73,1.248004151
54,NOS11_cPRC,74,1.298078189
54,NOS11_cPRC,75,1.01375687
54,NOS11_cPRC,76,1.038489951
54,NOS11_cPRC,77,1.154757259
54,NOS11_cPRC,78,1.273103041
54,NOS11_cPRC,79,1.193686894
54,NOS11_cPRC,80,1.217012033
54,NOS11_cPRC,81,0.980428119
54,NOS11_cPRC,82,1.022033063
55,WT_cPRC,2,1.252150833
55,WT_cPRC,3,1.254839646
55,WT_cPRC,4,1.033521654
55,WT_cPRC,5,1.096148214
55,WT_cPRC,6,1.078395996
55,WT_cPRC,7,1.021999301
55,WT_cPRC,8,0.846831968
55,WT_cPRC,9,0.923732284
55,WT_cPRC,10,1.225771175
55,WT_cPRC,11,1.08921003
55,WT_cPRC,12,1.093964992
55,WT_cPRC,13,1.170727064
55,WT_cPRC,14,1.214676627
55,WT_cPRC,15,1.218843165
55,WT_cPRC,16,1.255314259
55,WT_cPRC,17,1.192851707
55,WT_cPRC,18,1.194803637
55,WT_cPRC,19,1.168447707
55,WT_cPRC,20,1.060069153
55,WT_cPRC,21,1.062649174
55,WT_cPRC,22,1.453804293
55,WT_cPRC,23,1.351651919
55,WT_cPRC,24,1.27688909
55,WT_cPRC,25,1.223690435
55,WT_cPRC,26,1.307912904
55,WT_cPRC,27,1.292596332
55,WT_cPRC,28,1.269922475
55,WT_cPRC,29,1.22015855
55,WT_cPRC,30,1.329676748
55,WT_cPRC,31,1.323084393
55,WT_cPRC,32,1.056274073
55,WT_cPRC,33,1.08302509
55,WT_cPRC,34,1.47650889
55,WT_cPRC,35,1.368037519
55,WT_cPRC,36,1.306183339
55,WT_cPRC,37,1.265115258
55,NOS11_cPRC,65,1.274176135
55,NOS11_cPRC,66,1.351374851
55,NOS11_cPRC,67,1.34552235
55,NOS11_cPRC,68,1.121080384
55,NOS11_cPRC,69,0.732449816
55,NOS11_cPRC,70,1.035947615
55,NOS11_cPRC,71,1.256948743
55,NOS11_cPRC,72,1.281841766
55,NOS11_cPRC,73,1.219683059
55,NOS11_cPRC,74,1.263371506
55,NOS11_cPRC,75,0.9917044
55,NOS11_cPRC,76,1.036375678
55,NOS11_cPRC,77,1.14330311
55,NOS11_cPRC,78,1.276705049
55,NOS11_cPRC,79,1.171413237
55,NOS11_cPRC,80,1.209530049
55,NOS11_cPRC,81,0.970393272
55,NOS11_cPRC,82,0.970440114
56,WT_cPRC,2,1.263112688
56,WT_cPRC,3,1.254192127
56,WT_cPRC,4,1.01213383
56,WT_cPRC,5,1.078353578
56,WT_cPRC,6,1.072634152
56,WT_cPRC,7,1.032393836
56,WT_cPRC,8,0.836417658
56,WT_cPRC,9,0.913129368
56,WT_cPRC,10,1.216127933
56,WT_cPRC,11,1.065571081
56,WT_cPRC,12,1.086945263
56,WT_cPRC,13,1.163604136
56,WT_cPRC,14,1.215516142
56,WT_cPRC,15,1.223517673
56,WT_cPRC,16,1.245779504
56,WT_cPRC,17,1.191145984
56,WT_cPRC,18,1.214156436
56,WT_cPRC,19,1.171862659
56,WT_cPRC,20,1.04488684
56,WT_cPRC,21,1.054723269
56,WT_cPRC,22,1.434486636
56,WT_cPRC,23,1.334784072
56,WT_cPRC,24,1.263117744
56,WT_cPRC,25,1.20782251
56,WT_cPRC,26,1.32063857
56,WT_cPRC,27,1.292523045
56,WT_cPRC,28,1.286702053
56,WT_cPRC,29,1.212941991
56,WT_cPRC,30,1.333891978
56,WT_cPRC,31,1.318377741
56,WT_cPRC,32,1.053963106
56,WT_cPRC,33,1.07911226
56,WT_cPRC,34,1.468325871
56,WT_cPRC,35,1.359874738
56,WT_cPRC,36,1.291813394
56,WT_cPRC,37,1.251992643
56,NOS11_cPRC,65,1.247699469
56,NOS11_cPRC,66,1.332119697
56,NOS11_cPRC,67,1.296046304
56,NOS11_cPRC,68,1.084053755
56,NOS11_cPRC,69,0.710447391
56,NOS11_cPRC,70,0.966623907
56,NOS11_cPRC,71,1.232128029
56,NOS11_cPRC,72,1.272117192
56,NOS11_cPRC,73,1.17180265
56,NOS11_cPRC,74,1.225461805
56,NOS11_cPRC,75,0.969945733
56,NOS11_cPRC,76,1.020900731
56,NOS11_cPRC,77,1.150143464
56,NOS11_cPRC,78,1.273260506
56,NOS11_cPRC,79,1.13102546
56,NOS11_cPRC,80,1.192980037
56,NOS11_cPRC,81,0.95365106
56,NOS11_cPRC,82,0.915234289
57,WT_cPRC,2,1.256896042
57,WT_cPRC,3,1.25774976
57,WT_cPRC,4,0.996056276
57,WT_cPRC,5,1.067329549
57,WT_cPRC,6,1.073774881
57,WT_cPRC,7,1.033415808
57,WT_cPRC,8,0.818778939
57,WT_cPRC,9,0.910061994
57,WT_cPRC,10,1.194199852
57,WT_cPRC,11,1.049615816
57,WT_cPRC,12,1.072457885
57,WT_cPRC,13,1.156047924
57,WT_cPRC,14,1.212790376
57,WT_cPRC,15,1.218274726
57,WT_cPRC,16,1.256304985
57,WT_cPRC,17,1.180826357
57,WT_cPRC,18,1.214439914
57,WT_cPRC,19,1.168366399
57,WT_cPRC,20,1.032156329
57,WT_cPRC,21,1.042729333
57,WT_cPRC,22,1.402488002
57,WT_cPRC,23,1.298247091
57,WT_cPRC,24,1.253589848
57,WT_cPRC,25,1.189645357
57,WT_cPRC,26,1.311324545
57,WT_cPRC,27,1.297001726
57,WT_cPRC,28,1.260616008
57,WT_cPRC,29,1.201679879
57,WT_cPRC,30,1.330912538
57,WT_cPRC,31,1.318585825
57,WT_cPRC,32,1.039394554
57,WT_cPRC,33,1.076277909
57,WT_cPRC,34,1.448721696
57,WT_cPRC,35,1.325130976
57,WT_cPRC,36,1.271821309
57,WT_cPRC,37,1.23256495
57,NOS11_cPRC,65,1.22210941
57,NOS11_cPRC,66,1.314567257
57,NOS11_cPRC,67,1.252476334
57,NOS11_cPRC,68,1.043390581
57,NOS11_cPRC,69,0.685967815
57,NOS11_cPRC,70,0.877157603
57,NOS11_cPRC,71,1.198867668
57,NOS11_cPRC,72,1.265126684
57,NOS11_cPRC,73,1.137553888
57,NOS11_cPRC,74,1.192203063
57,NOS11_cPRC,75,0.947288376
57,NOS11_cPRC,76,1.02101536
57,NOS11_cPRC,77,1.154642488
57,NOS11_cPRC,78,1.287570121
57,NOS11_cPRC,79,1.075408406
57,NOS11_cPRC,80,1.163776161
57,NOS11_cPRC,81,0.935232007
57,NOS11_cPRC,82,0.894569739
58,WT_cPRC,2,1.255452766
58,WT_cPRC,3,1.25390186
58,WT_cPRC,4,1.003842838
58,WT_cPRC,5,1.059882578
58,WT_cPRC,6,1.069852171
58,WT_cPRC,7,1.038485329
58,WT_cPRC,8,0.804827836
58,WT_cPRC,9,0.895034014
58,WT_cPRC,10,1.181077089
58,WT_cPRC,11,1.036326598
58,WT_cPRC,12,1.068328633
58,WT_cPRC,13,1.134810438
58,WT_cPRC,14,1.214533166
58,WT_cPRC,15,1.213031778
58,WT_cPRC,16,1.23167948
58,WT_cPRC,17,1.167928465
58,WT_cPRC,18,1.215748272
58,WT_cPRC,19,1.170271338
58,WT_cPRC,20,1.021584241
58,WT_cPRC,21,1.026337121
58,WT_cPRC,22,1.374806723
58,WT_cPRC,23,1.280910359
58,WT_cPRC,24,1.227421905
58,WT_cPRC,25,1.180087719
58,WT_cPRC,26,1.305731185
58,WT_cPRC,27,1.303825608
58,WT_cPRC,28,1.241645132
58,WT_cPRC,29,1.191462187
58,WT_cPRC,30,1.313933115
58,WT_cPRC,31,1.301939141
58,WT_cPRC,32,1.029299277
58,WT_cPRC,33,1.077338562
58,WT_cPRC,34,1.420046059
58,WT_cPRC,35,1.311358138
58,WT_cPRC,36,1.251890115
58,WT_cPRC,37,1.219378277
58,NOS11_cPRC,65,1.18771763
58,NOS11_cPRC,66,1.293165598
58,NOS11_cPRC,67,1.206771739
58,NOS11_cPRC,68,1.014364349
58,NOS11_cPRC,69,0.662930295
58,NOS11_cPRC,70,0.825142448
58,NOS11_cPRC,71,1.160640145
58,NOS11_cPRC,72,1.238469545
58,NOS11_cPRC,73,1.101089733
58,NOS11_cPRC,74,1.166995744
58,NOS11_cPRC,75,0.919411704
58,NOS11_cPRC,76,1.01758922
58,NOS11_cPRC,77,1.126615402
58,NOS11_cPRC,78,1.263025293
58,NOS11_cPRC,79,1.062258898
58,NOS11_cPRC,80,1.136399683
58,NOS11_cPRC,81,0.927948228
58,NOS11_cPRC,82,0.864024524
59,WT_cPRC,2,1.251643926
59,WT_cPRC,3,1.243615984
59,WT_cPRC,4,0.987288369
59,WT_cPRC,5,1.067538734
59,WT_cPRC,6,1.063869165
59,WT_cPRC,7,1.041914316
59,WT_cPRC,8,0.779836508
59,WT_cPRC,9,0.886930973
59,WT_cPRC,10,1.153979435
59,WT_cPRC,11,1.012988433
59,WT_cPRC,12,1.052007587
59,WT_cPRC,13,1.118536025
59,WT_cPRC,14,1.206100827
59,WT_cPRC,15,1.196153962
59,WT_cPRC,16,1.22374574
59,WT_cPRC,17,1.163250846
59,WT_cPRC,18,1.211866809
59,WT_cPRC,19,1.15669284
59,WT_cPRC,20,1.005815172
59,WT_cPRC,21,1.01103322
59,WT_cPRC,22,1.340328119
59,WT_cPRC,23,1.250420794
59,WT_cPRC,24,1.205775542
59,WT_cPRC,25,1.159641428
59,WT_cPRC,26,1.297455485
59,WT_cPRC,27,1.287547637
59,WT_cPRC,28,1.222316315
59,WT_cPRC,29,1.167962753
59,WT_cPRC,30,1.299670738
59,WT_cPRC,31,1.282953994
59,WT_cPRC,32,1.01932563
59,WT_cPRC,33,1.068746379
59,WT_cPRC,34,1.382415861
59,WT_cPRC,35,1.276881521
59,WT_cPRC,36,1.22908696
59,WT_cPRC,37,1.196756866
59,NOS11_cPRC,65,1.160854861
59,NOS11_cPRC,66,1.270966924
59,NOS11_cPRC,67,1.156696647
59,NOS11_cPRC,68,0.983007422
59,NOS11_cPRC,69,0.643458105
59,NOS11_cPRC,70,0.796557382
59,NOS11_cPRC,71,1.133917113
59,NOS11_cPRC,72,1.248862101
59,NOS11_cPRC,73,1.073746607
59,NOS11_cPRC,74,1.120135141
59,NOS11_cPRC,75,0.895942069
59,NOS11_cPRC,76,1.235270143
59,NOS11_cPRC,77,1.106782968
59,NOS11_cPRC,78,1.223718138
59,NOS11_cPRC,79,1.02754017
59,NOS11_cPRC,80,1.118539461
59,NOS11_cPRC,81,0.908271543
59,NOS11_cPRC,82,0.813526385
60,WT_cPRC,2,1.25058083
60,WT_cPRC,3,1.243571328
60,WT_cPRC,4,0.983271273
60,WT_cPRC,5,1.054234594
60,WT_cPRC,6,1.051553952
60,WT_cPRC,7,1.032030767
60,WT_cPRC,8,0.766631977
60,WT_cPRC,9,0.884237143
60,WT_cPRC,10,1.133244333
60,WT_cPRC,11,0.993027262
60,WT_cPRC,12,1.039983763
60,WT_cPRC,13,1.108156901
60,WT_cPRC,14,1.200213598
60,WT_cPRC,15,1.18193088
60,WT_cPRC,16,1.217127685
60,WT_cPRC,17,1.14961818
60,WT_cPRC,18,1.205564884
60,WT_cPRC,19,1.156146913
60,WT_cPRC,20,0.988202012
60,WT_cPRC,21,0.991811399
60,WT_cPRC,22,1.313279383
60,WT_cPRC,23,1.213234587
60,WT_cPRC,24,1.185416518
60,WT_cPRC,25,1.136372748
60,WT_cPRC,26,1.287875698
60,WT_cPRC,27,1.284290414
60,WT_cPRC,28,1.197181869
60,WT_cPRC,29,1.167981628
60,WT_cPRC,30,1.29001295
60,WT_cPRC,31,1.266723477
60,WT_cPRC,32,1.009270897
60,WT_cPRC,33,1.049538749
60,WT_cPRC,34,1.353880505
60,WT_cPRC,35,1.256919812
60,WT_cPRC,36,1.211154974
60,WT_cPRC,37,1.179031269
60,NOS11_cPRC,65,1.130545764
60,NOS11_cPRC,66,1.259210955
60,NOS11_cPRC,67,1.104275999
60,NOS11_cPRC,68,0.951171132
60,NOS11_cPRC,69,0.627206214
60,NOS11_cPRC,70,0.76441037
60,NOS11_cPRC,71,1.12215596
60,NOS11_cPRC,72,1.215416401
60,NOS11_cPRC,73,1.028800096
60,NOS11_cPRC,74,1.093282436
60,NOS11_cPRC,75,0.884760292
60,NOS11_cPRC,76,1.186845658
60,NOS11_cPRC,77,1.084356708
60,NOS11_cPRC,78,1.200669225
60,NOS11_cPRC,79,0.994498675
60,NOS11_cPRC,80,1.090576837
60,NOS11_cPRC,81,0.894332801
60,NOS11_cPRC,82,0.792943946
61,WT_cPRC,2,1.258332277
