frame,MO,sample,intensity
25,NIT2MO1_NOS,13,1.042381833
25,NIT2MO2_NOS,14,1.071663827
25,NIT2MO2_NOS,15,0.974738206
25,NIT2MO2_NOS,16,0.947193397
25,NIT2MO2_NOS,17,0.974318228
25,NIT2MO2_NOS,18,1.002740978
25,NIT2MO2_NOS,19,1.070213415
25,NIT2MO2_NOS,20,1.07080888
25,NIT2MO2_NOS,21,1.101207999
25,NIT2MO2_NOS,22,0.983318545
25,NIT2MO2_NOS,23,0.967778668
25,NIT2MO2_NOS,24,1.027260522
25,NIT2MO2_NOS,25,0.951340433
25,NIT2MO2_NOS,26,0.985879787
25,NIT2MO2_NOS,27,0.963911525
26,NIT2MO1_NOS,2,0.893785472
26,NIT2MO1_NOS,3,1.014376936
26,NIT2MO1_NOS,4,1.001961768
26,NIT2MO1_NOS,5,0.954214305
26,NIT2MO1_NOS,6,0.977973568
26,NIT2MO1_NOS,7,1.006758294
26,NIT2MO1_NOS,8,0.927275227
26,NIT2MO1_NOS,9,0.964010451
26,NIT2MO1_NOS,10,0.973848778
26,NIT2MO1_NOS,11,0.956977461
26,NIT2MO1_NOS,12,1.030701421
26,NIT2MO1_NOS,13,1.05228413
26,NIT2MO2_NOS,14,1.064622374
26,NIT2MO2_NOS,15,0.979758178
26,NIT2MO2_NOS,16,0.974077487
26,NIT2MO2_NOS,17,0.992669674
26,NIT2MO2_NOS,18,0.982183646
26,NIT2MO2_NOS,19,1.100851997
26,NIT2MO2_NOS,20,1.061750447
26,NIT2MO2_NOS,21,1.088620445
26,NIT2MO2_NOS,22,0.995622597
26,NIT2MO2_NOS,23,1.01007971
26,NIT2MO2_NOS,24,0.98032806
26,NIT2MO2_NOS,25,0.987376056
26,NIT2MO2_NOS,26,0.995253957
26,NIT2MO2_NOS,27,0.95873755
27,NIT2MO1_NOS,2,0.889826871
27,NIT2MO1_NOS,3,0.987343708
27,NIT2MO1_NOS,4,1.025685478
27,NIT2MO1_NOS,5,0.988885935
27,NIT2MO1_NOS,6,0.983470072
27,NIT2MO1_NOS,7,1.010787276
27,NIT2MO1_NOS,8,0.957726148
27,NIT2MO1_NOS,9,0.983082952
27,NIT2MO1_NOS,10,0.973199058
27,NIT2MO1_NOS,11,0.950880318
27,NIT2MO1_NOS,12,1.008359298
27,NIT2MO1_NOS,13,1.023897544
27,NIT2MO2_NOS,14,1.077910278
27,NIT2MO2_NOS,15,1.000107956
27,NIT2MO2_NOS,16,0.930606194
27,NIT2MO2_NOS,17,0.968474472
27,NIT2MO2_NOS,18,0.98688899
27,NIT2MO2_NOS,19,1.120805928
27,NIT2MO2_NOS,20,1.040954325
27,NIT2MO2_NOS,21,1.091564308
27,NIT2MO2_NOS,22,1.012599823
27,NIT2MO2_NOS,23,0.971743073
27,NIT2MO2_NOS,24,1.079271496
27,NIT2MO2_NOS,25,0.943031583
27,NIT2MO2_NOS,26,1.001562362
27,NIT2MO2_NOS,27,0.962424007
28,NIT2MO1_NOS,2,0.881480422
28,NIT2MO1_NOS,3,0.987993729
28,NIT2MO1_NOS,4,1.038140426
28,NIT2MO1_NOS,5,1.01122042
28,NIT2MO1_NOS,6,0.986177909
28,NIT2MO1_NOS,7,1.021542061
28,NIT2MO1_NOS,8,0.926862799
28,NIT2MO1_NOS,9,0.98922273
28,NIT2MO1_NOS,10,0.967432795
28,NIT2MO1_NOS,11,0.965164075
28,NIT2MO1_NOS,12,1.04392431
28,NIT2MO1_NOS,13,1.026604172
28,NIT2MO2_NOS,14,1.050653038
28,NIT2MO2_NOS,15,0.986775343
28,NIT2MO2_NOS,16,0.992667975
28,NIT2MO2_NOS,17,0.982622514
28,NIT2MO2_NOS,18,0.950890818
28,NIT2MO2_NOS,19,1.067327172
28,NIT2MO2_NOS,20,1.074253636
28,NIT2MO2_NOS,21,1.111968328
28,NIT2MO2_NOS,22,1.004436557
28,NIT2MO2_NOS,23,0.983762811
28,NIT2MO2_NOS,24,1.010565641
28,NIT2MO2_NOS,25,0.960246052
28,NIT2MO2_NOS,26,0.963269758
28,NIT2MO2_NOS,27,0.963394128
29,NIT2MO1_NOS,2,0.873038584
29,NIT2MO1_NOS,3,0.987343708
29,NIT2MO1_NOS,4,1.037684201
29,NIT2MO1_NOS,5,1.030842861
29,NIT2MO1_NOS,6,0.995392636
29,NIT2MO1_NOS,7,1.01085226
29,NIT2MO1_NOS,8,0.969480341
29,NIT2MO1_NOS,9,0.970803396
29,NIT2MO1_NOS,10,0.97413303
29,NIT2MO1_NOS,11,1.016887032
29,NIT2MO1_NOS,12,1.033057223
29,NIT2MO1_NOS,13,1.025613942
29,NIT2MO2_NOS,14,1.052129472
29,NIT2MO2_NOS,15,0.988178776
29,NIT2MO2_NOS,16,0.933050202
29,NIT2MO2_NOS,17,0.976573713
29,NIT2MO2_NOS,18,0.960255825
29,NIT2MO2_NOS,19,1.056781284
29,NIT2MO2_NOS,20,1.059964277
29,NIT2MO2_NOS,21,1.093290021
29,NIT2MO2_NOS,22,1.028867199
29,NIT2MO2_NOS,23,0.948926659
29,NIT2MO2_NOS,24,1.009981904
29,NIT2MO2_NOS,25,0.991002571
29,NIT2MO2_NOS,26,0.99360316
29,NIT2MO2_NOS,27,1.009119131
30,NIT2MO1_NOS,2,0.875423284
30,NIT2MO1_NOS,3,0.987190762
30,NIT2MO1_NOS,4,1.031662028
30,NIT2MO1_NOS,5,1.013772933
30,NIT2MO1_NOS,6,0.988926161
30,NIT2MO1_NOS,7,1.005556097
30,NIT2MO1_NOS,8,0.987352213
30,NIT2MO1_NOS,9,0.961854997
30,NIT2MO1_NOS,10,0.967879477
30,NIT2MO1_NOS,11,1.009077208
30,NIT2MO1_NOS,12,1.038604757
30,NIT2MO1_NOS,13,1.016569844
30,NIT2MO2_NOS,14,1.060533788
30,NIT2MO2_NOS,15,0.983698586
30,NIT2MO2_NOS,16,0.967907368
30,NIT2MO2_NOS,17,1.0009226980000001
30,NIT2MO2_NOS,18,0.965417999
30,NIT2MO2_NOS,19,1.08617101
30,NIT2MO2_NOS,20,1.050586884
30,NIT2MO2_NOS,21,1.079687341
30,NIT2MO2_NOS,22,0.983673469
30,NIT2MO2_NOS,23,0.966091687
30,NIT2MO2_NOS,24,1.060767031
30,NIT2MO2_NOS,25,0.972319133
30,NIT2MO2_NOS,26,1.010966011
30,NIT2MO2_NOS,27,0.973160005
31,NIT2MO1_NOS,2,0.878189536
31,NIT2MO1_NOS,3,0.968225443
31,NIT2MO1_NOS,4,1.016013504
31,NIT2MO1_NOS,5,0.995001329
31,NIT2MO1_NOS,6,0.978781878
31,NIT2MO1_NOS,7,0.989082757
31,NIT2MO1_NOS,8,0.986252406
31,NIT2MO1_NOS,9,0.96525147
31,NIT2MO1_NOS,10,0.971859011
31,NIT2MO1_NOS,11,1.005720353
31,NIT2MO1_NOS,12,1.031385364
31,NIT2MO1_NOS,13,1.039411143
31,NIT2MO2_NOS,14,1.039068711
31,NIT2MO2_NOS,15,0.96475224
31,NIT2MO2_NOS,16,0.983492928
31,NIT2MO2_NOS,17,1.009790855
31,NIT2MO2_NOS,18,0.965189584
31,NIT2MO2_NOS,19,1.059195737
31,NIT2MO2_NOS,20,1.025006379
31,NIT2MO2_NOS,21,1.084965993
31,NIT2MO2_NOS,22,1.001419698
31,NIT2MO2_NOS,23,1.002783518
31,NIT2MO2_NOS,24,1.020722667
31,NIT2MO2_NOS,25,0.941838046
31,NIT2MO2_NOS,26,0.993278896
31,NIT2MO2_NOS,27,0.974065451
32,NIT2MO1_NOS,2,0.879143416
32,NIT2MO1_NOS,3,0.961954651
32,NIT2MO1_NOS,4,1.01738218
32,NIT2MO1_NOS,5,0.996437118
32,NIT2MO1_NOS,6,0.98795619
32,NIT2MO1_NOS,7,0.987490659
32,NIT2MO1_NOS,8,0.986664834
32,NIT2MO1_NOS,9,0.988112345
32,NIT2MO1_NOS,10,0.957443353
32,NIT2MO1_NOS,11,0.99678016
32,NIT2MO1_NOS,12,1.0214302
32,NIT2MO1_NOS,13,1.013995247
32,NIT2MO2_NOS,14,1.03838728
32,NIT2MO2_NOS,15,0.977868941
32,NIT2MO2_NOS,16,0.991626267
32,NIT2MO2_NOS,17,1.017531269
32,NIT2MO2_NOS,18,0.948104157
32,NIT2MO2_NOS,19,1.079399439
32,NIT2MO2_NOS,20,1.052373054
32,NIT2MO2_NOS,21,1.082326667
32,NIT2MO2_NOS,22,0.993256433
32,NIT2MO2_NOS,23,1.066340517
32,NIT2MO2_NOS,24,1.017920729
32,NIT2MO2_NOS,25,0.976129269
32,NIT2MO2_NOS,26,1.012174631
32,NIT2MO2_NOS,27,0.950847238
33,NIT2MO1_NOS,2,0.881480422
33,NIT2MO1_NOS,3,0.967766604
33,NIT2MO1_NOS,4,1.004516629
33,NIT2MO1_NOS,5,0.986865195
33,NIT2MO1_NOS,6,0.961039486
33,NIT2MO1_NOS,7,0.965136303
33,NIT2MO1_NOS,8,1.000893594
33,NIT2MO1_NOS,9,0.975310255
33,NIT2MO1_NOS,10,0.949849752
33,NIT2MO1_NOS,11,1.007090498
33,NIT2MO1_NOS,12,1.002051828
33,NIT2MO1_NOS,13,1.007129654
33,NIT2MO2_NOS,14,1.030550823
33,NIT2MO2_NOS,15,0.9725251
33,NIT2MO2_NOS,16,0.937337233
33,NIT2MO2_NOS,17,1.038753332
33,NIT2MO2_NOS,18,0.98565555
33,NIT2MO2_NOS,19,1.052396414
33,NIT2MO2_NOS,20,1.032278643
33,NIT2MO2_NOS,21,1.071363313
33,NIT2MO2_NOS,22,0.992960663
33,NIT2MO2_NOS,23,0.981991481
33,NIT2MO2_NOS,24,0.994687993
33,NIT2MO2_NOS,25,0.94624495
33,NIT2MO2_NOS,26,1.031954721
33,NIT2MO2_NOS,27,0.953369551
34,NIT2MO1_NOS,2,0.905327419
34,NIT2MO1_NOS,3,0.980422896
34,NIT2MO1_NOS,4,1.008303299
34,NIT2MO1_NOS,5,0.972081893
34,NIT2MO1_NOS,6,0.960029099
34,NIT2MO1_NOS,7,0.966923352
34,NIT2MO1_NOS,8,1.000962332
34,NIT2MO1_NOS,9,0.980927498
34,NIT2MO1_NOS,10,0.974742142
34,NIT2MO1_NOS,11,1.025073645
34,NIT2MO1_NOS,12,1.018390455
34,NIT2MO1_NOS,13,1.031027198
34,NIT2MO2_NOS,14,1.039068711
34,NIT2MO2_NOS,15,0.952931016
34,NIT2MO2_NOS,16,0.920108979
34,NIT2MO2_NOS,17,0.979803158
34,NIT2MO2_NOS,18,0.955687529
34,NIT2MO2_NOS,19,1.079066411
34,NIT2MO2_NOS,20,1.041783618
34,NIT2MO2_NOS,21,1.062531723
34,NIT2MO2_NOS,22,0.985980479
34,NIT2MO2_NOS,23,0.964362532
34,NIT2MO2_NOS,24,0.980970171
34,NIT2MO2_NOS,25,0.990084466
34,NIT2MO2_NOS,26,1.008047637
34,NIT2MO2_NOS,27,0.972319234
35,NIT2MO1_NOS,2,0.892736205
35,NIT2MO1_NOS,3,0.986923106
35,NIT2MO1_NOS,4,1.021442584
35,NIT2MO1_NOS,5,0.995426748
35,NIT2MO1_NOS,6,0.990704442
35,NIT2MO1_NOS,7,0.957923124
35,NIT2MO1_NOS,8,1.001374759
35,NIT2MO1_NOS,9,0.965186153
35,NIT2MO1_NOS,10,0.961382279
35,NIT2MO1_NOS,11,1.01185175
35,NIT2MO1_NOS,12,1.017098564
35,NIT2MO1_NOS,13,1.021851069
35,NIT2MO2_NOS,14,1.008404316
35,NIT2MO2_NOS,15,0.974144446
35,NIT2MO2_NOS,16,0.906486638
35,NIT2MO2_NOS,17,1.000666393
35,NIT2MO2_NOS,18,0.985792599
35,NIT2MO2_NOS,19,1.0830905
35,NIT2MO2_NOS,20,1.055754019
35,NIT2MO2_NOS,21,1.069536088
35,NIT2MO2_NOS,22,0.979177758
35,NIT2MO2_NOS,23,1.035047025
35,NIT2MO2_NOS,24,0.997314809
35,NIT2MO2_NOS,25,0.978424532
35,NIT2MO2_NOS,26,0.987176842
35,NIT2MO2_NOS,27,0.97736386
36,NIT2MO1_NOS,2,0.902370392
36,NIT2MO1_NOS,3,0.974802126
36,NIT2MO1_NOS,4,1.023586842
36,NIT2MO1_NOS,5,1.000159532
36,NIT2MO1_NOS,6,0.976882351
36,NIT2MO1_NOS,7,0.98697079
36,NIT2MO1_NOS,8,1.018215562
36,NIT2MO1_NOS,9,0.983605487
36,NIT2MO1_NOS,10,0.965605458
36,NIT2MO1_NOS,11,1.011886004
36,NIT2MO1_NOS,12,1.023710008
36,NIT2MO1_NOS,13,1.001188276
36,NIT2MO2_NOS,14,1.012947189
36,NIT2MO2_NOS,15,0.961351614
36,NIT2MO2_NOS,16,0.948956288
36,NIT2MO2_NOS,17,0.993643633
36,NIT2MO2_NOS,18,1.031110096
36,NIT2MO2_NOS,19,1.065828546
36,NIT2MO2_NOS,20,1.070489921
36,NIT2MO2_NOS,21,1.090752208
36,NIT2MO2_NOS,22,0.959006211
36,NIT2MO2_NOS,23,1.01223061
36,NIT2MO2_NOS,24,0.975541416
36,NIT2MO2_NOS,25,0.972365039
36,NIT2MO2_NOS,26,0.989358253
36,NIT2MO2_NOS,27,0.990428146
37,NIT2MO1_NOS,2,0.908522917
37,NIT2MO1_NOS,3,0.959698696
37,NIT2MO1_NOS,4,1.022355034
37,NIT2MO1_NOS,5,0.992927413
37,NIT2MO1_NOS,6,0.989936548
37,NIT2MO1_NOS,7,0.99077233
37,NIT2MO1_NOS,8,1.013128952
37,NIT2MO1_NOS,9,0.973873285
37,NIT2MO1_NOS,10,0.954844473
37,NIT2MO1_NOS,11,1.034390628
37,NIT2MO1_NOS,12,1.036096968
37,NIT2MO1_NOS,13,0.999405862
37,NIT2MO2_NOS,14,1.005451448
37,NIT2MO2_NOS,15,0.981647414
37,NIT2MO2_NOS,16,0.931968428
37,NIT2MO2_NOS,17,0.992874718
37,NIT2MO2_NOS,18,1.01667428
37,NIT2MO2_NOS,19,1.041878278
37,NIT2MO2_NOS,20,1.027494259
37,NIT2MO2_NOS,21,1.078672216
37,NIT2MO2_NOS,22,0.969180716
37,NIT2MO2_NOS,23,0.984015858
37,NIT2MO2_NOS,24,1.015527406
37,NIT2MO2_NOS,25,0.980903415
37,NIT2MO2_NOS,26,1.018600949
37,NIT2MO2_NOS,27,0.973548053
38,NIT2MO1_NOS,2,0.930128297
38,NIT2MO1_NOS,3,0.973005009
38,NIT2MO1_NOS,4,1.041698983
38,NIT2MO1_NOS,5,1.004307365
38,NIT2MO1_NOS,6,1.024410945
38,NIT2MO1_NOS,7,0.994606362
38,NIT2MO1_NOS,8,1.016084685
38,NIT2MO1_NOS,9,0.991508818
38,NIT2MO1_NOS,10,0.971087469
38,NIT2MO1_NOS,11,1.011166678
38,NIT2MO1_NOS,12,1.055399346
38,NIT2MO1_NOS,13,1.022907314
38,NIT2MO2_NOS,14,1.009653606
38,NIT2MO2_NOS,15,0.979056461
38,NIT2MO2_NOS,16,0.995152049
38,NIT2MO2_NOS,17,1.007432848
38,NIT2MO2_NOS,18,1.007903152
38,NIT2MO2_NOS,19,1.053922793
38,NIT2MO2_NOS,20,1.049119673
38,NIT2MO2_NOS,21,1.071870876
38,NIT2MO2_NOS,22,0.993078971
38,NIT2MO2_NOS,23,1.053139893
38,NIT2MO2_NOS,24,1.018971455
38,NIT2MO2_NOS,25,1.014643775
38,NIT2MO2_NOS,26,0.986911535
38,NIT2MO2_NOS,27,0.974388824
39,NIT2MO1_NOS,2,0.932131445
39,NIT2MO1_NOS,3,0.98038466
39,NIT2MO1_NOS,4,1.036771751
39,NIT2MO1_NOS,5,1.019941505
39,NIT2MO1_NOS,6,1.000363739
39,NIT2MO1_NOS,7,0.990837314
39,NIT2MO1_NOS,8,1.013678856
39,NIT2MO1_NOS,9,1.003984324
39,NIT2MO1_NOS,10,0.958702185
39,NIT2MO1_NOS,11,1.004692745
39,NIT2MO1_NOS,12,1.017402538
39,NIT2MO1_NOS,13,0.998019541
39,NIT2MO2_NOS,14,0.999659284
39,NIT2MO2_NOS,15,1.007233078
39,NIT2MO2_NOS,16,0.987419368
39,NIT2MO2_NOS,17,0.968166906
39,NIT2MO2_NOS,18,1.022156236
39,NIT2MO2_NOS,19,1.088807482
39,NIT2MO2_NOS,20,1.070553713
39,NIT2MO2_NOS,21,1.07684499
39,NIT2MO2_NOS,22,0.971783496
39,NIT2MO2_NOS,23,0.987980262
39,NIT2MO2_NOS,24,1.030120834
39,NIT2MO2_NOS,25,1.008676093
39,NIT2MO2_NOS,26,0.995814049
39,NIT2MO2_NOS,27,0.971219765
40,NIT2MO1_NOS,2,0.946773501
40,NIT2MO1_NOS,3,0.961610523
40,NIT2MO1_NOS,4,1.061955381
40,NIT2MO1_NOS,5,1.048125499
40,NIT2MO1_NOS,6,1.01927818
40,NIT2MO1_NOS,7,1.010364883
40,NIT2MO1_NOS,8,0.989139401
40,NIT2MO1_NOS,9,0.998236447
40,NIT2MO1_NOS,10,0.969828636
40,NIT2MO1_NOS,11,0.996745907
40,NIT2MO1_NOS,12,1.029941485
40,NIT2MO1_NOS,13,0.988315289
40,NIT2MO2_NOS,14,1.022827939
40,NIT2MO2_NOS,15,0.979218396
40,NIT2MO2_NOS,16,0.975039064
40,NIT2MO2_NOS,17,0.995642813
40,NIT2MO2_NOS,18,0.999086341
40,NIT2MO2_NOS,19,1.028085366
40,NIT2MO2_NOS,20,1.040571574
40,NIT2MO2_NOS,21,1.06923155
40,NIT2MO2_NOS,22,0.969890565
40,NIT2MO2_NOS,23,1.008687951
40,NIT2MO2_NOS,24,1.006070866
40,NIT2MO2_NOS,25,0.976358795
40,NIT2MO2_NOS,26,0.974383162
40,NIT2MO2_NOS,27,1.011641444
41,NIT2MO1_NOS,2,0.94353031
41,NIT2MO1_NOS,3,0.983940657
41,NIT2MO1_NOS,4,1.060677951
41,NIT2MO1_NOS,5,1.075299123
41,NIT2MO1_NOS,6,0.999030029
41,NIT2MO1_NOS,7,1.008057965
41,NIT2MO1_NOS,8,0.98542755
41,NIT2MO1_NOS,9,0.999934683
41,NIT2MO1_NOS,10,0.966092748
41,NIT2MO1_NOS,11,0.9853052
41,NIT2MO1_NOS,12,1.029713504
41,NIT2MO1_NOS,13,0.997425403
41,NIT2MO2_NOS,14,1.004429302
41,NIT2MO2_NOS,15,0.990337903
41,NIT2MO2_NOS,16,0.981930366
41,NIT2MO2_NOS,17,0.995283986
41,NIT2MO2_NOS,18,1.011009593
41,NIT2MO2_NOS,19,1.087503122
41,NIT2MO2_NOS,20,1.053393723
41,NIT2MO2_NOS,21,1.053598619
41,NIT2MO2_NOS,22,0.961431529
41,NIT2MO2_NOS,23,1.05516427
41,NIT2MO2_NOS,24,1.027494017
41,NIT2MO2_NOS,25,0.970987881
41,NIT2MO2_NOS,26,1.029478525
41,NIT2MO2_NOS,27,0.984478075
42,NIT2MO1_NOS,2,0.946248867
42,NIT2MO1_NOS,3,0.967001874
42,NIT2MO1_NOS,4,1.051872804
42,NIT2MO1_NOS,5,1.074288753
42,NIT2MO1_NOS,6,1.005860243
42,NIT2MO1_NOS,7,0.997758066
42,NIT2MO1_NOS,8,0.993882321
42,NIT2MO1_NOS,9,0.998628347
42,NIT2MO1_NOS,10,0.984934622
42,NIT2MO1_NOS,11,0.98246215
42,NIT2MO1_NOS,12,1.023026066
42,NIT2MO1_NOS,13,0.961182994
42,NIT2MO2_NOS,14,1.018171493
42,NIT2MO2_NOS,15,0.974198424
42,NIT2MO2_NOS,16,1.007772747
42,NIT2MO2_NOS,17,0.988825097
42,NIT2MO2_NOS,18,1.002695295
42,NIT2MO2_NOS,19,1.062276247
42,NIT2MO2_NOS,20,1.029152845
42,NIT2MO2_NOS,21,1.05603492
42,NIT2MO2_NOS,22,0.95220349
42,NIT2MO2_NOS,23,1.026316899
42,NIT2MO2_NOS,24,1.038643395
42,NIT2MO2_NOS,25,0.967728608
42,NIT2MO2_NOS,26,0.992748283
42,NIT2MO2_NOS,27,0.965657742
43,NIT2MO1_NOS,2,0.946487337
43,NIT2MO1_NOS,3,0.96791955
43,NIT2MO1_NOS,4,1.044162599
43,NIT2MO1_NOS,5,1.07455464
43,NIT2MO1_NOS,6,1.014145415
43,NIT2MO1_NOS,7,0.981512168
43,NIT2MO1_NOS,8,0.994363486
43,NIT2MO1_NOS,9,0.999738733
43,NIT2MO1_NOS,10,0.971128076
43,NIT2MO1_NOS,11,0.993252038
43,NIT2MO1_NOS,12,1.020518276
43,NIT2MO1_NOS,13,0.988513335
43,NIT2MO2_NOS,14,1.010562181
43,NIT2MO2_NOS,15,0.992766922
43,NIT2MO2_NOS,16,0.981810169
43,NIT2MO2_NOS,17,0.977291368
43,NIT2MO2_NOS,18,1.058200091
43,NIT2MO2_NOS,19,1.046873699
43,NIT2MO2_NOS,20,1.028004593
43,NIT2MO2_NOS,21,1.055831895
43,NIT2MO2_NOS,22,0.946820467
43,NIT2MO2_NOS,23,1.039306651
43,NIT2MO2_NOS,24,1.056272255
43,NIT2MO2_NOS,25,0.972273228
43,NIT2MO2_NOS,26,1.003301595
43,NIT2MO2_NOS,27,0.944573794
44,NIT2MO1_NOS,2,0.958792388
44,NIT2MO1_NOS,3,0.978472833
44,NIT2MO1_NOS,4,1.033121949
44,NIT2MO1_NOS,5,1.0492954
44,NIT2MO1_NOS,6,1.012569211
44,NIT2MO1_NOS,7,0.994183969
44,NIT2MO1_NOS,8,1.006598845
44,NIT2MO1_NOS,9,1.019529719
44,NIT2MO1_NOS,10,0.98140177
44,NIT2MO1_NOS,11,0.988216757
44,NIT2MO1_NOS,12,1.006611445
44,NIT2MO1_NOS,13,1.000594138
44,NIT2MO2_NOS,14,0.994548552
44,NIT2MO2_NOS,15,0.998920436
44,NIT2MO2_NOS,16,0.974357947
44,NIT2MO2_NOS,17,0.989388969
44,NIT2MO2_NOS,18,1.038921882
44,NIT2MO2_NOS,19,1.042627591
44,NIT2MO2_NOS,20,1.026282215
44,NIT2MO2_NOS,21,1.065983149
44,NIT2MO2_NOS,22,0.974977817
44,NIT2MO2_NOS,23,1.00177133
44,NIT2MO2_NOS,24,1.045414745
44,NIT2MO2_NOS,25,0.988890929
44,NIT2MO2_NOS,26,1.009551042
44,NIT2MO2_NOS,27,0.990234122
45,NIT2MO1_NOS,2,0.947822769
45,NIT2MO1_NOS,3,0.997935227
45,NIT2MO1_NOS,4,1.014736074
45,NIT2MO1_NOS,5,1.036426482
45,NIT2MO1_NOS,6,1.010467607
45,NIT2MO1_NOS,7,0.998992754
45,NIT2MO1_NOS,8,0.997731647
45,NIT2MO1_NOS,9,1.00751143
45,NIT2MO1_NOS,10,0.977503452
45,NIT2MO1_NOS,11,0.975097623
45,NIT2MO1_NOS,12,1.002127821
45,NIT2MO1_NOS,13,1.016833905
45,NIT2MO2_NOS,14,0.987734242
45,NIT2MO2_NOS,15,0.983914499
45,NIT2MO2_NOS,16,0.997716255
45,NIT2MO2_NOS,17,0.97190896
45,NIT2MO2_NOS,18,1.025262677
45,NIT2MO2_NOS,19,1.029334221
45,NIT2MO2_NOS,20,1.0318321
45,NIT2MO2_NOS,21,1.031265861
45,NIT2MO2_NOS,22,0.959065365
45,NIT2MO2_NOS,23,0.988022437
45,NIT2MO2_NOS,24,1.052536338
45,NIT2MO2_NOS,25,0.957721263
45,NIT2MO2_NOS,26,0.990272087
45,NIT2MO2_NOS,27,1.004656577
46,NIT2MO1_NOS,2,0.957361568
46,NIT2MO1_NOS,3,0.977249264
46,NIT2MO1_NOS,4,1.012272458
46,NIT2MO1_NOS,5,1.027545865
46,NIT2MO1_NOS,6,1.00214202
46,NIT2MO1_NOS,7,1.003151704
46,NIT2MO1_NOS,8,1.012235359
46,NIT2MO1_NOS,9,1.033180927
46,NIT2MO1_NOS,10,0.960448307
46,NIT2MO1_NOS,11,0.989449887
46,NIT2MO1_NOS,12,1.020670264
46,NIT2MO1_NOS,13,0.970755215
46,NIT2MO2_NOS,14,1.011357183
46,NIT2MO2_NOS,15,0.968260823
46,NIT2MO2_NOS,16,1.019111343
46,NIT2MO2_NOS,17,1.007330326
46,NIT2MO2_NOS,18,1.019735039
46,NIT2MO2_NOS,19,1.018066772
46,NIT2MO2_NOS,20,1.038147487
46,NIT2MO2_NOS,21,1.05644097
46,NIT2MO2_NOS,22,0.959124519
46,NIT2MO2_NOS,23,0.967652145
46,NIT2MO2_NOS,24,1.049209036
46,NIT2MO2_NOS,25,0.963734851
46,NIT2MO2_NOS,26,1.001886626
46,NIT2MO2_NOS,27,1.013775708
47,NIT2MO1_NOS,2,0.961654028
47,NIT2MO1_NOS,3,0.988337858
47,NIT2MO1_NOS,4,1.002326748
47,NIT2MO1_NOS,5,1.011805371
47,NIT2MO1_NOS,6,1.015277048
47,NIT2MO1_NOS,7,1.001104721
47,NIT2MO1_NOS,8,0.983021721
47,NIT2MO1_NOS,9,1.001306336
47,NIT2MO1_NOS,10,0.97413303
47,NIT2MO1_NOS,11,0.991642118
47,NIT2MO1_NOS,12,1.009803177
47,NIT2MO1_NOS,13,0.975046211
47,NIT2MO2_NOS,14,1.033276547
47,NIT2MO2_NOS,15,0.979812156
47,NIT2MO2_NOS,16,1.023198045
47,NIT2MO2_NOS,17,0.948226369
47,NIT2MO2_NOS,18,0.996984925
47,NIT2MO2_NOS,19,1.013126856
47,NIT2MO2_NOS,20,1.024751212
47,NIT2MO2_NOS,21,1.031976449
47,NIT2MO2_NOS,22,0.94599231
47,NIT2MO2_NOS,23,1.031251318
47,NIT2MO2_NOS,24,1.02848637
47,NIT2MO2_NOS,25,0.946749908
47,NIT2MO2_NOS,26,1.003448987
47,NIT2MO2_NOS,27,0.982861208
48,NIT2MO1_NOS,2,0.976629942
48,NIT2MO1_NOS,3,0.990096738
48,NIT2MO1_NOS,4,1.001596788
48,NIT2MO1_NOS,5,0.997553842
48,NIT2MO1_NOS,6,0.998019642
48,NIT2MO1_NOS,7,0.991324691
48,NIT2MO1_NOS,8,0.993676107
48,NIT2MO1_NOS,9,0.992096669
48,NIT2MO1_NOS,10,0.972021441
48,NIT2MO1_NOS,11,0.972220319
48,NIT2MO1_NOS,12,1.028725587
48,NIT2MO1_NOS,13,0.988513335
48,NIT2MO2_NOS,14,0.993867121
48,NIT2MO2_NOS,15,0.983806542
48,NIT2MO2_NOS,16,0.969870588
48,NIT2MO2_NOS,17,0.988876358
48,NIT2MO2_NOS,18,1.013476473
48,NIT2MO2_NOS,19,1.03549524
48,NIT2MO2_NOS,20,1.010334269
48,NIT2MO2_NOS,21,1.026088722
48,NIT2MO2_NOS,22,0.945814848
48,NIT2MO2_NOS,23,0.998102147
48,NIT2MO2_NOS,24,1.091179733
48,NIT2MO2_NOS,25,0.993802791
48,NIT2MO2_NOS,26,0.998496595
48,NIT2MO2_NOS,27,0.978980727
49,NIT2MO1_NOS,2,0.982496304
49,NIT2MO1_NOS,3,1.001605934
49,NIT2MO1_NOS,4,0.993384735
49,NIT2MO1_NOS,5,0.995107684
49,NIT2MO1_NOS,6,1.003920301
49,NIT2MO1_NOS,7,0.973779121
49,NIT2MO1_NOS,8,0.995394556
49,NIT2MO1_NOS,9,1.015610712
49,NIT2MO1_NOS,10,0.982741818
49,NIT2MO1_NOS,11,0.991744879
49,NIT2MO1_NOS,12,0.997720192
49,NIT2MO1_NOS,13,0.983694217
49,NIT2MO2_NOS,14,0.990005679
49,NIT2MO2_NOS,15,1.002752888
49,NIT2MO2_NOS,16,1.049601346
49,NIT2MO2_NOS,17,0.974266967
49,NIT2MO2_NOS,18,0.995294655
49,NIT2MO2_NOS,19,1.017178697
49,NIT2MO2_NOS,20,0.998532789
49,NIT2MO2_NOS,21,1.004974114
49,NIT2MO2_NOS,22,0.968470867
49,NIT2MO2_NOS,23,1.011091898
